class_id,class_name,intro_session,0:house finch,1:robin,2:triceratops,3:green mamba,4:harvestman,5:toucan,6:goose,7:jellyfish,8:nematode,9:king crab,10:dugong,11:Walker hound,12:Ibizan hound,13:Saluki,14:golden retriever,15:Gordon setter,16:komondor,17:boxer,18:Tibetan mastiff,19:French bulldog,20:malamute,21:dalmatian,22:Newfoundland,23:miniature poodle,24:white wolf,25:African hunting dog,26:Arctic fox,27:lion,28:meerkat,29:ladybug,30:rhinoceros beetle,31:ant,32:black-footed ferret,33:three-toed sloth,34:rock beauty,35:aircraft carrier,36:ashcan,37:barrel,38:beer bottle,39:bookshop,40:cannon,41:carousel,42:carton,43:catamaran,44:chime,45:clog,46:cocktail shaker,47:combination lock,48:crate,49:cuirass,50:dishrag,51:dome,52:electric guitar,53:file,54:fire screen,55:frying pan,56:garbage truck,57:hair slide,58:holster,59:horizontal bar,60:hourglass,61:iPod,62:lipstick,63:miniskirt,64:missile,65:mixing bowl,66:oboe,67:organ,68:parallel bars,69:pencil box,70:photocopier,71:poncho,72:prayer rug,73:reel,74:school bus,75:scoreboard,76:slot,77:snorkel,78:solar dish,79:spider web,80:stage,81:tank,82:theater curtain,83:tile roof,84:tobacco shop,85:unicycle,86:upright,87:vase,88:wok,89:worm fence,90:yawl,91:street sign,92:consomme,93:trifle,94:hotdog,95:orange,96:cliff,97:coral reef,98:bolete,99:ear
0,house finch,0,1.000000,0.911258,0.654197,0.720494,0.750170,0.773204,0.810402,0.685376,0.655805,0.680222,0.657119,0.680668,0.682704,0.660497,0.685825,0.672457,0.658956,0.681069,0.653109,0.659281,0.664856,0.661169,0.675731,0.665781,0.711674,0.707259,0.719101,0.706012,0.740052,0.786183,0.713710,0.759477,0.676049,0.736493,0.684603,0.552875,0.660895,0.667851,0.600001,0.561727,0.629794,0.622168,0.582383,0.603562,0.705350,0.616314,0.621437,0.618171,0.665977,0.601621,0.562391,0.645083,0.576209,0.602843,0.650866,0.639377,0.592929,0.632011,0.591276,0.576230,0.608556,0.474659,0.533647,0.558157,0.564423,0.647397,0.557912,0.589109,0.552504,0.584184,0.491448,0.628632,0.597941,0.653107,0.555375,0.560952,0.524137,0.590143,0.610998,0.741944,0.557920,0.531350,0.521185,0.660200,0.544293,0.572950,0.588546,0.633657,0.601458,0.679765,0.583360,0.587976,0.591425,0.580743,0.529568,0.703783,0.637621,0.638451,0.705806,0.687921
1,robin,0,0.911258,1.000000,0.672645,0.705578,0.738425,0.768480,0.827424,0.676826,0.664449,0.667199,0.654009,0.689745,0.685107,0.661672,0.676471,0.698503,0.649952,0.683621,0.655242,0.656592,0.670714,0.673381,0.676395,0.664752,0.718947,0.711288,0.745746,0.691941,0.738881,0.813408,0.744792,0.771786,0.679121,0.725997,0.696561,0.536850,0.671778,0.668044,0.595478,0.566420,0.633314,0.625861,0.575787,0.598837,0.698219,0.618969,0.610997,0.613279,0.654547,0.619166,0.554360,0.642559,0.585347,0.600588,0.650422,0.642786,0.600905,0.618951,0.606213,0.575518,0.604160,0.479098,0.518767,0.567239,0.559809,0.631675,0.551680,0.586686,0.546796,0.568201,0.490886,0.630888,0.588964,0.651992,0.571681,0.569662,0.521218,0.596657,0.606538,0.736671,0.563643,0.524188,0.524386,0.655885,0.548400,0.568417,0.586023,0.619438,0.595448,0.690788,0.577460,0.594467,0.575681,0.539591,0.535654,0.694156,0.647428,0.632206,0.707996,0.690684
2,triceratops,0,0.654197,0.672645,1.000000,0.760763,0.751343,0.750861,0.741817,0.777173,0.744218,0.774409,0.806826,0.705755,0.730080,0.711799,0.704998,0.700637,0.734973,0.721696,0.702236,0.711378,0.709728,0.735705,0.717618,0.693399,0.750518,0.777179,0.739848,0.771730,0.767076,0.718510,0.814390,0.753144,0.712576,0.787183,0.725111,0.610805,0.742257,0.752554,0.704894,0.682207,0.769337,0.763166,0.679542,0.644304,0.769626,0.718757,0.696937,0.696446,0.751849,0.790430,0.611001,0.736478,0.680983,0.706386,0.729918,0.701144,0.677245,0.680367,0.710740,0.664430,0.695236,0.575850,0.584326,0.626277,0.723123,0.656685,0.608285,0.693664,0.651824,0.596754,0.605516,0.692744,0.666478,0.696021,0.644206,0.675879,0.619882,0.679759,0.692215,0.715162,0.647111,0.668977,0.638927,0.704476,0.663906,0.674303,0.663111,0.650943,0.686015,0.753436,0.606015,0.688865,0.629494,0.600773,0.617600,0.676920,0.708744,0.720641,0.731075,0.700738
3,green mamba,0,0.720494,0.705578,0.760763,1.000000,0.812121,0.824311,0.760158,0.787621,0.806186,0.741089,0.780554,0.719552,0.746879,0.728536,0.713198,0.703093,0.724196,0.714552,0.697543,0.694101,0.709311,0.732022,0.701970,0.696908,0.748565,0.770810,0.766797,0.781030,0.810289,0.773116,0.801795,0.809888,0.793065,0.827625,0.785340,0.589448,0.715051,0.714729,0.667333,0.599068,0.687162,0.672126,0.676701,0.627097,0.730478,0.686401,0.680976,0.697024,0.713530,0.694397,0.608821,0.676316,0.636392,0.655032,0.695370,0.691405,0.634491,0.688603,0.677099,0.648289,0.678464,0.551770,0.601443,0.620436,0.639856,0.654621,0.559960,0.610082,0.631714,0.599737,0.567613,0.671037,0.650864,0.692639,0.595361,0.622811,0.565689,0.669730,0.654602,0.775682,0.582772,0.626248,0.565114,0.675237,0.608696,0.625234,0.604479,0.647147,0.671135,0.707091,0.560039,0.633379,0.639539,0.618247,0.591642,0.736079,0.674992,0.712499,0.741836,0.752576
4,harvestman,0,0.750170,0.738425,0.751343,0.812121,1.000000,0.751354,0.751498,0.792622,0.794116,0.803908,0.724815,0.667716,0.704447,0.683088,0.657078,0.644751,0.697301,0.657596,0.647105,0.650162,0.656205,0.669405,0.662801,0.650633,0.701900,0.738133,0.718154,0.719067,0.741481,0.847090,0.871672,0.923890,0.693944,0.775442,0.724514,0.576920,0.702115,0.698475,0.626948,0.567991,0.671995,0.633895,0.650664,0.624405,0.718856,0.659691,0.654566,0.685726,0.703336,0.675792,0.588941,0.663990,0.610043,0.639669,0.674511,0.666198,0.632982,0.664999,0.652021,0.621266,0.641287,0.529500,0.561815,0.592675,0.623226,0.619432,0.531534,0.603149,0.614473,0.573758,0.538583,0.669038,0.632035,0.668377,0.601934,0.573131,0.540519,0.645206,0.657986,0.847986,0.551728,0.607558,0.529419,0.681502,0.582629,0.602062,0.580231,0.617971,0.641711,0.689992,0.558617,0.621154,0.633092,0.574191,0.560302,0.728356,0.659193,0.703531,0.767126,0.732713
5,toucan,0,0.773204,0.768480,0.750861,0.824311,0.751354,1.000000,0.810500,0.762601,0.705854,0.749655,0.767354,0.717417,0.739465,0.722806,0.728876,0.721254,0.703784,0.705176,0.712379,0.704137,0.707099,0.737361,0.724265,0.693648,0.738531,0.794415,0.753231,0.787396,0.804077,0.758161,0.805260,0.771892,0.752383,0.860782,0.815824,0.614658,0.705379,0.712100,0.657628,0.615931,0.682841,0.688054,0.649706,0.664811,0.729262,0.678351,0.649860,0.664399,0.695503,0.654195,0.562246,0.693236,0.627011,0.637009,0.661280,0.677854,0.641915,0.654182,0.640555,0.650730,0.639044,0.522578,0.568259,0.590193,0.642385,0.632541,0.567182,0.634802,0.626952,0.601642,0.563944,0.672503,0.647407,0.683520,0.590564,0.612026,0.577285,0.700354,0.635879,0.723181,0.590896,0.579784,0.550961,0.659237,0.618804,0.634818,0.600118,0.636064,0.664291,0.665254,0.590594,0.643511,0.645497,0.599952,0.589632,0.714605,0.713259,0.750945,0.694967,0.703980
6,goose,0,0.810402,0.827424,0.741817,0.760158,0.751498,0.810500,1.000000,0.750352,0.713603,0.752395,0.778157,0.768600,0.772779,0.777475,0.766649,0.757220,0.760343,0.745136,0.729255,0.728337,0.752695,0.749771,0.757753,0.738912,0.777254,0.789245,0.784802,0.773812,0.818554,0.755871,0.759846,0.774068,0.759027,0.785447,0.722386,0.616386,0.749913,0.743311,0.675502,0.622599,0.711111,0.706247,0.648332,0.689099,0.740320,0.708882,0.675447,0.685587,0.721850,0.681473,0.604992,0.688960,0.621776,0.660945,0.687476,0.708025,0.689498,0.662816,0.667533,0.646337,0.661513,0.532663,0.595583,0.636837,0.647953,0.685711,0.604412,0.645965,0.629377,0.597988,0.543545,0.705821,0.645190,0.700139,0.644864,0.630776,0.594706,0.707144,0.663853,0.765749,0.623736,0.615704,0.569787,0.687473,0.603348,0.653095,0.623355,0.668392,0.652647,0.729130,0.635894,0.671284,0.655805,0.596941,0.614254,0.704816,0.714277,0.704329,0.726217,0.754404
7,jellyfish,0,0.685376,0.676826,0.777173,0.787621,0.792622,0.762601,0.750352,1.000000,0.833043,0.839485,0.870004,0.680360,0.706061,0.694066,0.718867,0.676465,0.732987,0.701482,0.684426,0.703532,0.698987,0.715599,0.704805,0.704099,0.725962,0.711676,0.751526,0.755397,0.767036,0.786323,0.787429,0.796592,0.739004,0.788859,0.844597,0.653712,0.756009,0.753750,0.687117,0.665158,0.706570,0.731674,0.694610,0.698018,0.781892,0.722282,0.714208,0.723806,0.741758,0.721853,0.668383,0.738769,0.674386,0.682070,0.711982,0.729822,0.649636,0.733533,0.677095,0.670659,0.720566,0.607831,0.654171,0.659123,0.683504,0.701330,0.613595,0.678479,0.649006,0.630495,0.583022,0.724199,0.672112,0.730860,0.637249,0.631920,0.617895,0.798562,0.711146,0.805166,0.629840,0.574586,0.621123,0.700277,0.636251,0.671011,0.621859,0.698754,0.720997,0.695373,0.618056,0.698900,0.686379,0.656675,0.640347,0.765934,0.713401,0.856552,0.775957,0.723991
8,nematode,0,0.655805,0.664449,0.744218,0.806186,0.794116,0.705854,0.713603,0.833043,1.000000,0.719679,0.747067,0.676585,0.692078,0.686111,0.677872,0.661910,0.701335,0.660626,0.647961,0.649843,0.651004,0.679108,0.662538,0.654156,0.673362,0.698119,0.689007,0.675734,0.707595,0.750726,0.783721,0.820580,0.719166,0.742340,0.766492,0.579591,0.717948,0.732900,0.652660,0.599102,0.681693,0.645248,0.692097,0.630654,0.773685,0.688825,0.719212,0.734679,0.733444,0.698289,0.653694,0.684996,0.629013,0.674223,0.718351,0.718317,0.642960,0.729094,0.684261,0.647214,0.755642,0.555149,0.585958,0.614361,0.671846,0.664065,0.620710,0.643471,0.637763,0.585418,0.601912,0.655014,0.687539,0.702771,0.617887,0.601187,0.564066,0.661432,0.719411,0.744619,0.581298,0.584655,0.568678,0.715869,0.626765,0.590032,0.615831,0.637971,0.681787,0.717288,0.575062,0.646627,0.674377,0.591609,0.601691,0.707528,0.628360,0.752474,0.749698,0.758875
9,king crab,0,0.680222,0.667199,0.774409,0.741089,0.803908,0.749655,0.752395,0.839485,0.719679,1.000000,0.787437,0.709427,0.718659,0.701784,0.718534,0.694061,0.735180,0.715802,0.687506,0.717343,0.704422,0.724262,0.703955,0.701652,0.700307,0.701375,0.714890,0.701644,0.722890,0.743097,0.801084,0.780963,0.710739,0.752403,0.769982,0.634741,0.736402,0.764837,0.724349,0.623584,0.694887,0.705974,0.680482,0.713877,0.728693,0.718061,0.698944,0.680903,0.744703,0.707049,0.623097,0.680454,0.643798,0.663389,0.704000,0.779087,0.672952,0.690332,0.677464,0.650110,0.650175,0.560445,0.611927,0.635902,0.620900,0.712130,0.576701,0.630169,0.636866,0.599728,0.548832,0.721747,0.643483,0.748429,0.627191,0.630273,0.628633,0.747985,0.663480,0.766307,0.609515,0.572167,0.567464,0.669614,0.639885,0.669769,0.613583,0.651215,0.753473,0.683615,0.642169,0.672285,0.742203,0.696720,0.721330,0.768581,0.690858,0.786812,0.766933,0.749071
10,dugong,0,0.657119,0.654009,0.806826,0.780554,0.724815,0.767354,0.778157,0.870004,0.747067,0.787437,1.000000,0.717896,0.732126,0.725487,0.732724,0.696546,0.742610,0.730440,0.713511,0.715488,0.725421,0.734638,0.728891,0.706641,0.770708,0.748010,0.779874,0.798186,0.780521,0.701658,0.745457,0.714763,0.759291,0.806878,0.855527,0.638169,0.713122,0.700230,0.644620,0.596793,0.694484,0.691457,0.636554,0.719590,0.703213,0.667928,0.652719,0.661423,0.681809,0.682119,0.559803,0.668047,0.615515,0.624270,0.655040,0.663803,0.648219,0.633654,0.633892,0.651240,0.649657,0.538649,0.577555,0.602742,0.665521,0.605952,0.574379,0.619437,0.625072,0.559898,0.531758,0.656104,0.615538,0.706082,0.609924,0.598148,0.587675,0.827357,0.648447,0.694904,0.594256,0.599685,0.544680,0.642156,0.590069,0.642076,0.574332,0.606983,0.638075,0.662567,0.638290,0.635693,0.640917,0.578924,0.617951,0.683220,0.709032,0.821545,0.705071,0.664531
11,Walker hound,0,0.680668,0.689745,0.705755,0.719552,0.667716,0.717417,0.768600,0.680360,0.676585,0.709427,0.717896,1.000000,0.951297,0.937248,0.933279,0.932100,0.853820,0.948732,0.888376,0.909894,0.889754,0.935316,0.898929,0.914991,0.799910,0.827118,0.780391,0.755623,0.775791,0.700538,0.696367,0.692808,0.811914,0.753575,0.677138,0.570474,0.725297,0.720818,0.683246,0.632524,0.672944,0.719100,0.672336,0.666408,0.720620,0.712748,0.700217,0.702120,0.720990,0.687153,0.630738,0.645044,0.668568,0.688274,0.716205,0.714251,0.666163,0.695478,0.701631,0.688478,0.663679,0.574881,0.630492,0.682010,0.603748,0.681527,0.604507,0.602436,0.653654,0.626651,0.583322,0.729193,0.645966,0.714175,0.644683,0.655316,0.629409,0.675689,0.647442,0.686983,0.648108,0.577389,0.596203,0.641104,0.634655,0.665218,0.644247,0.661263,0.668712,0.714034,0.599702,0.655443,0.613029,0.627589,0.663664,0.660462,0.696903,0.618011,0.672558,0.707831
12,Ibizan hound,0,0.682704,0.685107,0.730080,0.746879,0.704447,0.739465,0.772779,0.706061,0.692078,0.718659,0.732126,0.951297,1.000000,0.972973,0.921637,0.916323,0.878058,0.932109,0.889770,0.911855,0.904479,0.933788,0.894553,0.911406,0.839174,0.877284,0.821722,0.786468,0.792480,0.706239,0.710597,0.718865,0.822923,0.765666,0.692925,0.580680,0.737409,0.727484,0.690013,0.653090,0.683451,0.736966,0.693936,0.695975,0.740448,0.745593,0.711653,0.703842,0.729942,0.702425,0.648327,0.663975,0.687750,0.695633,0.723380,0.716212,0.668818,0.717906,0.711173,0.714609,0.677501,0.593660,0.650505,0.704522,0.616622,0.700047,0.599060,0.621731,0.691620,0.649779,0.596169,0.747276,0.668458,0.719507,0.635728,0.657785,0.642717,0.697753,0.661117,0.702301,0.660763,0.593809,0.610602,0.660179,0.655141,0.687135,0.658854,0.683841,0.682946,0.720509,0.642568,0.661622,0.639325,0.641359,0.672146,0.687915,0.720173,0.639950,0.666423,0.718547
13,Saluki,0,0.660497,0.661672,0.711799,0.728536,0.683088,0.722806,0.777475,0.694066,0.686111,0.701784,0.725487,0.937248,0.972973,1.000000,0.920705,0.926542,0.898403,0.906930,0.900224,0.876959,0.904459,0.919850,0.905919,0.905849,0.837055,0.863378,0.812521,0.774967,0.794661,0.690787,0.691586,0.697711,0.821782,0.761711,0.669703,0.578403,0.730241,0.718223,0.674577,0.642376,0.684333,0.735279,0.678440,0.692339,0.725841,0.734563,0.700318,0.693055,0.717270,0.702693,0.633881,0.651782,0.671604,0.684170,0.710241,0.700323,0.667457,0.705128,0.696737,0.720564,0.666971,0.580089,0.642586,0.698737,0.610884,0.683331,0.607623,0.615945,0.699811,0.635202,0.579994,0.744084,0.656368,0.704618,0.629918,0.651640,0.637253,0.688972,0.650425,0.698603,0.660015,0.598636,0.601448,0.645417,0.641019,0.694743,0.645730,0.671572,0.665007,0.710115,0.651065,0.644714,0.626792,0.627052,0.663716,0.660791,0.710957,0.624436,0.653938,0.697491
14,golden retriever,0,0.685825,0.676471,0.704998,0.713198,0.657078,0.728876,0.766649,0.718867,0.677872,0.718534,0.732724,0.933279,0.921637,0.920705,1.000000,0.941031,0.889702,0.936763,0.928234,0.921453,0.923883,0.938181,0.948851,0.951004,0.835075,0.820071,0.823047,0.784143,0.798784,0.699625,0.674094,0.679153,0.835101,0.781831,0.678813,0.574706,0.738825,0.718772,0.700999,0.652632,0.673650,0.729832,0.691491,0.665389,0.727989,0.733790,0.704649,0.707100,0.721318,0.688554,0.647207,0.659204,0.685735,0.693981,0.710814,0.727099,0.656149,0.708738,0.693373,0.707271,0.672404,0.614110,0.667580,0.701922,0.602016,0.709239,0.599315,0.618964,0.681256,0.652727,0.595130,0.743154,0.644765,0.721997,0.651665,0.657547,0.635548,0.712343,0.644782,0.706727,0.653120,0.554777,0.613109,0.640635,0.640408,0.684326,0.651275,0.670470,0.703850,0.700224,0.593836,0.668257,0.632544,0.652211,0.684342,0.678363,0.707339,0.634971,0.643565,0.710350
15,Gordon setter,0,0.672457,0.698503,0.700637,0.703093,0.644751,0.721254,0.757220,0.676465,0.661910,0.694061,0.696546,0.932100,0.916323,0.926542,0.941031,1.000000,0.887236,0.926555,0.943021,0.908833,0.893108,0.928921,0.960891,0.936928,0.792239,0.820062,0.780139,0.744275,0.764957,0.702194,0.702263,0.675957,0.811090,0.755699,0.672113,0.569984,0.718129,0.713353,0.684244,0.631273,0.674637,0.714323,0.663761,0.673673,0.711647,0.723137,0.691581,0.685316,0.707412,0.691042,0.628589,0.642072,0.675375,0.680436,0.708814,0.705452,0.642104,0.699897,0.700183,0.692586,0.641962,0.577309,0.637059,0.686871,0.589171,0.683375,0.593513,0.612373,0.665387,0.631342,0.576716,0.733612,0.642690,0.707305,0.613798,0.641586,0.617731,0.691494,0.629255,0.693205,0.649481,0.578418,0.590300,0.638843,0.633142,0.680596,0.649187,0.660502,0.668713,0.697548,0.622812,0.640313,0.608245,0.626608,0.667760,0.652838,0.704636,0.614187,0.647609,0.694502
16,komondor,0,0.658956,0.649952,0.734973,0.724196,0.697301,0.703784,0.760343,0.732987,0.701335,0.735180,0.742610,0.853820,0.878058,0.898403,0.889702,0.887236,1.000000,0.862369,0.905879,0.864728,0.873664,0.884815,0.915736,0.915804,0.831555,0.801247,0.822967,0.769339,0.796571,0.697521,0.709167,0.690079,0.820616,0.800618,0.677586,0.567666,0.761024,0.749196,0.702617,0.650909,0.689798,0.734005,0.706177,0.660784,0.748572,0.764588,0.725392,0.705442,0.745426,0.746861,0.687074,0.657073,0.686320,0.707734,0.743484,0.730288,0.682646,0.738113,0.698509,0.701990,0.688388,0.610155,0.656710,0.721138,0.603869,0.705317,0.594937,0.613460,0.695383,0.664736,0.590756,0.772521,0.683380,0.699860,0.632824,0.646407,0.626835,0.682738,0.660408,0.730179,0.660729,0.569284,0.610337,0.658423,0.631772,0.698432,0.661242,0.692504,0.702731,0.723711,0.639425,0.652538,0.660914,0.647332,0.674805,0.687366,0.700281,0.653862,0.676679,0.731229
17,boxer,0,0.681069,0.683621,0.721696,0.714552,0.657596,0.705176,0.745136,0.701482,0.660626,0.715802,0.730440,0.948732,0.932109,0.906930,0.936763,0.926555,0.862369,1.000000,0.909288,0.957991,0.907266,0.944005,0.920985,0.933936,0.798910,0.811488,0.780665,0.777966,0.786146,0.697204,0.702161,0.688678,0.814101,0.768281,0.675071,0.580982,0.743415,0.721994,0.705556,0.646734,0.684101,0.735693,0.689688,0.659883,0.727475,0.735599,0.711183,0.709574,0.725591,0.709857,0.638302,0.659380,0.689938,0.694994,0.714281,0.723907,0.666686,0.709140,0.709752,0.714493,0.665484,0.611799,0.664371,0.708503,0.606819,0.697588,0.586825,0.612423,0.679768,0.645462,0.585083,0.742847,0.646988,0.718296,0.652472,0.671003,0.648606,0.701637,0.643599,0.692118,0.667603,0.579498,0.612048,0.644510,0.642302,0.698280,0.647635,0.662958,0.696448,0.704637,0.594432,0.676853,0.621337,0.644879,0.683419,0.682570,0.707453,0.618173,0.644090,0.694605
18,Tibetan mastiff,0,0.653109,0.655242,0.702236,0.697543,0.647105,0.712379,0.729255,0.684426,0.647961,0.687506,0.713511,0.888376,0.889770,0.900224,0.928234,0.943021,0.905879,0.909288,1.000000,0.889520,0.923175,0.903878,0.976997,0.915482,0.840304,0.834868,0.823882,0.768447,0.765926,0.674603,0.696205,0.664413,0.808121,0.764510,0.678419,0.568130,0.700571,0.697252,0.661053,0.610382,0.661960,0.695141,0.677198,0.640163,0.699453,0.717984,0.670898,0.671046,0.691858,0.695948,0.613724,0.632542,0.671020,0.661777,0.687292,0.686762,0.640194,0.692978,0.688129,0.684067,0.618727,0.583578,0.630602,0.672676,0.595113,0.664692,0.570009,0.589062,0.673590,0.624690,0.588179,0.716580,0.647268,0.678116,0.602071,0.614821,0.598330,0.668104,0.617581,0.659939,0.620540,0.583785,0.570548,0.618133,0.606948,0.658625,0.644837,0.647033,0.666071,0.663833,0.583619,0.625973,0.620566,0.615543,0.654066,0.646709,0.698422,0.611265,0.627641,0.666561
19,French bulldog,0,0.659281,0.656592,0.711378,0.694101,0.650162,0.704137,0.728337,0.703532,0.649843,0.717343,0.715488,0.909894,0.911855,0.876959,0.921453,0.908833,0.864728,0.957991,0.889520,1.000000,0.897157,0.932833,0.911303,0.939845,0.778982,0.795253,0.774043,0.744103,0.783471,0.705341,0.708684,0.676871,0.821144,0.770173,0.668106,0.566007,0.743342,0.717111,0.706990,0.658372,0.669275,0.731224,0.701715,0.655366,0.724445,0.750430,0.720282,0.698538,0.725240,0.710267,0.649547,0.655218,0.698045,0.699795,0.715241,0.733169,0.655160,0.725282,0.698883,0.718472,0.662781,0.636486,0.689508,0.723953,0.587825,0.711108,0.582666,0.618589,0.695939,0.672526,0.584426,0.751032,0.633579,0.709643,0.632702,0.663691,0.650649,0.695014,0.635121,0.687882,0.664275,0.559983,0.622690,0.633175,0.639024,0.700463,0.649905,0.673031,0.710719,0.682745,0.577983,0.678162,0.637166,0.655941,0.696087,0.686460,0.701298,0.606148,0.622195,0.691072
20,malamute,0,0.664856,0.670714,0.709728,0.709311,0.656205,0.707099,0.752695,0.698987,0.651004,0.704422,0.725421,0.889754,0.904479,0.904459,0.923883,0.893108,0.873664,0.907266,0.923175,0.897157,1.000000,0.910183,0.921452,0.900578,0.915071,0.842296,0.885471,0.782165,0.795429,0.676937,0.677780,0.675614,0.848335,0.775212,0.660793,0.566844,0.732677,0.707863,0.690004,0.637474,0.677276,0.722635,0.679885,0.663882,0.719080,0.723258,0.688369,0.688685,0.714712,0.701084,0.632090,0.650350,0.683958,0.679207,0.697422,0.705802,0.658895,0.698204,0.690065,0.708096,0.646663,0.621028,0.655842,0.688493,0.601871,0.687212,0.593730,0.609116,0.692426,0.631699,0.586148,0.743290,0.640108,0.719277,0.627259,0.645552,0.623322,0.711502,0.640729,0.691466,0.646869,0.595961,0.589414,0.618141,0.604801,0.706444,0.641589,0.659466,0.684762,0.701690,0.592940,0.653813,0.613009,0.639876,0.664785,0.672814,0.737837,0.616455,0.634586,0.690949
21,dalmatian,0,0.661169,0.673381,0.735705,0.732022,0.669405,0.737361,0.749771,0.715599,0.679108,0.724262,0.734638,0.935316,0.933788,0.919850,0.938181,0.928921,0.884815,0.944005,0.903878,0.932833,0.910183,1.000000,0.919914,0.924438,0.827013,0.843235,0.818848,0.763317,0.792441,0.734089,0.722516,0.697978,0.835209,0.766647,0.685691,0.574414,0.749977,0.728203,0.711615,0.663454,0.694235,0.744616,0.696385,0.667031,0.732848,0.754170,0.719071,0.710168,0.733308,0.720769,0.654467,0.666499,0.702593,0.705385,0.722590,0.731510,0.656758,0.726063,0.714212,0.707111,0.669991,0.629186,0.683808,0.718700,0.611409,0.710808,0.593105,0.624370,0.686938,0.652313,0.598182,0.756830,0.655527,0.719000,0.645335,0.664630,0.641431,0.706421,0.653001,0.714836,0.665157,0.588927,0.619015,0.646131,0.650997,0.704510,0.660523,0.693594,0.703778,0.714587,0.600395,0.678803,0.616235,0.669516,0.693553,0.690005,0.708540,0.635430,0.645168,0.713367
22,Newfoundland,0,0.675731,0.676395,0.717618,0.701970,0.662801,0.724265,0.757753,0.704805,0.662538,0.703955,0.728891,0.898929,0.894553,0.905919,0.948851,0.960891,0.915736,0.920985,0.976997,0.911303,0.921452,0.919914,1.000000,0.942563,0.835602,0.828405,0.821959,0.773231,0.776903,0.693602,0.707407,0.680248,0.821787,0.781376,0.676639,0.584134,0.723923,0.716409,0.685824,0.639102,0.683246,0.719765,0.675774,0.667160,0.714488,0.726520,0.688598,0.685309,0.710415,0.699383,0.634355,0.645212,0.681619,0.682287,0.705442,0.707730,0.651242,0.700134,0.695056,0.691373,0.639539,0.594315,0.640386,0.683067,0.597916,0.686700,0.596131,0.606651,0.671028,0.640794,0.582657,0.737158,0.640489,0.700452,0.625488,0.640974,0.615556,0.701784,0.628855,0.698082,0.648804,0.583289,0.589297,0.632777,0.622485,0.677833,0.654249,0.666753,0.686543,0.696870,0.614482,0.645772,0.617602,0.628124,0.668436,0.660732,0.723628,0.624885,0.647749,0.687533
23,miniature poodle,0,0.665781,0.664752,0.693399,0.696908,0.650633,0.693648,0.738912,0.704099,0.654156,0.701652,0.706641,0.914991,0.911406,0.905849,0.951004,0.936928,0.915804,0.933936,0.915482,0.939845,0.900578,0.924438,0.942563,1.000000,0.798787,0.784313,0.800983,0.749679,0.792842,0.684018,0.669444,0.664189,0.841686,0.780849,0.658319,0.556723,0.730868,0.699668,0.692060,0.643724,0.656837,0.730952,0.697230,0.647740,0.716809,0.745548,0.709042,0.688422,0.713474,0.692991,0.669591,0.639573,0.691495,0.697828,0.718250,0.725009,0.642521,0.733140,0.694131,0.709183,0.657078,0.624910,0.685069,0.718364,0.577389,0.709997,0.590979,0.600048,0.680864,0.682970,0.583826,0.759424,0.642233,0.699461,0.619801,0.652023,0.643948,0.691965,0.624348,0.687576,0.658831,0.530008,0.612862,0.622906,0.621688,0.694185,0.667528,0.684429,0.705558,0.686272,0.583211,0.651089,0.636583,0.647685,0.685946,0.671691,0.689764,0.612324,0.635683,0.690313
24,white wolf,0,0.711674,0.718947,0.750518,0.748565,0.701900,0.738531,0.777254,0.725962,0.673362,0.700307,0.770708,0.799910,0.839174,0.837055,0.835075,0.792239,0.831555,0.798910,0.840304,0.778982,0.915071,0.827013,0.835602,0.798787,1.000000,0.888170,0.966371,0.850612,0.828523,0.694706,0.688609,0.703414,0.816184,0.804640,0.681830,0.567185,0.706272,0.688792,0.647853,0.610792,0.674005,0.683403,0.638711,0.623760,0.706534,0.671668,0.645795,0.661300,0.691576,0.678855,0.578270,0.654737,0.640868,0.631048,0.663201,0.662179,0.638621,0.650636,0.648998,0.651440,0.641730,0.570703,0.602004,0.631711,0.639963,0.636386,0.563862,0.597228,0.631927,0.578522,0.549815,0.682395,0.634041,0.673524,0.608219,0.601227,0.570758,0.685817,0.629722,0.707023,0.605241,0.601313,0.558426,0.621973,0.579685,0.646668,0.603366,0.627749,0.632507,0.710498,0.575282,0.639850,0.605924,0.589108,0.614129,0.662013,0.721936,0.665742,0.670855,0.686887
25,African hunting dog,0,0.707259,0.711288,0.777179,0.770810,0.738133,0.794415,0.789245,0.711676,0.698119,0.701375,0.748010,0.827118,0.877284,0.863378,0.820071,0.820062,0.801247,0.811488,0.834868,0.795253,0.842296,0.843235,0.828405,0.784313,0.888170,1.000000,0.868892,0.850802,0.849073,0.730206,0.774366,0.773002,0.791851,0.834891,0.720166,0.578962,0.697637,0.696009,0.635473,0.595309,0.676014,0.667007,0.643121,0.635531,0.698190,0.686447,0.639941,0.655449,0.691562,0.667924,0.564956,0.651572,0.614715,0.625637,0.656445,0.663917,0.642651,0.645392,0.667339,0.649750,0.623255,0.522405,0.575720,0.609135,0.651984,0.624808,0.540461,0.606435,0.620077,0.593877,0.560201,0.661631,0.653843,0.674905,0.603407,0.604262,0.557112,0.692169,0.634343,0.706323,0.591884,0.653390,0.526049,0.646603,0.598695,0.630689,0.582809,0.606225,0.629651,0.695886,0.573905,0.621150,0.613875,0.569086,0.620210,0.654148,0.705961,0.688281,0.676432,0.682656
