class_id,class_name,intro_session,0:Black footed Albatross,1:Laysan Albatross,2:Sooty Albatross,3:Groove billed Ani,4:Crested Auklet,5:Least Auklet,6:Parakeet Auklet,7:Rhinoceros Auklet,8:Brewer Blackbird,9:Red winged Blackbird,10:Rusty Blackbird,11:Yellow headed Blackbird,12:Bobolink,13:Indigo Bunting,14:Lazuli Bunting,15:Painted Bunting,16:Cardinal,17:Spotted Catbird,18:Gray Catbird,19:Yellow breasted Chat,20:Eastern Towhee,21:Chuck will Widow,22:Brandt Cormorant,23:Red faced Cormorant,24:Pelagic Cormorant,25:Bronzed Cowbird,26:Shiny Cowbird,27:Brown Creeper,28:American Crow,29:Fish Crow,30:Black billed Cuckoo,31:Mangrove Cuckoo,32:Yellow billed Cuckoo,33:Gray crowned Rosy Finch,34:Purple Finch,35:Northern Flicker,36:Acadian Flycatcher,37:Great Crested Flycatcher,38:Least Flycatcher,39:Olive sided Flycatcher,40:Scissor tailed Flycatcher,41:Vermilion Flycatcher,42:Yellow bellied Flycatcher,43:Frigatebird,44:Northern Fulmar,45:Gadwall,46:American Goldfinch,47:European Goldfinch,48:Boat tailed Grackle,49:Eared Grebe,50:Horned Grebe,51:Pied billed Grebe,52:Western Grebe,53:Blue Grosbeak,54:Evening Grosbeak,55:Pine Grosbeak,56:Rose breasted Grosbeak,57:Pigeon Guillemot,58:California Gull,59:Glaucous winged Gull,60:Heermann Gull,61:Herring Gull,62:Ivory Gull,63:Ring billed Gull,64:Slaty backed Gull,65:Western Gull,66:Anna Hummingbird,67:Ruby throated Hummingbird,68:Rufous Hummingbird,69:Green Violetear,70:Long tailed Jaeger,71:Pomarine Jaeger,72:Blue Jay,73:Florida Jay,74:Green Jay,75:Dark eyed Junco,76:Tropical Kingbird,77:Gray Kingbird,78:Belted Kingfisher,79:Green Kingfisher,80:Pied Kingfisher,81:Ringed Kingfisher,82:White breasted Kingfisher,83:Red legged Kittiwake,84:Horned Lark,85:Pacific Loon,86:Mallard,87:Western Meadowlark,88:Hooded Merganser,89:Red breasted Merganser,90:Mockingbird,91:Nighthawk,92:Clark Nutcracker,93:White breasted Nuthatch,94:Baltimore Oriole,95:Hooded Oriole,96:Orchard Oriole,97:Scott Oriole,98:Ovenbird,99:Brown Pelican,100:White Pelican,101:Western Wood Pewee,102:Sayornis,103:American Pipit,104:Whip poor Will,105:Horned Puffin,106:Common Raven,107:White necked Raven,108:American Redstart,109:Geococcyx,110:Loggerhead Shrike,111:Great Grey Shrike,112:Baird Sparrow,113:Black throated Sparrow,114:Brewer Sparrow,115:Chipping Sparrow,116:Clay colored Sparrow,117:House Sparrow,118:Field Sparrow,119:Fox Sparrow,120:Grasshopper Sparrow,121:Harris Sparrow,122:Henslow Sparrow,123:Le Conte Sparrow,124:Lincoln Sparrow,125:Nelson Sharp tailed Sparrow,126:Savannah Sparrow,127:Seaside Sparrow,128:Song Sparrow,129:Tree Sparrow,130:Vesper Sparrow,131:White crowned Sparrow,132:White throated Sparrow,133:Cape Glossy Starling,134:Bank Swallow,135:Barn Swallow,136:Cliff Swallow,137:Tree Swallow,138:Scarlet Tanager,139:Summer Tanager,140:Artic Tern,141:Black Tern,142:Caspian Tern,143:Common Tern,144:Elegant Tern,145:Forsters Tern,146:Least Tern,147:Green tailed Towhee,148:Brown Thrasher,149:Sage Thrasher,150:Black capped Vireo,151:Blue headed Vireo,152:Philadelphia Vireo,153:Red eyed Vireo,154:Warbling Vireo,155:White eyed Vireo,156:Yellow throated Vireo,157:Bay breasted Warbler,158:Black and white Warbler,159:Black throated Blue Warbler,160:Blue winged Warbler,161:Canada Warbler,162:Cape May Warbler,163:Cerulean Warbler,164:Chestnut sided Warbler,165:Golden winged Warbler,166:Hooded Warbler,167:Kentucky Warbler,168:Magnolia Warbler,169:Mourning Warbler,170:Myrtle Warbler,171:Nashville Warbler,172:Orange crowned Warbler,173:Palm Warbler,174:Pine Warbler,175:Prairie Warbler,176:Prothonotary Warbler,177:Swainson Warbler,178:Tennessee Warbler,179:Wilson Warbler,180:Worm eating Warbler,181:Yellow Warbler,182:Northern Waterthrush,183:Louisiana Waterthrush,184:Bohemian Waxwing,185:Cedar Waxwing,186:American Three toed Woodpecker,187:Pileated Woodpecker,188:Red bellied Woodpecker,189:Red cockaded Woodpecker,190:Red headed Woodpecker,191:Downy Woodpecker,192:Bewick Wren,193:Cactus Wren,194:Carolina Wren,195:House Wren,196:Marsh Wren,197:Rock Wren,198:Winter Wren,199:Common Yellowthroat
48,Boat tailed Grackle,0,0.048989,0.000961,0.059584,0.383481,0.107984,0.097432,0.032992,0.084394,0.926263,0.595334,0.699280,0.470147,0.391450,0.310714,0.208277,0.225273,0.066967,0.171543,0.263390,0.146149,0.152645,0.059421,0.279406,0.285869,0.341783,0.859425,0.894834,0.015285,0.700924,0.769107,0.129217,0.149784,0.111147,0.178760,0.058957,0.113984,-0.054849,-0.003593,-0.047409,0.026778,0.114079,0.120758,-0.032948,0.136205,0.025172,-0.004369,0.019948,0.009914,1.000000,0.065299,0.051023,0.066312,0.036427,0.302381,0.084207,0.076845,0.113166,0.134918,0.017224,0.022493,0.032999,0.018713,0.091631,0.024020,0.016327,0.024920,0.078370,0.056357,0.030936,0.168107,0.072421,0.040909,0.123159,0.347261,0.220064,0.022046,0.078880,0.082691,0.087654,0.120110,0.069981,0.064181,0.109590,-0.008695,0.178871,0.068445,0.034829,0.105741,0.053497,0.000905,0.232633,0.038892,0.247655,0.088158,0.157373,0.233769,0.357595,0.246563,0.060403,-0.007640,-0.031541,-0.006161,0.076323,0.165009,0.047673,-0.015102,0.580827,0.455997,0.210009,0.152980,0.075310,0.079952,0.080227,0.111232,0.016570,0.056709,0.044177,0.060319,0.037603,0.069023,0.098107,0.038592,0.068840,0.069043,0.080169,0.129813,0.068126,0.231667,0.074512,0.036202,0.030337,0.086221,0.052590,0.859257,0.093297,0.260199,0.201490,0.213556,0.177761,0.178610,0.030656,0.183758,0.017830,0.038447,0.036278,0.013880,0.022241,0.095747,0.155748,0.202688,0.051050,0.009944,-0.002283,0.024321,0.012384,0.000433,0.060233,0.057723,0.057866,0.200932,0.138044,0.080439,0.113125,0.098632,0.077856,0.147993,0.059684,0.095451,0.076932,0.067283,0.111687,0.015528,0.020699,0.138814,0.045908,0.111315,0.161443,0.119331,0.093414,0.024616,0.076500,0.073786,0.137904,0.104400,0.030622,0.075790,0.092612,0.149606,0.103271,0.077408,0.207961,0.072737,0.109934,0.143218,0.101581,0.145791,0.079144,0.134434,0.118120,0.064444
49,Eared Grebe,0,0.131126,0.086420,0.111887,-0.018584,0.220901,0.258665,0.237971,0.301222,0.072733,0.066323,0.085623,0.117755,0.109581,0.034885,0.038446,0.033239,0.038371,0.005946,0.053050,0.023986,0.010306,0.029564,0.300385,0.284303,0.322566,0.065121,0.068675,0.051572,0.039066,0.036982,0.001395,0.021765,0.013793,0.078408,0.063578,-0.030380,0.013864,-0.012306,0.018061,0.046609,0.005096,0.058836,-0.000333,0.111928,0.134583,0.076186,0.034420,0.009857,0.065299,1.000000,0.973670,0.918642,0.887091,0.031061,-0.006923,0.031025,0.003184,0.159761,0.062936,0.067762,0.071415,0.055649,0.077991,0.081812,0.064993,0.045080,0.017802,0.032366,0.027745,0.009439,0.142657,0.171095,0.011405,-0.016546,0.012558,0.003357,0.029226,0.032486,0.151525,0.115552,0.082952,0.143002,0.089882,0.087350,0.015098,0.443928,-0.019343,0.017083,0.221063,0.338348,-0.000905,0.031876,0.004551,0.068314,0.047957,0.052489,0.046970,0.030424,0.027430,0.099552,0.124513,0.022232,0.036282,0.040021,0.018308,0.162553,0.005992,0.006995,0.022252,0.024806,0.023353,-0.003667,-0.013783,-0.009980,0.038326,0.020650,0.028273,0.046230,0.019654,0.037419,0.016324,0.035269,0.021399,0.033459,0.016322,0.041443,0.036459,0.054059,0.028521,0.037674,0.001933,0.056396,0.045528,0.034098,0.074761,0.043136,0.089028,0.036170,0.059108,0.028683,0.073436,0.104283,0.114128,0.113941,0.123128,0.119809,0.101889,0.016674,-0.029795,-0.015666,0.004684,-0.008942,0.018613,-0.006158,-0.005045,0.010987,0.009194,0.016386,0.073211,0.012961,0.050224,0.077400,0.050774,0.060271,0.044854,0.037950,0.047639,0.046479,0.083536,0.001241,0.053188,0.042828,-0.004786,0.039638,0.029648,0.043199,0.098603,0.041619,-0.010410,0.079711,0.039608,0.075206,0.062333,0.073808,0.024446,0.029755,0.067580,0.097175,0.013403,0.041537,0.078693,0.054197,0.038914,-0.010648,0.036079,0.016400,0.043489,0.022612,0.023082,0.043241
50,Horned Grebe,0,0.124335,0.089202,0.101803,-0.016971,0.210350,0.249746,0.236315,0.285973,0.061627,0.051044,0.082621,0.113548,0.117437,0.024553,0.048478,0.022362,0.044811,0.006595,0.034274,0.001162,0.021596,0.022062,0.307463,0.284766,0.323756,0.055345,0.051072,0.044984,0.031309,0.024326,-0.026080,0.004750,-0.014133,0.103819,0.063837,-0.002068,-0.010962,-0.028345,-0.007786,0.020789,0.024751,0.060927,-0.026663,0.124890,0.138250,0.094047,0.021756,0.012814,0.051023,0.973670,1.000000,0.905355,0.891693,0.031610,-0.014274,0.044889,0.000345,0.162031,0.084415,0.086064,0.094510,0.076199,0.087523,0.104458,0.086634,0.065606,0.018113,0.031340,0.028194,0.010250,0.159988,0.177761,0.018396,-0.010215,0.016516,0.008407,0.030048,0.029941,0.177236,0.152901,0.122214,0.172828,0.108583,0.111009,0.035535,0.464494,-0.011940,0.007137,0.242993,0.339793,-0.006410,0.022306,0.008576,0.077986,0.040423,0.044464,0.046817,0.025549,0.012084,0.110888,0.125604,-0.001378,0.019333,0.042357,0.009900,0.175643,0.006565,0.018517,0.018490,0.016181,0.022100,0.001278,-0.024720,-0.002747,0.017973,0.025929,0.018304,0.051998,0.023403,0.042760,0.013011,0.050580,0.012992,0.020974,0.010123,0.033071,0.026534,0.016908,0.027567,0.037778,-0.003401,0.064463,0.039323,0.027704,0.076444,0.051831,0.101350,0.045830,0.050603,0.014423,0.063434,0.093680,0.107877,0.107132,0.115221,0.114056,0.095809,-0.001565,-0.031351,-0.019431,-0.000839,-0.009847,0.003936,-0.028444,-0.028335,-0.013451,0.001281,0.026089,0.057019,0.015484,0.042061,0.055094,0.044757,0.048972,0.053425,0.030169,0.040387,0.035564,0.079096,0.000853,0.051205,0.025237,-0.028131,0.031503,0.023462,0.031878,0.087970,0.016048,-0.032357,0.063882,0.027135,0.057565,0.044480,0.057410,0.028329,0.027860,0.058218,0.097301,0.034106,0.059875,0.078964,0.057760,0.009378,-0.011070,0.025887,-0.002614,0.027648,0.013643,0.016202,0.041001
51,Pied billed Grebe,0,0.156398,0.094092,0.107971,0.028355,0.234245,0.247872,0.241645,0.312873,0.082485,0.058797,0.111028,0.115657,0.107690,0.031984,0.033569,0.008953,0.021779,0.061947,0.028586,0.003396,0.013741,0.047406,0.325354,0.293734,0.352710,0.072807,0.083802,0.037027,0.042481,0.037070,-0.026300,-0.010487,-0.018559,0.100420,0.065738,-0.033901,0.007263,-0.018115,0.002425,0.045083,-0.023270,-0.001080,-0.008005,0.105071,0.125382,0.113025,0.034916,0.000868,0.066312,0.918642,0.905355,1.000000,0.832961,0.038650,0.013073,0.026631,-0.002267,0.156968,0.037477,0.044850,0.038289,0.031460,0.052137,0.048434,0.049555,0.021592,0.012826,0.024986,0.023615,-0.003674,0.104310,0.151943,0.017139,-0.010974,0.022513,0.030552,0.015229,0.005291,0.103967,0.098897,0.044027,0.110327,0.082208,0.056979,-0.001374,0.425013,0.011950,-0.009634,0.162084,0.286190,-0.024816,0.024758,0.020509,0.021475,0.037081,0.043539,0.045099,0.024906,0.008423,0.109921,0.117327,0.022872,0.027635,0.040791,0.029183,0.181982,0.013920,0.022617,-0.003167,0.043985,-0.003793,-0.026613,0.000380,-0.033605,0.034625,-0.003115,0.029894,0.066178,0.022234,0.034749,0.036861,0.046740,0.048621,0.062532,0.041371,0.059126,0.021344,0.081167,0.022952,0.027469,0.001660,0.041755,0.032760,0.030942,0.061333,0.041067,0.096895,0.024030,0.039637,0.016701,0.044134,0.039180,0.059837,0.064736,0.080274,0.063727,0.051668,0.001029,-0.023872,-0.009321,-0.041820,-0.014564,0.009610,-0.012868,-0.009580,-0.011463,-0.003913,-0.002891,0.029517,-0.010146,0.015062,0.037684,0.016401,0.002468,-0.012134,-0.027505,0.019552,0.028763,0.020652,0.012507,-0.013787,0.024735,-0.001449,0.005274,0.004532,0.002476,0.061080,0.042339,-0.003195,0.048206,0.043587,0.037797,0.037787,0.035545,0.016505,0.020503,0.027831,0.068044,-0.014573,0.017592,0.054971,-0.009498,0.039764,0.001854,0.054341,0.056724,0.083782,0.032099,0.069304,0.017104
52,Western Grebe,0,0.151403,0.141666,0.117393,-0.034069,0.208212,0.234378,0.228507,0.291360,0.037240,0.017150,0.030756,0.113031,0.093121,0.043268,0.047999,0.032947,-0.009310,-0.026538,0.028245,0.024798,-0.025163,0.006242,0.401815,0.355644,0.409234,0.023443,0.031486,0.058062,0.016807,0.015960,0.005627,0.046411,0.058612,0.060424,0.042895,-0.002362,0.009538,-0.021927,0.006758,0.022187,0.001491,0.014827,-0.002986,0.186450,0.138490,0.076146,0.024174,-0.020958,0.036427,0.887091,0.891693,0.832961,1.000000,0.031279,-0.021330,-0.003141,0.018525,0.142219,0.070046,0.057736,0.055461,0.057047,0.056146,0.073452,0.056215,0.051796,0.026100,0.046601,0.035272,0.017470,0.157740,0.170052,-0.020952,-0.062657,0.000647,0.012351,0.024309,0.037223,0.198008,0.184266,0.155986,0.187424,0.118078,0.099162,-0.002912,0.547967,0.007065,0.044349,0.214510,0.386185,-0.015091,0.000541,-0.040198,0.105573,0.066584,0.054173,0.031778,0.036176,0.005930,0.188805,0.194743,0.013391,0.010918,0.011211,0.009617,0.152526,0.002025,0.009980,-0.010120,0.034918,0.007759,-0.026614,-0.016048,-0.015995,0.018793,0.045850,0.025044,0.052556,0.032390,0.000824,0.020857,0.038237,0.031363,0.026093,0.015581,0.027978,0.039495,0.040094,-0.000899,0.030867,0.001796,0.080460,0.034340,0.005722,0.072097,0.031592,0.066804,0.067714,0.026224,0.024240,0.087153,0.102764,0.148064,0.137885,0.155018,0.138166,0.147003,-0.041526,-0.044976,-0.062606,0.021997,0.000365,0.006972,-0.006242,-0.006272,0.007405,0.020243,0.051475,0.097640,0.011817,0.059598,0.099378,0.063367,0.089143,0.068747,0.025921,0.064102,0.066690,0.107365,0.035526,0.067579,0.057339,-0.000180,0.048054,0.069934,0.070498,0.110609,0.047855,-0.016589,0.100207,0.036904,0.090725,0.015581,0.021855,-0.021699,-0.021044,0.088018,0.121761,0.049013,0.087389,0.050077,0.079285,0.014869,-0.011010,0.019237,0.002860,0.037083,-0.009255,0.015214,0.052254
53,Blue Grosbeak,0,0.014861,0.008253,0.010747,0.115835,-0.037415,-0.050141,-0.055744,0.001729,0.285111,0.251659,0.364807,0.191036,0.302720,0.898434,0.702668,0.680742,0.210957,0.210426,0.085751,0.070463,0.077611,0.098873,0.046573,-0.001945,0.060643,0.326124,0.376415,0.006331,0.186189,0.196656,-0.021839,-0.025560,-0.024498,0.418255,0.348186,0.043804,0.058476,0.034223,0.028924,0.033692,0.079133,0.116492,0.039475,0.008531,0.058773,0.042464,0.135828,0.108150,0.302381,0.031061,0.031610,0.038650,0.031279,1.000000,0.230247,0.294047,0.218090,-0.044523,0.008173,0.012808,-0.015639,0.021102,0.037666,0.007930,0.009073,0.006185,0.035690,0.022810,-0.007604,0.075047,-0.064888,-0.024289,0.067950,0.247006,0.148745,0.268521,0.054080,0.064330,0.066735,0.088788,0.021100,0.119118,0.144491,0.010594,0.116747,0.024934,0.045606,0.082639,-0.019609,-0.033403,0.061634,0.065469,0.096961,0.042721,0.236291,0.180870,0.355920,0.196869,0.028812,0.056136,0.031609,0.073090,0.078152,0.079129,0.089000,-0.045267,0.160225,0.087178,0.161267,0.024904,0.085637,0.096379,0.155279,0.091258,0.110818,0.186514,0.154508,0.196429,0.166483,0.163951,0.159372,0.157256,0.137143,0.086254,0.156346,0.172815,0.119134,0.236991,0.086740,0.137395,0.131880,0.127458,0.121429,0.306354,0.068830,0.101366,0.153086,0.133271,0.324961,0.325372,0.026542,-0.004971,-0.020798,0.011314,0.005663,-0.017360,-0.022805,0.223061,0.053791,0.037754,0.108611,0.016266,-0.001591,0.039899,0.001235,0.017906,0.078382,0.167868,0.048862,0.140339,0.179920,0.006323,0.077097,0.154787,0.123672,0.156055,0.070390,0.029764,0.056849,0.104356,0.066936,0.087474,0.082467,0.121353,0.105270,0.071817,0.177228,0.041215,0.113993,0.092038,0.052674,0.125040,0.027276,0.013285,0.020439,0.036279,0.015202,0.024119,0.020724,0.028695,0.037568,0.004394,0.026641,0.018175,0.036942,0.061671,0.080830,0.015684,0.053966,0.051502
54,Evening Grosbeak,0,0.042595,0.076034,0.061753,0.025193,0.144636,0.003989,0.088540,0.124338,0.075776,0.162102,0.141072,0.129052,0.169532,0.166983,0.196261,0.289086,0.219913,0.219439,-0.005057,0.023479,0.229379,0.022575,-0.071158,-0.031148,-0.066326,0.144350,0.121605,-0.023949,0.049787,0.021389,-0.005902,0.052786,0.022435,0.350207,0.220325,0.136694,-0.020424,0.001568,-0.066380,0.024397,-0.029743,0.059124,0.002841,-0.053656,0.003825,0.073162,0.381599,0.669342,0.084207,-0.006923,-0.014274,0.013073,-0.021330,0.230247,1.000000,0.185451,0.420375,0.110866,0.070671,0.054220,0.061395,0.071209,0.034589,0.061471,0.071258,0.082099,0.012435,0.014168,0.003289,0.016153,-0.039485,-0.095781,0.010938,-0.017115,0.142548,0.187361,0.057507,-0.045655,-0.026279,0.005052,-0.023358,0.030570,0.139098,0.087161,0.075423,-0.050459,0.176377,0.041257,-0.023514,-0.020687,-0.056643,0.039955,0.228628,-0.040548,0.297164,0.384945,0.239205,0.320635,0.097458,0.043411,0.064209,-0.002351,-0.018939,0.024979,0.016018,0.088193,0.021415,0.024839,0.175667,0.033651,0.087298,0.128866,0.108791,0.032539,0.008524,0.058259,0.074074,0.104524,0.066215,0.116761,0.091912,0.125855,0.082883,0.147376,0.075428,0.089640,0.111122,0.130413,0.079417,0.073184,0.096123,0.122560,0.124734,0.079814,0.051700,0.137698,0.114548,0.019013,0.356230,0.185578,0.111841,0.025266,0.066901,0.080089,0.074154,0.069861,0.111781,0.182648,0.003915,-0.020317,0.023892,0.049859,0.004488,0.070916,-0.038376,0.016321,0.003593,0.073038,0.042587,0.137367,0.157763,0.071998,0.071709,-0.077036,0.046389,0.185586,0.133053,0.134723,0.043975,0.179314,0.011467,0.041586,0.170532,0.119733,0.062521,0.040081,0.058866,0.172529,0.108096,0.139683,0.194127,0.016636,0.156199,0.171222,0.200493,0.189347,0.048209,0.016745,0.085510,0.007083,0.253057,0.047674,-0.011581,0.012687,0.045804,0.001871,0.062758,-0.013594,0.030043,0.076241
55,Pine Grosbeak,0,0.027602,-0.000344,0.012113,0.035437,0.016912,0.078896,0.012777,-0.005347,0.062070,0.154377,0.267578,0.158726,0.189689,0.228818,0.365215,0.243120,0.245181,0.044292,0.125115,0.014233,0.095289,0.016411,-0.033785,-0.062738,-0.027481,0.093956,0.104537,0.030522,0.058139,0.028508,-0.047210,-0.072948,-0.120294,0.630802,0.607719,0.096558,0.114698,0.047213,0.103369,0.072456,0.103641,0.209160,0.107788,-0.063949,0.059403,0.095123,0.181975,0.176448,0.076845,0.031025,0.044889,0.026631,-0.003141,0.294047,0.185451,1.000000,0.300878,0.061688,-0.041080,-0.009935,-0.008734,-0.027428,0.002713,-0.034339,0.013533,-0.036348,0.038816,0.041813,0.010242,-0.035756,-0.015363,0.008274,0.053800,0.118183,-0.069721,0.116398,0.030433,0.077123,-0.046936,0.010759,-0.031287,0.010110,0.037142,-0.029674,0.063683,-0.003576,0.013852,-0.013097,-0.010922,0.037577,0.291219,0.028906,0.199911,0.096926,0.203128,0.112846,0.239102,0.198478,-0.087402,0.012914,-0.014139,0.101269,0.078565,0.059277,0.001756,-0.010532,0.030210,0.035385,0.069412,-0.061280,0.181767,0.210197,0.005815,0.065617,0.120579,0.257357,0.083807,0.234758,0.211764,0.085635,0.105783,0.232782,-0.035470,0.003667,0.066014,0.120372,0.014761,0.067932,0.061460,0.322772,0.035447,0.189977,0.103288,0.002678,0.005125,0.044905,0.160771,-0.005829,0.239586,0.286178,-0.031124,-0.051771,-0.074578,-0.073777,-0.078053,-0.070705,-0.087874,0.323479,0.000752,0.058825,0.069140,0.167533,0.027641,-0.006282,-0.009642,0.120354,0.193290,0.343577,0.087379,0.097831,0.203528,-0.093991,0.220733,0.190358,0.217527,0.118807,-0.022118,-0.107773,0.071642,-0.070445,0.186586,0.004492,0.088713,0.201826,0.229014,0.053692,0.051687,-0.003756,0.144450,-0.027139,0.009184,0.090836,-0.042473,-0.068280,0.117371,0.041713,0.056053,0.022346,0.189048,0.020082,0.138272,0.070304,-0.059260,-0.007330,-0.021032,-0.043957,-0.028645,0.024905,-0.048034,-0.042709
56,Rose breasted Grosbeak,0,-0.026546,0.001335,-0.028639,0.083664,0.035651,0.101442,0.099135,0.059036,0.069373,0.321399,0.079925,0.323123,0.331834,0.194716,0.329500,0.283735,0.240529,0.085866,-0.030439,0.148452,0.499026,0.094271,-0.071274,0.002624,-0.040993,0.180378,0.146778,0.019260,0.005628,-0.013269,0.020635,-0.004806,0.007285,0.302872,0.324265,0.138267,0.031069,0.015765,0.000035,0.041287,-0.032478,0.089352,0.031266,0.046057,-0.017291,0.003539,0.244356,0.428096,0.113166,0.003184,0.000345,-0.002267,0.018525,0.218090,0.420375,0.300878,1.000000,0.086301,0.022537,0.007491,-0.012037,0.010644,-0.009742,0.025106,0.017608,0.032906,0.080608,0.092499,0.067465,0.041535,-0.048698,-0.024838,0.022849,-0.037252,0.103403,0.255780,-0.013101,-0.023060,0.082615,0.148893,0.149480,0.052596,0.034633,-0.001374,0.103185,0.041568,0.136351,0.137604,0.067868,0.094115,0.056021,0.125528,0.076896,0.010771,0.541389,0.504753,0.498285,0.577607,0.011502,0.032526,0.026407,-0.010196,0.020068,-0.006448,0.120940,0.041028,-0.029286,0.080849,0.388062,0.134347,0.129739,0.065169,0.183232,0.196670,0.083685,0.038089,0.105934,0.127354,0.086857,0.095708,0.178460,0.302892,0.129929,0.160628,0.094138,0.160404,0.127433,0.153686,0.106613,0.118609,0.136493,0.030414,0.053176,0.068332,0.001013,0.115507,0.142463,0.039808,0.322191,0.212911,0.018376,-0.094822,-0.029444,-0.029335,-0.030765,-0.024509,-0.047712,0.203348,0.013911,0.028846,0.097300,0.087096,0.010847,0.010827,0.005568,0.024170,0.142117,0.284829,0.121989,0.314323,0.134194,0.066593,0.138761,0.151174,0.280065,0.201916,0.034585,0.024598,0.131663,0.094418,0.178880,0.023552,0.000589,0.073383,0.099798,0.050644,0.042190,0.023129,0.018473,-0.015674,0.012950,-0.014890,-0.041519,-0.013475,0.033216,0.000403,0.188776,0.145189,0.200331,0.171602,0.381053,0.289140,-0.088668,0.037778,-0.046876,-0.088059,-0.015317,-0.058250,-0.094327,0.045470
57,Pigeon Guillemot,0,0.194036,0.164858,0.299119,0.041736,0.594271,0.543399,0.554300,0.542394,0.178626,0.249700,0.131193,0.083782,0.136922,-0.048460,-0.037232,-0.039259,0.014245,-0.004555,0.114024,-0.033885,0.071957,0.071098,0.363149,0.376674,0.352094,0.126929,0.169877,-0.004311,0.184581,0.176654,0.031532,0.070172,0.053933,0.081739,-0.057911,0.052105,0.044222,0.038328,0.043841,0.079171,0.018051,0.061278,0.039527,0.145871,0.242782,0.216022,0.045164,-0.020836,0.134918,0.159761,0.162031,0.156968,0.142219,-0.044523,0.110866,0.061688,0.086301,1.000000,0.146560,0.141347,0.208972,0.144346,0.211905,0.130468,0.165846,0.145986,0.036669,0.040190,0.034335,0.019183,0.175863,0.191254,0.044254,0.029042,-0.077282,0.072105,0.065723,0.088729,0.160972,0.190975,0.138759,0.161387,0.188784,0.267616,-0.037116,0.487646,0.138786,-0.021930,0.185059,0.290556,0.067837,0.132300,0.193989,0.035147,0.087455,0.085902,0.067473,0.136541,0.018644,0.036418,0.048996,0.032143,0.058387,0.042784,0.082212,0.390290,0.164335,0.214470,0.051558,-0.021906,0.093857,0.080610,-0.031119,0.012271,-0.016893,0.011457,-0.005738,0.025673,-0.030397,0.056919,-0.009417,0.028926,0.005330,-0.047839,0.016911,-0.014332,-0.005255,0.001862,-0.007034,0.031698,-0.008093,0.089720,0.025824,0.038469,0.074376,0.018661,0.011130,-0.015032,0.042221,0.034525,0.148350,0.335015,0.169134,0.168461,0.134906,0.201734,0.153312,0.049193,0.001124,0.004580,0.009845,0.067017,0.008966,-0.018546,-0.000859,0.017148,0.020476,-0.006611,0.054034,0.136586,0.050970,0.012776,0.025107,0.070847,-0.033614,0.059312,-0.033342,-0.034141,0.058138,0.018411,0.056696,-0.014523,0.015022,0.017186,0.035518,0.005573,0.065064,0.058999,0.005410,-0.006503,0.003534,0.025389,0.074928,0.087560,0.093874,0.047829,0.062158,0.117975,0.069087,0.052297,0.186278,0.035676,0.044108,0.001588,0.024007,0.061557,0.039756,0.085929,0.075786,-0.038888
58,California Gull,0,0.085562,0.183904,0.165644,0.056811,0.055622,0.095236,0.100260,0.141336,0.032447,0.019520,0.007223,0.074685,0.066941,-0.001320,0.031035,-0.028406,0.007120,-0.007935,0.055788,0.001032,0.055090,0.072446,0.023410,0.017174,-0.006551,0.009723,0.025094,0.009150,0.099580,0.078570,0.035707,0.080786,0.072458,-0.003229,-0.034875,0.060385,-0.040269,0.017595,-0.020116,-0.001377,0.123769,0.024896,-0.029349,0.007479,0.319507,0.143075,0.073481,0.068881,0.017224,0.062936,0.084415,0.037477,0.070046,0.008173,0.070671,-0.041080,0.022537,0.146560,1.000000,0.958027,0.893488,0.975289,0.770850,0.962473,0.903194,0.983752,0.033981,0.051172,0.036889,0.001633,0.196058,0.159160,0.074067,0.072029,0.087732,0.058566,0.085390,0.064586,0.042884,-0.029630,0.009801,0.001798,-0.006320,0.877588,0.038762,0.071226,0.128330,0.040219,0.091076,0.085798,0.090159,0.094736,0.121705,0.107359,0.013488,0.044862,-0.018004,0.026717,0.029906,0.078861,0.145878,-0.003572,-0.005213,0.052630,0.091119,0.102646,0.098296,0.062062,0.001609,0.058348,0.078228,0.062136,0.033266,0.022044,0.006858,0.055895,0.012514,0.015056,0.021455,0.024378,0.012768,0.071754,0.006535,0.034697,0.016079,0.021869,0.049024,0.012552,0.033822,0.029273,0.033255,0.048598,0.035672,0.026832,0.033476,-0.021361,-0.002240,-0.002752,0.023922,-0.012500,0.192333,0.251282,0.272247,0.217790,0.211711,0.311847,0.263254,0.037434,0.035433,0.062186,0.010329,0.012064,-0.034778,-0.003024,-0.026863,-0.002856,-0.014563,-0.003877,0.047969,0.050935,0.044316,0.030096,0.007279,0.034156,0.024399,0.042335,0.025359,0.013130,0.053465,0.044339,0.035185,0.012023,-0.061222,-0.010911,0.047214,0.009936,0.098173,0.022668,-0.019562,0.028261,0.022275,0.042108,0.048986,0.060158,0.068909,0.066619,0.021907,0.012277,0.056838,-0.008656,0.085087,0.013177,0.042130,0.109745,0.043912,0.042360,0.049941,0.077760,0.055410,0.027628
