class_id,class_name,intro_session,0:Black footed Albatross,1:Laysan Albatross,2:Sooty Albatross,3:Groove billed Ani,4:Crested Auklet,5:Least Auklet,6:Parakeet Auklet,7:Rhinoceros Auklet,8:Brewer Blackbird,9:Red winged Blackbird,10:Rusty Blackbird,11:Yellow headed Blackbird,12:Bobolink,13:Indigo Bunting,14:Lazuli Bunting,15:Painted Bunting,16:Cardinal,17:Spotted Catbird,18:Gray Catbird,19:Yellow breasted Chat,20:Eastern Towhee,21:Chuck will Widow,22:Brandt Cormorant,23:Red faced Cormorant,24:Pelagic Cormorant,25:Bronzed Cowbird,26:Shiny Cowbird,27:Brown Creeper,28:American Crow,29:Fish Crow,30:Black billed Cuckoo,31:Mangrove Cuckoo,32:Yellow billed Cuckoo,33:Gray crowned Rosy Finch,34:Purple Finch,35:Northern Flicker,36:Acadian Flycatcher,37:Great Crested Flycatcher,38:Least Flycatcher,39:Olive sided Flycatcher,40:Scissor tailed Flycatcher,41:Vermilion Flycatcher,42:Yellow bellied Flycatcher,43:Frigatebird,44:Northern Fulmar,45:Gadwall,46:American Goldfinch,47:European Goldfinch,48:Boat tailed Grackle,49:Eared Grebe,50:Horned Grebe,51:Pied billed Grebe,52:Western Grebe,53:Blue Grosbeak,54:Evening Grosbeak,55:Pine Grosbeak,56:Rose breasted Grosbeak,57:Pigeon Guillemot,58:California Gull,59:Glaucous winged Gull,60:Heermann Gull,61:Herring Gull,62:Ivory Gull,63:Ring billed Gull,64:Slaty backed Gull,65:Western Gull,66:Anna Hummingbird,67:Ruby throated Hummingbird,68:Rufous Hummingbird,69:Green Violetear,70:Long tailed Jaeger,71:Pomarine Jaeger,72:Blue Jay,73:Florida Jay,74:Green Jay,75:Dark eyed Junco,76:Tropical Kingbird,77:Gray Kingbird,78:Belted Kingfisher,79:Green Kingfisher,80:Pied Kingfisher,81:Ringed Kingfisher,82:White breasted Kingfisher,83:Red legged Kittiwake,84:Horned Lark,85:Pacific Loon,86:Mallard,87:Western Meadowlark,88:Hooded Merganser,89:Red breasted Merganser,90:Mockingbird,91:Nighthawk,92:Clark Nutcracker,93:White breasted Nuthatch,94:Baltimore Oriole,95:Hooded Oriole,96:Orchard Oriole,97:Scott Oriole,98:Ovenbird,99:Brown Pelican,100:White Pelican,101:Western Wood Pewee,102:Sayornis,103:American Pipit,104:Whip poor Will,105:Horned Puffin,106:Common Raven,107:White necked Raven,108:American Redstart,109:Geococcyx,110:Loggerhead Shrike,111:Great Grey Shrike,112:Baird Sparrow,113:Black throated Sparrow,114:Brewer Sparrow,115:Chipping Sparrow,116:Clay colored Sparrow,117:House Sparrow,118:Field Sparrow,119:Fox Sparrow,120:Grasshopper Sparrow,121:Harris Sparrow,122:Henslow Sparrow,123:Le Conte Sparrow,124:Lincoln Sparrow,125:Nelson Sharp tailed Sparrow,126:Savannah Sparrow,127:Seaside Sparrow,128:Song Sparrow,129:Tree Sparrow,130:Vesper Sparrow,131:White crowned Sparrow,132:White throated Sparrow,133:Cape Glossy Starling,134:Bank Swallow,135:Barn Swallow,136:Cliff Swallow,137:Tree Swallow,138:Scarlet Tanager,139:Summer Tanager,140:Artic Tern,141:Black Tern,142:Caspian Tern,143:Common Tern,144:Elegant Tern,145:Forsters Tern,146:Least Tern,147:Green tailed Towhee,148:Brown Thrasher,149:Sage Thrasher,150:Black capped Vireo,151:Blue headed Vireo,152:Philadelphia Vireo,153:Red eyed Vireo,154:Warbling Vireo,155:White eyed Vireo,156:Yellow throated Vireo,157:Bay breasted Warbler,158:Black and white Warbler,159:Black throated Blue Warbler,160:Blue winged Warbler,161:Canada Warbler,162:Cape May Warbler,163:Cerulean Warbler,164:Chestnut sided Warbler,165:Golden winged Warbler,166:Hooded Warbler,167:Kentucky Warbler,168:Magnolia Warbler,169:Mourning Warbler,170:Myrtle Warbler,171:Nashville Warbler,172:Orange crowned Warbler,173:Palm Warbler,174:Pine Warbler,175:Prairie Warbler,176:Prothonotary Warbler,177:Swainson Warbler,178:Tennessee Warbler,179:Wilson Warbler,180:Worm eating Warbler,181:Yellow Warbler,182:Northern Waterthrush,183:Louisiana Waterthrush,184:Bohemian Waxwing,185:Cedar Waxwing,186:American Three toed Woodpecker,187:Pileated Woodpecker,188:Red bellied Woodpecker,189:Red cockaded Woodpecker,190:Red headed Woodpecker,191:Downy Woodpecker,192:Bewick Wren,193:Cactus Wren,194:Carolina Wren,195:House Wren,196:Marsh Wren,197:Rock Wren,198:Winter Wren,199:Common Yellowthroat
111,Great Grey Shrike,2,0.764139,0.799541,0.801065,0.829442,0.783618,0.838245,0.785858,0.792060,0.835810,0.826221,0.860807,0.834927,0.869977,0.802242,0.834942,0.774900,0.774676,0.811493,0.876476,0.852252,0.845733,0.791471,0.788433,0.778741,0.789915,0.827360,0.851729,0.842704,0.804659,0.825151,0.894541,0.894577,0.895248,0.835242,0.793033,0.809903,0.855075,0.864928,0.864102,0.902530,0.941897,0.840856,0.853950,0.797848,0.818296,0.768378,0.816676,0.830032,0.844465,0.771298,0.782054,0.777762,0.771209,0.818288,0.821862,0.818117,0.830546,0.787378,0.808128,0.808463,0.820306,0.813966,0.824622,0.826279,0.827513,0.790962,0.802679,0.796203,0.800764,0.763993,0.886927,0.838934,0.882199,0.905145,0.837063,0.833845,0.896197,0.945709,0.897310,0.852448,0.884405,0.865875,0.792491,0.815567,0.883435,0.815240,0.726246,0.810115,0.795874,0.756196,0.930480,0.849677,0.902465,0.896140,0.810032,0.823261,0.847701,0.845435,0.796649,0.743340,0.741589,0.881013,0.898264,0.821091,0.785845,0.764050,0.789126,0.824508,0.818425,0.829967,0.952382,1.000000,0.789833,0.903048,0.822635,0.842787,0.820465,0.852614,0.826709,0.797732,0.784248,0.794728,0.786394,0.779514,0.786744,0.819685,0.778663,0.822269,0.811049,0.840760,0.798522,0.841288,0.812274,0.804165,0.916597,0.823895,0.877740,0.871318,0.782328,0.760328,0.789444,0.864633,0.814284,0.798218,0.804985,0.838072,0.818660,0.821186,0.802091,0.845058,0.860649,0.874126,0.845045,0.863443,0.858377,0.864040,0.835869,0.832208,0.839342,0.850837,0.830110,0.801027,0.782741,0.871355,0.824851,0.847636,0.809474,0.807065,0.817343,0.816154,0.818426,0.791578,0.807160,0.823390,0.800336,0.774626,0.784992,0.836307,0.838935,0.793322,0.808784,0.768444,0.791340,0.843072,0.860201,0.886886,0.835701,0.806520,0.811078,0.842959,0.816748,0.851879,0.871061,0.837268,0.843484,0.826934,0.805966,0.861551,0.806390,0.824999
112,Baird Sparrow,2,0.702260,0.714699,0.718422,0.760736,0.743882,0.777916,0.754126,0.749415,0.780421,0.797388,0.827490,0.801515,0.861390,0.785773,0.835311,0.783782,0.776935,0.804258,0.778461,0.800631,0.829581,0.791587,0.718050,0.746642,0.733462,0.768687,0.789405,0.832875,0.725628,0.745701,0.794492,0.759575,0.789214,0.866524,0.855271,0.827058,0.837156,0.826449,0.833586,0.815873,0.821143,0.772350,0.838908,0.726716,0.743008,0.761346,0.836098,0.857051,0.773111,0.714715,0.729340,0.731020,0.718252,0.825779,0.833645,0.822666,0.827194,0.730658,0.735364,0.750786,0.737926,0.755517,0.741844,0.745661,0.757006,0.734496,0.752264,0.729233,0.750805,0.704578,0.771745,0.756310,0.786949,0.786193,0.766891,0.823747,0.789576,0.787929,0.762876,0.742757,0.776996,0.750729,0.719323,0.740134,0.884654,0.716208,0.735597,0.888114,0.747024,0.736977,0.833691,0.836900,0.762205,0.795542,0.794701,0.783428,0.811734,0.822982,0.900538,0.720007,0.720110,0.835910,0.796099,0.868082,0.757502,0.726329,0.715695,0.737811,0.787402,0.814240,0.782755,0.789833,1.000000,0.809829,0.922315,0.881790,0.942281,0.892523,0.923281,0.878773,0.953484,0.927224,0.957039,0.915101,0.919837,0.911938,0.934233,0.906404,0.900056,0.874125,0.934548,0.894260,0.882183,0.745878,0.791500,0.773050,0.816752,0.761232,0.763389,0.757609,0.724075,0.765679,0.728903,0.721857,0.750540,0.770992,0.752763,0.823397,0.835979,0.897279,0.801330,0.818768,0.794252,0.778077,0.827024,0.813330,0.802431,0.838940,0.861613,0.792737,0.790336,0.818273,0.819266,0.822347,0.832887,0.807263,0.808342,0.799723,0.821523,0.816313,0.832373,0.801840,0.796220,0.874091,0.803329,0.811990,0.749660,0.796185,0.792721,0.810411,0.853686,0.803300,0.845386,0.846635,0.772083,0.774067,0.785371,0.717277,0.759503,0.784420,0.762772,0.781385,0.825066,0.825028,0.811574,0.815724,0.844648,0.774572,0.799495,0.806654
113,Black throated Sparrow,2,0.759549,0.793733,0.801290,0.834642,0.781332,0.825900,0.789432,0.790836,0.862405,0.865824,0.875422,0.861736,0.905028,0.839703,0.868273,0.824508,0.822523,0.814440,0.888511,0.890640,0.887079,0.822108,0.784925,0.777953,0.781982,0.850311,0.853887,0.866016,0.812930,0.832697,0.886507,0.874903,0.880482,0.863660,0.828337,0.827049,0.867908,0.873168,0.878656,0.883928,0.891868,0.860016,0.865902,0.819667,0.791165,0.763803,0.832771,0.843974,0.855073,0.774427,0.782425,0.764414,0.775280,0.845163,0.845512,0.844918,0.873476,0.790785,0.779156,0.772457,0.798617,0.784861,0.793706,0.795430,0.785294,0.768871,0.850740,0.838475,0.840085,0.796351,0.874149,0.829029,0.899285,0.887383,0.874867,0.873354,0.879518,0.915008,0.886677,0.844180,0.869936,0.849235,0.780472,0.783996,0.923206,0.791264,0.749537,0.853184,0.834139,0.750532,0.908357,0.870508,0.863530,0.915484,0.854829,0.853433,0.879852,0.875189,0.849362,0.768729,0.729296,0.858701,0.886738,0.815552,0.831810,0.795463,0.791665,0.811406,0.870371,0.837701,0.934256,0.903048,0.809829,1.000000,0.876180,0.884674,0.866595,0.892911,0.845617,0.842125,0.835346,0.849899,0.821083,0.843792,0.828549,0.876201,0.839158,0.850599,0.873403,0.863731,0.851520,0.879135,0.872935,0.828823,0.894315,0.861982,0.884405,0.901220,0.816770,0.781752,0.809941,0.848494,0.802095,0.810681,0.796516,0.837103,0.837070,0.864048,0.823641,0.841392,0.927996,0.895710,0.859886,0.868350,0.856488,0.874682,0.847456,0.874044,0.884442,0.901258,0.855981,0.850436,0.834360,0.892800,0.883738,0.900314,0.876407,0.860372,0.874254,0.854904,0.865089,0.834664,0.841790,0.868662,0.825216,0.835944,0.820581,0.849530,0.849825,0.836099,0.837748,0.825698,0.828714,0.844251,0.847642,0.890190,0.871569,0.844319,0.820586,0.879624,0.841546,0.891239,0.893043,0.852284,0.857608,0.848389,0.838679,0.842998,0.806379,0.897226
114,Brewer Sparrow,2,0.747399,0.758631,0.767254,0.821113,0.766246,0.797466,0.769584,0.773933,0.822497,0.827366,0.873069,0.822280,0.879591,0.831843,0.870865,0.819204,0.810838,0.820027,0.852956,0.851398,0.864541,0.828733,0.759840,0.747623,0.769462,0.810007,0.825007,0.894453,0.758754,0.784993,0.849329,0.825344,0.847327,0.905493,0.884754,0.831180,0.889727,0.896165,0.905209,0.891644,0.866735,0.826492,0.892008,0.768424,0.787305,0.778297,0.846073,0.843898,0.809208,0.746141,0.752881,0.761786,0.741153,0.848102,0.835829,0.865193,0.840285,0.761750,0.757874,0.770900,0.774544,0.779152,0.782415,0.769925,0.775900,0.745710,0.831324,0.799217,0.815611,0.759785,0.801645,0.784333,0.809795,0.836690,0.798635,0.881468,0.853490,0.857547,0.808790,0.787361,0.800370,0.787336,0.741112,0.763318,0.889636,0.745998,0.729207,0.873931,0.744776,0.752370,0.884792,0.869762,0.809326,0.848149,0.818644,0.809261,0.856032,0.851622,0.911448,0.747886,0.732983,0.886412,0.869363,0.884663,0.812566,0.752992,0.738871,0.745657,0.840921,0.830303,0.847642,0.822635,0.922315,0.876180,1.000000,0.919101,0.965872,0.931234,0.946973,0.910388,0.930723,0.932215,0.932161,0.925142,0.928095,0.937181,0.922387,0.928055,0.934283,0.914839,0.950707,0.895660,0.909714,0.770489,0.847682,0.813543,0.852191,0.808882,0.810314,0.792669,0.763947,0.815724,0.762386,0.763462,0.775161,0.794774,0.777874,0.891905,0.865716,0.903976,0.868899,0.890282,0.854824,0.858563,0.898033,0.881129,0.841825,0.888362,0.890697,0.858379,0.845026,0.858242,0.857776,0.860156,0.878407,0.850525,0.846819,0.826312,0.868228,0.863122,0.874090,0.841018,0.878498,0.905843,0.856065,0.860832,0.789004,0.863488,0.874787,0.850733,0.865717,0.864166,0.872926,0.852444,0.776758,0.814710,0.818551,0.758566,0.786555,0.818104,0.788579,0.798640,0.908726,0.854879,0.851371,0.882832,0.914124,0.839720,0.848158,0.857113
115,Chipping Sparrow,2,0.745818,0.775313,0.765713,0.786499,0.770315,0.793114,0.766222,0.781664,0.811230,0.823209,0.860461,0.797310,0.857827,0.849582,0.877134,0.835962,0.858800,0.809005,0.853988,0.840592,0.876932,0.815375,0.754955,0.749982,0.768969,0.799431,0.820805,0.894472,0.768731,0.778009,0.858760,0.819990,0.846589,0.898254,0.906203,0.846093,0.882791,0.871252,0.892365,0.862281,0.864051,0.822682,0.872957,0.766245,0.797853,0.792371,0.863326,0.889008,0.808687,0.775391,0.790060,0.775277,0.774474,0.859567,0.850731,0.874954,0.868928,0.771525,0.790966,0.794191,0.790921,0.795890,0.802541,0.797915,0.794813,0.776494,0.828430,0.823129,0.830425,0.748979,0.813066,0.788543,0.875831,0.830377,0.815304,0.903543,0.833832,0.852861,0.826774,0.794856,0.812726,0.807439,0.762796,0.788043,0.910817,0.770810,0.785227,0.861318,0.788613,0.768988,0.883730,0.853458,0.807100,0.887871,0.825725,0.810271,0.856174,0.830610,0.914512,0.758897,0.749074,0.855707,0.857416,0.854161,0.793010,0.788352,0.737212,0.735199,0.844021,0.796913,0.866581,0.842787,0.881790,0.884674,0.919101,1.000000,0.953137,0.953753,0.951627,0.908791,0.916793,0.927827,0.916731,0.897838,0.926102,0.911470,0.902381,0.900973,0.939935,0.962585,0.910287,0.949027,0.963556,0.760875,0.865094,0.852768,0.888493,0.838302,0.815994,0.820034,0.808484,0.809569,0.791971,0.808799,0.810063,0.827878,0.821503,0.912934,0.871288,0.857805,0.861476,0.897500,0.848514,0.870350,0.897181,0.894060,0.833746,0.883544,0.895398,0.855022,0.840455,0.863034,0.857737,0.879955,0.892228,0.874467,0.853755,0.844668,0.865439,0.873982,0.863071,0.830671,0.863418,0.901995,0.831637,0.838707,0.785907,0.884232,0.871123,0.853173,0.905899,0.843611,0.883511,0.877042,0.825166,0.846533,0.814544,0.818163,0.834550,0.826950,0.793916,0.844519,0.915464,0.829249,0.923759,0.882175,0.907464,0.835945,0.877672,0.884143
116,Clay colored Sparrow,2,0.728183,0.751082,0.744581,0.795325,0.753921,0.778921,0.754707,0.768781,0.804214,0.820771,0.865338,0.820443,0.875182,0.831651,0.872702,0.823666,0.821932,0.809748,0.835212,0.847683,0.873374,0.814008,0.742626,0.747729,0.758378,0.793811,0.817428,0.887301,0.747746,0.771432,0.846532,0.815522,0.844217,0.897384,0.895233,0.835143,0.890938,0.888263,0.902282,0.873052,0.862028,0.812564,0.890186,0.754616,0.771851,0.787105,0.867678,0.869009,0.797805,0.758695,0.769658,0.768838,0.757784,0.856672,0.847381,0.857146,0.851410,0.749360,0.762590,0.771096,0.769182,0.774348,0.772145,0.770179,0.775700,0.750473,0.798946,0.776407,0.795579,0.728428,0.795520,0.771671,0.821807,0.817516,0.798870,0.886237,0.837644,0.840142,0.804837,0.779838,0.799023,0.788085,0.747020,0.756943,0.909404,0.743621,0.753464,0.884646,0.767535,0.763253,0.873151,0.855586,0.782842,0.847245,0.824512,0.809739,0.853464,0.843860,0.936354,0.747946,0.746385,0.879773,0.855309,0.891364,0.786140,0.760330,0.718669,0.730103,0.841037,0.811039,0.842982,0.820465,0.942281,0.866595,0.965872,0.953137,1.000000,0.942713,0.966887,0.921145,0.950686,0.954575,0.953446,0.944598,0.945714,0.947936,0.949732,0.935346,0.950889,0.943510,0.959154,0.928226,0.942688,0.749164,0.849200,0.821508,0.866032,0.803829,0.804954,0.802954,0.762748,0.798205,0.766857,0.769082,0.785316,0.801119,0.792656,0.892727,0.872922,0.897938,0.861257,0.888000,0.852164,0.858458,0.894584,0.885022,0.837697,0.889497,0.896803,0.850911,0.835358,0.871098,0.859414,0.864352,0.884886,0.854041,0.857727,0.846804,0.879269,0.870814,0.876082,0.842748,0.872016,0.919316,0.849164,0.860569,0.786628,0.864150,0.869610,0.859433,0.896356,0.856751,0.895498,0.882746,0.787907,0.815080,0.807542,0.776826,0.787736,0.810783,0.776458,0.808204,0.905110,0.836509,0.876515,0.878979,0.911946,0.822216,0.848623,0.866673
117,House Sparrow,2,0.759494,0.781713,0.776784,0.846028,0.788239,0.822863,0.781265,0.792773,0.851375,0.856344,0.892828,0.839458,0.896903,0.872627,0.904480,0.853688,0.870396,0.830932,0.871414,0.848745,0.919382,0.826986,0.765207,0.766117,0.780182,0.841368,0.864778,0.877464,0.808633,0.820572,0.871839,0.833989,0.854924,0.946360,0.931594,0.840351,0.875056,0.878098,0.885123,0.865021,0.880633,0.852417,0.873584,0.780210,0.812100,0.818113,0.877812,0.889334,0.845393,0.776944,0.789604,0.796064,0.753353,0.898575,0.889104,0.917467,0.895164,0.793206,0.803288,0.812147,0.807468,0.813623,0.812191,0.814073,0.815202,0.793533,0.815590,0.802378,0.817134,0.759414,0.822905,0.799905,0.875751,0.861175,0.838103,0.933272,0.856119,0.865660,0.826368,0.796950,0.809867,0.816204,0.771353,0.799385,0.901593,0.759488,0.806097,0.849949,0.804499,0.765588,0.899661,0.864225,0.845770,0.878865,0.859628,0.841139,0.897803,0.865441,0.899437,0.754891,0.742953,0.858844,0.880138,0.852884,0.804837,0.801925,0.790124,0.784411,0.867202,0.821259,0.886836,0.852614,0.892523,0.892911,0.931234,0.953753,0.942713,1.000000,0.957571,0.934078,0.911015,0.946453,0.918388,0.902142,0.927377,0.933584,0.897591,0.895606,0.945589,0.955515,0.910499,0.938870,0.937680,0.804429,0.866266,0.863507,0.911976,0.846126,0.850367,0.830734,0.805158,0.815467,0.779710,0.780116,0.786914,0.822002,0.803485,0.911998,0.881608,0.871533,0.858359,0.888811,0.841342,0.841104,0.883528,0.889863,0.845916,0.893372,0.893200,0.875910,0.838778,0.850424,0.855311,0.883162,0.884374,0.854943,0.842911,0.830608,0.861291,0.879174,0.870294,0.840727,0.854469,0.888610,0.838952,0.827698,0.794125,0.857012,0.846214,0.844061,0.860569,0.847918,0.857804,0.853684,0.833342,0.859291,0.812014,0.785752,0.814830,0.822929,0.833024,0.833596,0.890326,0.824217,0.890571,0.863005,0.883834,0.825244,0.849272,0.882225
118,Field Sparrow,2,0.747238,0.776045,0.770967,0.813363,0.779548,0.806651,0.785028,0.782266,0.818397,0.825128,0.870470,0.823599,0.873984,0.859674,0.896837,0.855239,0.850638,0.833357,0.845430,0.844293,0.897269,0.809914,0.749688,0.754172,0.767851,0.810255,0.833223,0.877199,0.761963,0.783741,0.866710,0.828461,0.863384,0.925538,0.931645,0.850044,0.902735,0.900938,0.910076,0.880287,0.882789,0.837079,0.901097,0.773883,0.812025,0.815333,0.893784,0.891967,0.817677,0.765481,0.778761,0.787193,0.757581,0.873749,0.875558,0.893763,0.878484,0.780172,0.798946,0.805739,0.800433,0.809660,0.805537,0.807627,0.808277,0.785964,0.826175,0.811948,0.830149,0.761552,0.806761,0.791743,0.840662,0.831969,0.813692,0.913968,0.856095,0.850686,0.819494,0.802469,0.801595,0.808778,0.786772,0.800046,0.888428,0.758836,0.794164,0.861098,0.778239,0.783680,0.887385,0.856770,0.808322,0.850846,0.845536,0.828184,0.872978,0.851241,0.932958,0.746704,0.752319,0.881217,0.879219,0.885401,0.781684,0.784908,0.738855,0.743505,0.852157,0.803344,0.855511,0.826709,0.923281,0.845617,0.946973,0.951627,0.966887,0.957571,1.000000,0.935265,0.941610,0.954122,0.951293,0.928956,0.935954,0.930828,0.923321,0.907158,0.944778,0.952106,0.942979,0.925309,0.932628,0.776478,0.869149,0.851987,0.892522,0.824017,0.842364,0.834353,0.806576,0.815089,0.787122,0.797042,0.800294,0.825423,0.800659,0.898251,0.886115,0.883060,0.841369,0.901100,0.856113,0.865322,0.916732,0.902230,0.854935,0.897647,0.896914,0.858634,0.845326,0.872503,0.867700,0.876273,0.887494,0.843084,0.849603,0.838339,0.876259,0.888731,0.863975,0.841566,0.875475,0.902161,0.857260,0.843239,0.798158,0.882387,0.867597,0.862376,0.883216,0.867261,0.879824,0.863039,0.808388,0.841655,0.785818,0.764720,0.813961,0.796835,0.815608,0.800561,0.891721,0.815538,0.878256,0.878530,0.905935,0.824433,0.860995,0.860727
119,Fox Sparrow,2,0.729578,0.744993,0.762812,0.833173,0.793129,0.834401,0.799988,0.796183,0.872704,0.860583,0.916273,0.824288,0.877738,0.878118,0.891053,0.861791,0.873126,0.826512,0.887104,0.857373,0.920953,0.829069,0.768006,0.760935,0.782157,0.841487,0.863348,0.882265,0.810440,0.821440,0.855724,0.816593,0.849107,0.948615,0.925098,0.861577,0.904567,0.891402,0.911219,0.881740,0.844176,0.855750,0.897993,0.759426,0.798440,0.802437,0.856788,0.830705,0.849116,0.767689,0.767862,0.783921,0.753877,0.890108,0.867642,0.915816,0.875619,0.811577,0.788661,0.799732,0.795460,0.800442,0.811155,0.807128,0.803432,0.780059,0.843031,0.826632,0.841565,0.785356,0.786509,0.782139,0.845987,0.842422,0.791228,0.934470,0.845259,0.842425,0.823350,0.806992,0.787805,0.814224,0.773093,0.797319,0.855089,0.757025,0.789630,0.860610,0.788255,0.772478,0.895347,0.878862,0.820261,0.863400,0.867505,0.829032,0.899917,0.864042,0.939324,0.727558,0.712427,0.880301,0.876972,0.892112,0.813337,0.777158,0.776154,0.751894,0.882371,0.807220,0.833348,0.797732,0.878773,0.842125,0.910388,0.908791,0.921145,0.934078,0.935265,1.000000,0.914697,0.925806,0.903060,0.901587,0.942485,0.909391,0.900316,0.884907,0.946998,0.929450,0.908172,0.888860,0.916352,0.806579,0.855283,0.855546,0.872883,0.832158,0.851475,0.854581,0.786759,0.830839,0.762964,0.767159,0.774658,0.810603,0.794320,0.892519,0.905049,0.917579,0.848278,0.893811,0.858472,0.844671,0.879773,0.892919,0.856757,0.894646,0.900457,0.891700,0.832320,0.891883,0.882896,0.885691,0.870730,0.832579,0.844722,0.841880,0.881799,0.888557,0.885718,0.862580,0.887158,0.892658,0.865164,0.844868,0.824158,0.872457,0.862416,0.865323,0.852542,0.868595,0.914063,0.876954,0.808469,0.821759,0.831438,0.769802,0.817258,0.812529,0.822150,0.817971,0.901232,0.827749,0.878631,0.898775,0.895739,0.852974,0.882931,0.851210
120,Grasshopper Sparrow,3,0.711332,0.734621,0.734062,0.776849,0.757057,0.790361,0.768081,0.765101,0.816014,0.824555,0.852311,0.820315,0.877170,0.812845,0.843378,0.816115,0.812992,0.823441,0.810698,0.833475,0.850211,0.818161,0.742072,0.750498,0.750160,0.790961,0.809521,0.871113,0.752819,0.772333,0.807318,0.772218,0.805956,0.892538,0.881222,0.859290,0.860303,0.851968,0.861736,0.832129,0.831878,0.808995,0.862198,0.745444,0.769337,0.768678,0.865580,0.866112,0.801422,0.732261,0.747113,0.743514,0.741321,0.829307,0.855948,0.840835,0.850516,0.752194,0.764765,0.772888,0.759830,0.782421,0.775000,0.781114,0.777730,0.762477,0.810133,0.798676,0.813190,0.754432,0.778889,0.765816,0.808414,0.786608,0.782121,0.849725,0.824273,0.810616,0.794148,0.779841,0.804911,0.777041,0.744418,0.766945,0.912589,0.731855,0.767385,0.927353,0.758637,0.745411,0.850864,0.870421,0.781880,0.837319,0.833057,0.815494,0.839140,0.844052,0.927603,0.742156,0.725254,0.837443,0.827030,0.886838,0.799594,0.762884,0.739341,0.720479,0.819414,0.835060,0.802477,0.784248,0.953484,0.835346,0.930723,0.916793,0.950686,0.911015,0.941610,0.914697,1.000000,0.942813,0.970435,0.936147,0.942257,0.912981,0.955487,0.922838,0.941024,0.899579,0.960540,0.917610,0.930222,0.779578,0.817139,0.823791,0.850664,0.809009,0.791736,0.787238,0.764802,0.803859,0.754963,0.764607,0.773052,0.808127,0.793139,0.840521,0.860689,0.906553,0.819823,0.851220,0.832555,0.816555,0.857096,0.846776,0.825076,0.873957,0.896683,0.821506,0.825840,0.861880,0.867252,0.839049,0.871255,0.844313,0.843780,0.851634,0.863312,0.851495,0.863273,0.824301,0.845552,0.905169,0.848627,0.857894,0.792928,0.856983,0.823232,0.849367,0.887353,0.849015,0.887476,0.863182,0.781985,0.800615,0.814265,0.749837,0.801635,0.819697,0.791780,0.817767,0.867981,0.860415,0.857346,0.863973,0.901398,0.815728,0.858150,0.857124
121,Harris Sparrow,3,0.745217,0.767754,0.754215,0.818725,0.777102,0.809866,0.784291,0.795409,0.827346,0.835977,0.871457,0.828647,0.889481,0.837337,0.872112,0.824895,0.845209,0.821511,0.821893,0.824774,0.892858,0.809407,0.751509,0.756307,0.772842,0.816419,0.836620,0.859077,0.786033,0.800596,0.821052,0.792286,0.823758,0.924766,0.912510,0.850637,0.861075,0.858327,0.866745,0.840916,0.840554,0.806660,0.863678,0.774026,0.791849,0.811635,0.886977,0.887315,0.816704,0.762043,0.772782,0.775129,0.746682,0.864709,0.883422,0.886343,0.886566,0.792974,0.791427,0.798914,0.797647,0.797950,0.793004,0.797712,0.804742,0.783543,0.798071,0.774927,0.785725,0.725031,0.796388,0.786825,0.837146,0.816275,0.804142,0.906494,0.820186,0.813155,0.799571,0.774514,0.800818,0.779397,0.759985,0.779757,0.896442,0.744099,0.794151,0.868754,0.784633,0.788730,0.871371,0.861361,0.813757,0.846359,0.840367,0.826281,0.862212,0.855547,0.921623,0.746472,0.739216,0.830609,0.836547,0.875937,0.793067,0.802401,0.766529,0.761911,0.834900,0.822523,0.835636,0.794728,0.927224,0.849899,0.932215,0.927827,0.954575,0.946453,0.954122,0.925806,0.942813,1.000000,0.939048,0.935224,0.927714,0.924213,0.929277,0.893783,0.938319,0.919828,0.949311,0.923626,0.929477,0.779201,0.831112,0.851612,0.881054,0.803735,0.818554,0.803835,0.774355,0.800041,0.761868,0.765881,0.779150,0.811425,0.802535,0.887589,0.860188,0.879046,0.830698,0.864662,0.818347,0.809071,0.857153,0.862056,0.825499,0.870266,0.889446,0.850508,0.823334,0.851557,0.851701,0.851400,0.867314,0.829685,0.836930,0.815050,0.859129,0.865460,0.866276,0.820083,0.840438,0.877619,0.837883,0.836448,0.779522,0.833905,0.829278,0.837619,0.854035,0.843650,0.864648,0.845396,0.802152,0.809126,0.809312,0.768111,0.808956,0.807103,0.816113,0.819582,0.848412,0.818039,0.841203,0.832562,0.869026,0.782860,0.809346,0.849395
