class_id,class_name,intro_session,0:Black footed Albatross,1:Laysan Albatross,2:Sooty Albatross,3:Groove billed Ani,4:Crested Auklet,5:Least Auklet,6:Parakeet Auklet,7:Rhinoceros Auklet,8:Brewer Blackbird,9:Red winged Blackbird,10:Rusty Blackbird,11:Yellow headed Blackbird,12:Bobolink,13:Indigo Bunting,14:Lazuli Bunting,15:Painted Bunting,16:Cardinal,17:Spotted Catbird,18:Gray Catbird,19:Yellow breasted Chat,20:Eastern Towhee,21:Chuck will Widow,22:Brandt Cormorant,23:Red faced Cormorant,24:Pelagic Cormorant,25:Bronzed Cowbird,26:Shiny Cowbird,27:Brown Creeper,28:American Crow,29:Fish Crow,30:Black billed Cuckoo,31:Mangrove Cuckoo,32:Yellow billed Cuckoo,33:Gray crowned Rosy Finch,34:Purple Finch,35:Northern Flicker,36:Acadian Flycatcher,37:Great Crested Flycatcher,38:Least Flycatcher,39:Olive sided Flycatcher,40:Scissor tailed Flycatcher,41:Vermilion Flycatcher,42:Yellow bellied Flycatcher,43:Frigatebird,44:Northern Fulmar,45:Gadwall,46:American Goldfinch,47:European Goldfinch,48:Boat tailed Grackle,49:Eared Grebe,50:Horned Grebe,51:Pied billed Grebe,52:Western Grebe,53:Blue Grosbeak,54:Evening Grosbeak,55:Pine Grosbeak,56:Rose breasted Grosbeak,57:Pigeon Guillemot,58:California Gull,59:Glaucous winged Gull,60:Heermann Gull,61:Herring Gull,62:Ivory Gull,63:Ring billed Gull,64:Slaty backed Gull,65:Western Gull,66:Anna Hummingbird,67:Ruby throated Hummingbird,68:Rufous Hummingbird,69:Green Violetear,70:Long tailed Jaeger,71:Pomarine Jaeger,72:Blue Jay,73:Florida Jay,74:Green Jay,75:Dark eyed Junco,76:Tropical Kingbird,77:Gray Kingbird,78:Belted Kingfisher,79:Green Kingfisher,80:Pied Kingfisher,81:Ringed Kingfisher,82:White breasted Kingfisher,83:Red legged Kittiwake,84:Horned Lark,85:Pacific Loon,86:Mallard,87:Western Meadowlark,88:Hooded Merganser,89:Red breasted Merganser,90:Mockingbird,91:Nighthawk,92:Clark Nutcracker,93:White breasted Nuthatch,94:Baltimore Oriole,95:Hooded Oriole,96:Orchard Oriole,97:Scott Oriole,98:Ovenbird,99:Brown Pelican,100:White Pelican,101:Western Wood Pewee,102:Sayornis,103:American Pipit,104:Whip poor Will,105:Horned Puffin,106:Common Raven,107:White necked Raven,108:American Redstart,109:Geococcyx,110:Loggerhead Shrike,111:Great Grey Shrike,112:Baird Sparrow,113:Black throated Sparrow,114:Brewer Sparrow,115:Chipping Sparrow,116:Clay colored Sparrow,117:House Sparrow,118:Field Sparrow,119:Fox Sparrow,120:Grasshopper Sparrow,121:Harris Sparrow,122:Henslow Sparrow,123:Le Conte Sparrow,124:Lincoln Sparrow,125:Nelson Sharp tailed Sparrow,126:Savannah Sparrow,127:Seaside Sparrow,128:Song Sparrow,129:Tree Sparrow,130:Vesper Sparrow,131:White crowned Sparrow,132:White throated Sparrow,133:Cape Glossy Starling,134:Bank Swallow,135:Barn Swallow,136:Cliff Swallow,137:Tree Swallow,138:Scarlet Tanager,139:Summer Tanager,140:Artic Tern,141:Black Tern,142:Caspian Tern,143:Common Tern,144:Elegant Tern,145:Forsters Tern,146:Least Tern,147:Green tailed Towhee,148:Brown Thrasher,149:Sage Thrasher,150:Black capped Vireo,151:Blue headed Vireo,152:Philadelphia Vireo,153:Red eyed Vireo,154:Warbling Vireo,155:White eyed Vireo,156:Yellow throated Vireo,157:Bay breasted Warbler,158:Black and white Warbler,159:Black throated Blue Warbler,160:Blue winged Warbler,161:Canada Warbler,162:Cape May Warbler,163:Cerulean Warbler,164:Chestnut sided Warbler,165:Golden winged Warbler,166:Hooded Warbler,167:Kentucky Warbler,168:Magnolia Warbler,169:Mourning Warbler,170:Myrtle Warbler,171:Nashville Warbler,172:Orange crowned Warbler,173:Palm Warbler,174:Pine Warbler,175:Prairie Warbler,176:Prothonotary Warbler,177:Swainson Warbler,178:Tennessee Warbler,179:Wilson Warbler,180:Worm eating Warbler,181:Yellow Warbler,182:Northern Waterthrush,183:Louisiana Waterthrush,184:Bohemian Waxwing,185:Cedar Waxwing,186:American Three toed Woodpecker,187:Pileated Woodpecker,188:Red bellied Woodpecker,189:Red cockaded Woodpecker,190:Red headed Woodpecker,191:Downy Woodpecker,192:Bewick Wren,193:Cactus Wren,194:Carolina Wren,195:House Wren,196:Marsh Wren,197:Rock Wren,198:Winter Wren,199:Common Yellowthroat
26,Shiny Cowbird,0,0.029528,-0.010016,0.054718,0.430039,0.141849,0.123303,0.058608,0.119195,0.923660,0.620780,0.744113,0.443426,0.450394,0.387352,0.243040,0.287413,0.097985,0.243750,0.320299,0.109414,0.156843,0.061742,0.217928,0.225594,0.282779,0.904155,1.000000,0.004802,0.747928,0.780008,0.081751,0.109358,0.079419,0.255390,0.128924,0.108046,-0.045120,-0.015847,-0.041792,0.057783,0.053998,0.114126,-0.018131,0.053804,0.039000,0.008617,0.072336,0.025305,0.894834,0.068675,0.051072,0.083802,0.031486,0.376415,0.121605,0.104537,0.146778,0.169877,0.025094,0.026234,0.017453,0.023304,0.102305,0.030333,0.013446,0.026098,0.043455,0.031784,0.001696,0.115592,0.042195,0.036498,0.070266,0.328298,0.205248,0.106076,0.040627,0.062611,0.052115,0.060475,0.014328,0.017289,0.063415,0.019816,0.173938,0.058666,0.013677,0.087933,0.037249,-0.015889,0.169925,0.041377,0.267466,0.114310,0.143537,0.195471,0.343187,0.231768,0.076779,-0.039119,-0.048810,0.004375,0.097862,0.166257,0.041989,0.016699,0.583118,0.491283,0.198635,0.081346,0.097890,0.075906,0.119652,0.142026,0.078761,0.079208,0.072828,0.119576,0.062191,0.154624,0.121697,0.086880,0.105185,0.085575,0.116788,0.140922,0.081386,0.261097,0.096132,0.040671,0.086541,0.105163,0.087734,0.814212,0.126572,0.229835,0.209540,0.195664,0.218096,0.217393,0.046256,0.199720,0.019859,0.043402,0.034819,0.037182,0.038846,0.154498,0.123190,0.201793,0.031699,-0.033231,0.002992,0.025402,0.035551,-0.015114,0.030355,0.039927,0.092435,0.195821,0.115869,0.073471,0.077679,0.077823,0.059743,0.123222,0.088359,0.083733,0.051613,0.085015,0.079040,0.046404,0.073516,0.120727,0.018766,0.058729,0.162462,0.138063,0.137042,0.058597,0.106956,0.079347,0.143813,0.105064,0.017854,0.054116,0.097134,0.154723,0.069881,0.074804,0.206440,0.061546,0.113394,0.138529,0.090764,0.176804,0.095757,0.175726,0.149622,0.068712
27,Brown Creeper,0,0.047785,0.060906,0.028864,0.049378,0.001537,0.035427,0.013140,-0.008442,0.003940,-0.048266,-0.021706,-0.005732,-0.001649,0.011890,0.022205,-0.010626,-0.008226,0.063718,-0.008720,0.022338,-0.028710,0.096564,0.018676,-0.007284,0.020797,-0.001318,0.004802,1.000000,-0.001714,0.010573,0.143793,0.104857,0.120008,0.004689,-0.012751,0.069492,0.136423,0.070158,0.126777,0.026162,0.060414,-0.020333,0.108907,0.050545,0.057055,0.009554,0.040073,0.008067,0.015285,0.051572,0.044984,0.037027,0.058062,0.006331,-0.023949,0.030522,0.019260,-0.004311,0.009150,0.004003,0.016847,-0.007263,-0.002043,0.013737,-0.013949,-0.003891,0.093400,0.105522,0.090617,0.123243,0.031012,0.024374,0.032652,0.050567,0.033578,-0.060238,0.034481,0.093979,-0.033760,0.012013,0.103429,-0.022831,-0.009621,-0.011127,-0.004366,0.054674,0.014571,0.007302,0.030565,0.020374,0.148348,0.093958,0.029026,0.150966,0.049926,0.029471,0.023884,0.013950,0.012874,0.007288,0.004373,0.048747,0.049261,0.001436,0.074829,0.010079,0.019011,0.025851,-0.030012,0.225322,0.125824,0.123009,0.100238,0.016852,0.262392,0.226115,0.192012,0.112390,0.164638,0.025360,0.138333,0.082775,0.118387,0.148070,0.112787,0.096176,0.115051,0.124835,0.144279,0.195547,0.102195,0.184868,0.216544,0.040113,0.025921,0.006018,0.026201,0.061815,-0.003384,-0.000339,0.009802,-0.005230,0.016052,0.019977,0.022413,0.031800,0.040382,0.052497,0.098786,0.060940,0.135327,0.113572,0.097478,0.109858,0.124025,0.164480,0.079039,0.086609,0.244664,0.033704,0.028348,-0.033976,0.021114,0.136434,0.201002,0.063687,-0.000187,0.010793,0.020630,-0.010964,0.066611,-0.002399,0.009476,0.022182,0.029330,0.060276,-0.025440,0.109016,0.117511,-0.001426,0.111403,0.039225,0.018601,0.017175,0.044210,0.019238,0.458442,0.375850,0.298858,0.468419,0.125663,0.449822,0.263074,0.214498,0.238711,0.147229,0.226125,0.160758,0.189581,0.041939
28,American Crow,0,0.082052,0.029564,0.123890,0.414063,0.154629,0.135010,0.072018,0.144856,0.705872,0.448614,0.523716,0.267817,0.248313,0.166285,0.051417,0.079807,0.054222,0.175223,0.279767,0.027389,-0.030071,0.017312,0.208932,0.147362,0.210474,0.698054,0.747928,-0.001714,1.000000,0.965573,0.037674,0.068436,0.025097,0.171015,0.037248,0.083214,-0.071309,-0.046351,-0.063864,0.033645,0.045235,0.075727,-0.064802,0.101572,0.104949,0.030831,-0.005567,-0.004937,0.700924,0.039066,0.031309,0.042481,0.016807,0.186189,0.049787,0.058139,0.005628,0.184581,0.099580,0.117822,0.151073,0.100087,0.179701,0.105211,0.104396,0.099772,-0.001332,-0.025740,-0.047271,0.030301,0.124094,0.079704,0.145700,0.353321,0.146225,-0.009146,0.034009,0.082902,0.105468,0.038939,0.074953,0.051067,0.053114,0.097315,0.090687,0.059481,-0.018138,0.001119,-0.027928,-0.043105,0.098045,0.016810,0.400286,0.139026,0.012812,0.082924,0.131725,0.073964,0.012346,0.010779,-0.027512,-0.016640,0.051728,0.101741,0.035162,0.026854,0.924008,0.761608,0.032312,0.047162,0.117849,0.102988,0.043575,0.038439,0.038417,0.052198,0.038291,0.080461,0.030254,0.035951,0.051180,0.010006,0.039534,0.025156,0.043611,0.059127,0.040643,0.129319,0.034085,0.031080,0.044925,0.062570,0.046936,0.557388,0.086589,0.129795,0.125268,0.126439,0.110332,0.101144,0.070280,0.322856,0.105391,0.078956,0.077408,0.127669,0.131072,0.049271,0.020892,0.096373,-0.003421,-0.029604,-0.004065,-0.015046,0.000840,-0.041880,-0.015417,-0.044125,0.036970,0.087717,0.015038,-0.006303,0.008192,0.019442,0.006973,0.051796,-0.007826,-0.003203,0.002680,-0.046712,0.036331,-0.005792,-0.001759,0.059025,-0.015904,0.021545,0.074130,0.036150,0.049244,-0.010594,0.018117,0.024467,0.064370,0.046284,0.033234,0.037611,0.127910,0.148935,0.093062,0.100184,0.165034,0.083049,0.023648,0.083073,0.001325,0.051780,-0.001101,0.108930,0.041944,0.007100
29,Fish Crow,0,0.058121,0.008575,0.095814,0.441063,0.135751,0.117800,0.055438,0.124533,0.756007,0.497454,0.509449,0.299615,0.274393,0.175388,0.067790,0.085144,0.033156,0.154258,0.242962,0.049373,-0.042094,0.025156,0.269014,0.219668,0.294345,0.722103,0.780008,0.010573,0.965573,1.000000,0.060011,0.088348,0.062586,0.124155,0.016547,0.090334,-0.050694,-0.019456,-0.042753,0.054436,0.067286,0.085241,-0.043628,0.163743,0.071000,0.024929,-0.008783,-0.022743,0.769107,0.036982,0.024326,0.037070,0.015960,0.196656,0.021389,0.028508,-0.013269,0.176654,0.078570,0.094407,0.121239,0.080362,0.155644,0.082918,0.083727,0.080026,0.039849,0.004746,-0.014120,0.098954,0.120404,0.079742,0.117268,0.337847,0.144881,-0.032130,0.057281,0.102155,0.117566,0.070190,0.092618,0.066270,0.074415,0.073311,0.096029,0.070959,-0.001931,0.031257,-0.017945,-0.034724,0.091544,0.024444,0.338245,0.117978,0.017764,0.097098,0.140605,0.080484,0.025474,0.018673,-0.019296,0.005444,0.064491,0.106353,0.038800,0.018900,0.918416,0.752973,0.067928,0.066302,0.108238,0.095357,0.066099,0.035715,0.046406,0.052734,0.048178,0.076002,0.037790,0.032961,0.070957,0.001523,0.056728,0.039195,0.049966,0.073565,0.058408,0.136669,0.041182,0.032042,0.058141,0.056359,0.040637,0.638318,0.127623,0.189703,0.163278,0.194688,0.108747,0.090894,0.080429,0.333202,0.114970,0.094462,0.097179,0.127905,0.129643,0.041036,0.032882,0.105702,0.017601,-0.019448,0.004106,0.008098,0.015118,-0.024227,-0.000235,-0.029394,0.053067,0.106695,0.023193,0.009094,0.023341,0.043165,0.026132,0.069991,-0.000812,0.012298,0.022253,-0.028430,0.055493,0.000186,0.000446,0.069507,-0.012265,0.037964,0.077495,0.051232,0.046418,-0.007439,0.016019,0.038153,0.068402,0.048963,0.021607,0.034901,0.122240,0.155465,0.088224,0.090717,0.172528,0.071796,0.043395,0.095517,0.008625,0.064169,0.026081,0.116413,0.053725,0.016670
30,Black billed Cuckoo,0,0.072220,0.055537,0.060485,0.310937,0.066322,0.135766,0.072751,0.133642,0.064628,0.031868,0.114832,0.084277,-0.052483,-0.040866,-0.077929,0.078699,0.020516,0.186473,0.281903,0.291369,0.128114,0.120081,0.034574,0.020204,0.029626,0.160849,0.081751,0.143793,0.037674,0.060011,1.000000,0.775039,0.886459,-0.127524,-0.037710,0.130385,0.240114,0.373712,0.275403,0.318731,0.297077,0.192294,0.253519,0.077949,0.107062,0.053216,-0.072288,-0.036296,0.129217,0.001395,-0.026080,-0.026300,0.005627,-0.021839,-0.005902,-0.047210,0.020635,0.031532,0.035707,0.029486,0.090004,0.027082,0.041409,0.035200,0.020520,0.019898,0.104903,0.092004,0.125641,0.176871,0.213707,0.098602,-0.032947,0.173630,0.151557,0.026357,0.301361,0.447510,0.142665,0.142992,0.056221,0.082168,0.042819,0.061648,0.003575,0.084745,-0.019284,-0.016935,-0.003518,0.028099,0.335175,0.170377,0.042797,-0.013224,0.028100,0.034691,0.050999,0.029053,0.207030,-0.077274,-0.086935,0.272081,0.339182,-0.010108,0.166100,0.011241,0.003216,-0.005064,0.113542,0.258765,0.303088,0.178003,-0.005249,0.082977,0.031631,-0.037665,-0.033978,-0.015531,-0.033998,0.057575,-0.071607,-0.089284,-0.000652,0.009049,-0.029948,0.031649,-0.033755,0.184472,0.002854,-0.064321,-0.061819,-0.055380,-0.031541,0.106947,0.285972,0.183759,0.118111,0.214510,0.089173,0.208584,0.110064,0.205838,0.148777,0.138965,0.105501,0.165791,0.148119,0.193302,0.335418,0.189163,0.187005,0.131810,0.281578,0.431465,0.418405,0.293623,0.141228,-0.031565,-0.069432,0.046911,0.020907,0.092141,-0.009093,0.063091,0.041675,0.019674,0.085435,0.141616,-0.061468,0.167816,-0.021163,0.133163,0.132508,-0.030260,-0.063636,-0.033216,0.111883,0.333438,0.186334,0.090724,0.089740,0.070021,0.150183,0.137055,0.047072,0.086223,0.099415,0.127233,0.145936,0.076566,0.151950,0.062556,0.205098,0.090608,0.125002,0.279657,0.118554,0.178748,0.085953,0.127374
31,Mangrove Cuckoo,0,0.055342,0.073425,0.084345,0.324198,0.133689,0.122783,0.097563,0.189723,0.085697,0.007246,0.124687,0.080525,-0.036786,-0.050560,-0.049768,0.084023,0.036172,0.188824,0.352000,0.269532,0.161647,0.176213,0.044541,0.043485,0.049629,0.149738,0.109358,0.104857,0.068436,0.088348,0.775039,1.000000,0.857523,-0.105551,-0.125960,0.142491,0.152095,0.336510,0.192852,0.239219,0.434190,0.245414,0.186817,0.100401,0.144069,0.061316,-0.029725,-0.017744,0.149784,0.021765,0.004750,-0.010487,0.046411,-0.025560,0.052786,-0.072948,-0.004806,0.070172,0.080786,0.043193,0.143815,0.069664,0.061903,0.071363,0.034741,0.059376,0.061451,0.062788,0.074275,0.145621,0.284622,0.091214,0.029952,0.253389,0.209443,-0.006458,0.393179,0.468475,0.262918,0.213429,0.131113,0.235075,0.095510,0.132804,0.002972,0.062995,0.027627,0.018461,0.043812,0.073882,0.384261,0.220792,0.089612,0.170938,0.043380,0.099093,0.107034,0.055930,0.079077,-0.039364,-0.020475,0.202645,0.299754,0.013845,0.213696,0.061843,0.037231,0.047429,0.120466,0.292468,0.465656,0.358223,-0.044119,0.145412,-0.011562,-0.063715,-0.047528,-0.046660,-0.097631,0.001578,-0.087013,-0.135800,-0.005309,-0.022329,-0.045898,-0.010255,-0.042491,0.136887,-0.015660,-0.106537,-0.069121,0.006803,-0.047040,0.132148,0.221347,0.177778,0.084711,0.202541,0.086189,0.125685,0.176960,0.282589,0.244827,0.222862,0.182315,0.255076,0.254745,0.122024,0.195359,0.180393,0.166946,0.116845,0.238075,0.295501,0.334563,0.230996,0.081452,-0.036529,-0.024948,0.111117,0.104712,0.184188,-0.035304,0.101483,0.045846,0.075331,0.109216,0.165228,0.042813,0.192140,-0.010488,0.133566,0.113368,0.001142,-0.070802,0.007279,0.118997,0.235624,0.134537,0.098269,0.127333,0.079194,0.156052,0.164632,0.096111,0.135518,0.088174,0.124779,0.158923,0.074041,0.097963,0.071205,0.243357,0.217300,0.181680,0.260072,0.150124,0.231179,0.129910,0.166635
32,Yellow billed Cuckoo,0,0.051521,0.094180,0.076833,0.260791,0.122187,0.124484,0.110024,0.188899,0.059398,0.018448,0.077185,0.064078,-0.026177,-0.048619,-0.100389,0.032091,0.031536,0.117325,0.289226,0.262468,0.101866,0.113174,0.070670,0.093772,0.082517,0.100092,0.079419,0.120008,0.025097,0.062586,0.886459,0.857523,1.000000,-0.103486,-0.091583,0.134822,0.232884,0.389404,0.276296,0.361428,0.366558,0.223197,0.235023,0.125337,0.116388,0.059494,-0.043356,-0.007691,0.111147,0.013793,-0.014133,-0.018559,0.058612,-0.024498,0.022435,-0.120294,0.007285,0.053933,0.072458,0.034689,0.107293,0.053743,0.053209,0.066636,0.018176,0.047968,0.117061,0.114370,0.144209,0.195632,0.264480,0.113246,-0.030192,0.114669,0.138375,0.048031,0.341553,0.490720,0.199809,0.168440,0.110369,0.142923,0.063745,0.114036,0.048905,0.097540,0.026377,0.027684,0.000510,0.051476,0.312101,0.193201,0.009713,0.060882,0.007381,0.037205,0.033272,-0.001424,0.188987,-0.041927,-0.033387,0.304638,0.356507,0.014875,0.166554,0.067249,0.005609,0.013973,0.137896,0.241879,0.346717,0.226972,0.005930,0.105523,0.024838,-0.065313,-0.028096,-0.025543,-0.065350,0.072434,-0.080410,-0.091479,-0.000314,0.001173,-0.049514,-0.000534,-0.003511,0.150324,-0.009679,-0.101008,-0.041761,-0.026858,-0.043516,0.098020,0.333697,0.214224,0.125457,0.268229,0.076665,0.171979,0.180741,0.284219,0.244466,0.231096,0.197964,0.255780,0.259804,0.117055,0.243137,0.169900,0.136742,0.090646,0.217073,0.378169,0.397830,0.220854,0.104969,-0.054895,-0.040023,0.076596,0.035635,0.170071,-0.035894,0.076630,0.046375,0.047262,0.100243,0.148424,-0.014936,0.175679,-0.018268,0.121264,0.087172,-0.040814,-0.081649,-0.014882,0.111692,0.279847,0.112814,0.097372,0.070768,0.076055,0.149605,0.145623,0.072537,0.099850,0.096748,0.127609,0.132754,0.070861,0.120364,0.046444,0.202517,0.081088,0.088839,0.256069,0.113689,0.173300,0.079612,0.138252
33,Gray crowned Rosy Finch,0,0.045187,0.042311,0.059692,0.049015,0.089782,0.099667,0.071663,0.070070,0.211509,0.228536,0.430851,0.161715,0.344453,0.330099,0.347884,0.292169,0.265458,0.153571,0.072314,-0.057893,0.153507,0.016872,-0.013534,-0.026569,-0.008387,0.212042,0.255390,0.004689,0.171015,0.124155,-0.127524,-0.105551,-0.103486,1.000000,0.531496,0.148719,0.013263,-0.012945,0.017072,0.092529,0.134480,0.107394,-0.008147,-0.010565,0.103998,0.101988,0.110009,0.304615,0.178760,0.078408,0.103819,0.100420,0.060424,0.418255,0.350207,0.630802,0.302872,0.081739,-0.003229,0.007920,0.007435,0.014584,0.101175,0.014836,0.031775,-0.004419,0.060754,0.058304,0.031157,0.003607,0.022133,0.047593,0.017106,0.086670,0.003381,0.249242,0.027206,0.031329,-0.011438,0.030513,-0.006325,0.049283,0.036885,0.036455,0.278232,0.009253,0.084705,0.044102,-0.045878,-0.022576,0.143392,0.058734,0.225511,0.077559,0.151559,0.098365,0.296582,0.185289,-0.021326,0.057536,0.016476,0.082760,0.095158,0.204322,-0.003335,0.070927,0.124896,0.152727,0.094841,-0.101260,0.127684,0.136984,0.150369,0.155016,0.206589,0.198860,0.169689,0.289870,0.243725,0.284466,0.179889,0.349559,0.120285,0.127043,0.175328,0.180866,0.122379,0.252679,0.142223,0.254412,0.171171,0.208758,0.186938,0.121567,0.121005,0.107709,0.203694,0.035112,0.107663,0.158263,0.069529,0.059477,-0.016583,0.016450,0.003945,0.024830,0.013591,0.209227,0.012221,0.148422,-0.034462,0.010895,-0.064376,-0.074387,-0.045379,-0.070406,-0.019512,0.227344,0.066318,0.069694,0.075281,-0.065537,0.119565,0.030730,0.171465,0.117929,0.017220,-0.050751,0.022804,0.035694,0.119258,0.040534,0.067061,0.161130,0.100278,0.004098,0.006457,-0.016537,0.137872,-0.019841,0.011813,0.020605,-0.004460,-0.005306,0.037569,-0.002222,0.035452,0.003348,0.061981,0.034050,0.055149,0.007608,-0.063357,-0.019680,-0.037083,-0.003806,-0.004082,0.054566,0.026259,0.019310
34,Purple Finch,0,0.027736,0.022222,-0.023328,0.001027,0.004055,0.049248,0.021254,-0.005309,0.055872,0.082322,0.147280,0.090807,0.189987,0.304058,0.296766,0.379416,0.306286,0.209720,0.032373,0.012252,0.061975,0.012115,-0.010428,0.022314,0.016856,0.122152,0.128924,-0.012751,0.037248,0.016547,-0.037710,-0.125960,-0.091583,0.531496,1.000000,0.058899,0.070747,0.065756,0.050806,0.119326,0.005896,0.191890,0.063856,-0.018102,0.004684,0.007232,0.153458,0.236324,0.058957,0.063578,0.063837,0.065738,0.042895,0.348186,0.220325,0.607719,0.324265,-0.057911,-0.034875,-0.009822,-0.034754,-0.015660,-0.027193,-0.038917,0.014513,-0.013671,0.040502,0.068524,0.021945,-0.015406,-0.081262,-0.018783,0.003907,0.014633,0.023479,0.215299,0.022392,0.032563,-0.029528,0.000968,-0.022868,0.006338,0.081884,-0.056840,0.126633,-0.035065,0.009541,0.039926,-0.059141,-0.012204,0.060084,0.003762,0.073724,-0.030621,0.115641,0.050829,0.144940,0.090574,0.103165,0.019196,-0.006222,0.114399,0.088243,0.129263,-0.009821,-0.054774,-0.004055,0.021006,0.048138,-0.038820,0.019090,0.000432,0.223426,0.113064,0.308466,0.253738,0.228733,0.307598,0.336671,0.316347,0.262061,0.320900,0.188376,0.237765,0.252027,0.276800,0.227941,0.308644,0.272813,0.259487,0.306596,0.099149,0.191589,0.068191,0.051445,0.087743,0.198454,0.010148,0.215277,0.375692,-0.037829,-0.071815,-0.055191,-0.070533,-0.075694,-0.066823,-0.063950,0.333178,0.081023,0.092132,-0.037102,-0.045792,-0.024281,0.034589,0.007011,-0.049382,0.028322,0.212333,0.016871,-0.017506,0.040604,-0.040592,0.171219,0.021026,0.098103,0.048890,0.040796,0.009056,-0.021729,0.049204,0.092567,0.026585,0.086947,0.246339,0.118476,0.055812,0.021751,0.088561,0.127715,0.052897,0.076666,0.102287,0.098492,0.066218,0.004114,0.006139,0.042428,0.073370,0.058811,0.018791,0.159033,0.033527,-0.047496,-0.030914,0.003049,-0.001631,0.006174,-0.010013,-0.014826,-0.001728
35,Northern Flicker,0,-0.008252,-0.007407,0.004628,0.083521,0.045076,0.026872,0.019663,0.031160,0.103096,0.010542,0.166294,0.100759,0.115931,0.016740,0.001162,0.031873,0.118838,0.110169,0.090723,-0.015580,0.069015,0.160992,0.096222,0.125895,0.103770,0.118734,0.108046,0.069492,0.083214,0.090334,0.130385,0.142491,0.134822,0.148719,0.058899,1.000000,-0.034189,0.082142,-0.048215,0.069722,0.104059,0.079876,-0.023990,0.055068,-0.029168,0.011799,0.016430,0.166432,0.113984,-0.030380,-0.002068,-0.033901,-0.002362,0.043804,0.136694,0.096558,0.138267,0.052105,0.060385,0.039466,0.069937,0.063181,0.036842,0.067190,0.064903,0.057571,0.133157,0.120606,0.122915,0.121976,0.013881,0.049668,0.120033,0.037224,0.136439,0.035505,0.115038,0.113206,0.244358,0.244022,0.288472,0.202689,0.086455,0.057138,0.154019,0.194498,0.037365,0.245011,0.028823,0.085532,0.124954,0.155527,0.136287,0.119526,0.054599,0.145008,0.077235,0.154492,0.063437,0.042721,0.011121,0.025162,0.024410,0.093355,0.214056,0.003350,0.089085,0.144311,0.044115,0.115138,0.026203,0.041217,-0.008632,0.098078,-0.106530,-0.050604,-0.118629,0.069999,-0.067455,0.011954,-0.054343,0.041446,-0.060029,-0.074401,-0.046942,-0.074582,-0.072471,-0.002375,-0.060658,-0.041125,-0.063413,-0.073448,-0.091532,0.086500,0.040374,0.098827,0.129137,0.016736,0.083894,0.129845,-0.024952,0.013969,0.001898,-0.015521,-0.007490,-0.026857,-0.018740,0.110599,0.210500,0.184513,-0.042257,-0.054036,-0.037456,0.009089,-0.042810,-0.040059,-0.015584,-0.002312,0.003750,0.053531,0.024260,0.001723,0.070534,0.022764,0.031064,0.070460,0.029365,-0.012236,0.022890,0.082744,0.069308,-0.016221,-0.019969,-0.000445,-0.022891,0.024722,0.056046,0.002605,0.024464,-0.034648,-0.052859,-0.009461,0.031120,0.002904,0.146921,0.115113,0.403950,0.391467,0.651722,0.473475,0.440230,0.339371,0.062247,0.357587,0.080980,0.201866,-0.000412,0.265366,0.148229,-0.009798
36,Acadian Flycatcher,0,0.021097,0.026487,0.019697,-0.051722,0.028461,0.056995,0.042735,0.027960,-0.057514,-0.023083,-0.028584,-0.023995,0.011603,0.129240,0.201588,0.171147,0.056197,0.074470,0.104188,0.267665,-0.020683,0.009597,-0.011494,0.033594,0.004869,-0.078351,-0.045120,0.136423,-0.071309,-0.050694,0.240114,0.152095,0.232884,0.013263,0.070747,-0.034189,1.000000,0.774071,0.962680,0.763783,0.312273,0.437844,0.956818,-0.014380,0.033467,0.073602,0.163375,-0.045518,-0.054849,0.013864,-0.010962,0.007263,0.009538,0.058476,-0.020424,0.114698,0.031069,0.044222,-0.040269,-0.043624,-0.030331,-0.042362,0.002362,-0.064976,-0.042982,-0.051824,0.061461,0.088717,0.078157,0.084972,-0.018337,0.019376,0.027956,-0.025679,0.052210,0.150359,0.504625,0.540980,0.039125,0.100046,0.060132,0.018972,0.010428,-0.025123,0.082013,0.082773,0.052477,-0.064161,0.105164,0.122373,0.347998,0.019110,-0.016935,0.070530,0.177307,0.097731,0.162158,0.131853,0.259611,0.020651,0.031235,0.852920,0.721572,0.285113,0.011262,0.028276,-0.058265,-0.066464,0.190976,0.035913,0.113974,0.067349,0.079929,0.031431,0.239294,0.151006,0.181039,0.004456,0.227800,0.059585,0.055176,0.033751,0.002169,0.050437,0.056376,0.028067,-0.001350,0.061632,-0.014115,0.132762,0.100761,0.109170,0.037095,-0.057105,0.264024,0.070201,0.063560,0.121818,0.184635,0.217106,0.007040,0.035541,0.060875,0.035101,0.043908,0.019834,0.003474,0.108752,0.163098,0.178036,0.498102,0.620122,0.528824,0.465697,0.618445,0.681613,0.535126,0.440189,0.222007,0.197491,0.294986,0.339259,0.279654,0.384343,0.226980,0.148129,0.231281,0.194232,0.302936,0.244374,0.270711,0.370369,0.397671,0.297662,0.434700,0.246047,0.254341,0.346281,0.396687,0.319883,0.205171,0.320072,0.161295,0.184968,-0.033103,-0.003969,0.003360,-0.025839,0.081739,0.018442,0.039018,0.018943,0.100196,-0.088626,0.040598,0.143829,0.091411,0.104890,0.022041,0.150971
