class_id,class_name,intro_session,0:apple,1:aquarium fish,2:baby,3:bear,4:beaver,5:bed,6:bee,7:beetle,8:bicycle,9:bottle,10:bowl,11:boy,12:bridge,13:bus,14:butterfly,15:camel,16:can,17:castle,18:caterpillar,19:cattle,20:chair,21:chimpanzee,22:clock,23:cloud,24:cockroach,25:couch,26:crab,27:crocodile,28:cup,29:dinosaur,30:dolphin,31:elephant,32:flatfish,33:forest,34:fox,35:girl,36:hamster,37:house,38:kangaroo,39:keyboard,40:lamp,41:lawn mower,42:leopard,43:lion,44:lizard,45:lobster,46:man,47:maple tree,48:motorcycle,49:mountain,50:mouse,51:mushroom,52:oak tree,53:orange,54:orchid,55:otter,56:palm tree,57:pear,58:pickup truck,59:pine tree,60:plain,61:plate,62:poppy,63:porcupine,64:possum,65:rabbit,66:raccoon,67:ray,68:road,69:rocket,70:rose,71:sea,72:seal,73:shark,74:shrew,75:skunk,76:skyscraper,77:snail,78:snake,79:spider,80:squirrel,81:streetcar,82:sunflower,83:sweet pepper,84:table,85:tank,86:telephone,87:television,88:tiger,89:tractor,90:train,91:trout,92:tulip,93:turtle,94:wardrobe,95:whale,96:willow tree,97:wolf,98:woman,99:worm
51,mushroom,0,0.933968,0.939422,0.913932,0.939305,0.958327,0.897495,0.955642,0.952631,0.918293,0.912510,0.953437,0.917605,0.917587,0.896200,0.958279,0.929862,0.924951,0.899354,0.966920,0.927519,0.871976,0.935106,0.925831,0.934405,0.918064,0.919647,0.963050,0.958412,0.929533,0.945272,0.914929,0.933783,0.965597,0.957574,0.929956,0.916284,0.904851,0.916091,0.935968,0.935391,0.947109,0.888018,0.944404,0.920474,0.953823,0.963085,0.923849,0.948819,0.890786,0.926387,0.949604,1.000000,0.943841,0.931381,0.957691,0.955620,0.943779,0.949488,0.891818,0.954931,0.859920,0.928390,0.932193,0.932032,0.941321,0.926064,0.917695,0.950313,0.908115,0.902632,0.933187,0.895167,0.928403,0.921751,0.945497,0.930332,0.876559,0.967736,0.943364,0.940065,0.943126,0.899850,0.942019,0.924447,0.934203,0.895204,0.909796,0.876479,0.915368,0.909666,0.870523,0.914424,0.945806,0.952213,0.907547,0.922844,0.950050,0.930075,0.879201,0.932844
52,oak tree,0,0.909000,0.891297,0.899535,0.923913,0.928544,0.907807,0.920477,0.907031,0.921955,0.899389,0.921159,0.908699,0.950847,0.920628,0.922315,0.919159,0.910066,0.943236,0.933335,0.923407,0.875218,0.914092,0.921485,0.951328,0.870650,0.925909,0.913566,0.932615,0.914873,0.913269,0.889376,0.925413,0.933524,0.971482,0.904562,0.905868,0.857407,0.958951,0.927165,0.930801,0.935989,0.889226,0.930626,0.907869,0.914999,0.926624,0.920566,0.993868,0.888313,0.942071,0.905644,0.943841,1.000000,0.899952,0.930334,0.927205,0.967651,0.912263,0.905752,0.991216,0.910339,0.901744,0.901468,0.902719,0.901629,0.903693,0.887116,0.927383,0.955928,0.891211,0.917569,0.921544,0.898691,0.895840,0.904802,0.897441,0.904743,0.927326,0.903417,0.896425,0.928509,0.926254,0.937124,0.890560,0.924032,0.890467,0.896463,0.882874,0.899216,0.920156,0.894628,0.874524,0.925368,0.916148,0.918626,0.905135,0.986829,0.911383,0.861173,0.884732
53,orange,0,0.962087,0.913699,0.895003,0.892623,0.900335,0.869290,0.923412,0.906143,0.891246,0.912181,0.942141,0.900759,0.880142,0.872427,0.919340,0.897671,0.923272,0.859408,0.926326,0.893119,0.856376,0.900370,0.913148,0.896859,0.885411,0.895147,0.928278,0.896692,0.915764,0.903630,0.881258,0.879298,0.925843,0.896759,0.897605,0.899050,0.893008,0.872166,0.891759,0.917839,0.921078,0.876388,0.897407,0.891521,0.906354,0.932559,0.899661,0.908821,0.870767,0.883974,0.907859,0.931381,0.899952,1.000000,0.925984,0.901907,0.912167,0.970676,0.862023,0.907387,0.815424,0.915753,0.911629,0.886177,0.892377,0.881979,0.874995,0.900182,0.868364,0.885372,0.918431,0.859288,0.878115,0.885197,0.888484,0.886324,0.853382,0.907202,0.882905,0.899690,0.902322,0.863961,0.914653,0.941882,0.901969,0.857944,0.889780,0.868173,0.887312,0.868705,0.848103,0.855159,0.919440,0.910644,0.897583,0.879896,0.894944,0.884071,0.865360,0.892684
54,orchid,0,0.927241,0.929275,0.915705,0.919012,0.930586,0.894141,0.955589,0.927325,0.904210,0.900928,0.943208,0.916691,0.910431,0.886026,0.961595,0.913540,0.914414,0.893962,0.952710,0.905844,0.868270,0.913854,0.925220,0.932633,0.894476,0.916271,0.944115,0.929111,0.929069,0.921668,0.904017,0.910635,0.941058,0.939376,0.916391,0.925702,0.893508,0.907689,0.918377,0.931702,0.941840,0.881615,0.928306,0.912883,0.930405,0.949572,0.917914,0.940310,0.882480,0.920618,0.927435,0.957691,0.930334,0.925984,1.000000,0.932666,0.943057,0.939091,0.877476,0.941255,0.845641,0.924518,0.962683,0.905833,0.918261,0.913956,0.891545,0.934245,0.897830,0.900528,0.976327,0.894075,0.908378,0.912756,0.918598,0.911427,0.874729,0.928677,0.918682,0.927477,0.921973,0.891757,0.960032,0.927123,0.927716,0.873904,0.901949,0.884722,0.911437,0.881899,0.856811,0.880311,0.985809,0.927726,0.909981,0.910308,0.938321,0.915566,0.895526,0.912228
55,otter,0,0.906522,0.956439,0.926144,0.977528,0.994026,0.890141,0.948430,0.949774,0.913207,0.903114,0.933651,0.930709,0.922077,0.893299,0.951678,0.951240,0.918032,0.887923,0.960815,0.942900,0.857960,0.962029,0.922116,0.934864,0.915868,0.913231,0.964492,0.990462,0.912355,0.964347,0.955077,0.957547,0.977591,0.950075,0.963121,0.925158,0.939580,0.905935,0.969141,0.928456,0.933629,0.888324,0.974336,0.953565,0.977197,0.964496,0.929515,0.928272,0.892110,0.922363,0.976651,0.955620,0.927205,0.901907,0.932666,1.000000,0.935127,0.919872,0.893672,0.943786,0.869686,0.912748,0.908188,0.960619,0.969440,0.962577,0.958651,0.978763,0.906435,0.902970,0.914439,0.910537,0.979082,0.957037,0.975363,0.959675,0.866912,0.958418,0.945002,0.939219,0.972213,0.903829,0.924403,0.895665,0.916866,0.913004,0.902709,0.874966,0.946319,0.918504,0.876015,0.934386,0.924477,0.969123,0.897829,0.960067,0.936783,0.967994,0.891559,0.932166
56,palm tree,0,0.907295,0.912468,0.915771,0.923566,0.931540,0.914731,0.925950,0.910915,0.919007,0.905011,0.930690,0.923437,0.946601,0.915004,0.931528,0.934534,0.919455,0.922528,0.939571,0.916086,0.877282,0.925732,0.926517,0.949049,0.875728,0.932039,0.932650,0.937282,0.916887,0.924622,0.914840,0.928655,0.944709,0.957103,0.906957,0.921405,0.868596,0.944734,0.926163,0.936134,0.941932,0.891491,0.935287,0.919976,0.927627,0.945033,0.933779,0.963825,0.900776,0.945875,0.910191,0.943779,0.967651,0.912167,0.943057,0.935127,1.000000,0.919128,0.903915,0.973458,0.900134,0.912283,0.903153,0.908175,0.907783,0.901353,0.888485,0.941479,0.943164,0.902406,0.926911,0.931259,0.906587,0.918141,0.913915,0.906551,0.906586,0.925135,0.905432,0.904038,0.927540,0.913519,0.944138,0.905002,0.926306,0.894459,0.903369,0.893094,0.917862,0.911157,0.882389,0.878684,0.934842,0.937673,0.916122,0.920064,0.961103,0.913624,0.889138,0.888841
57,pear,0,0.978235,0.917874,0.899703,0.903160,0.918169,0.877407,0.931916,0.925627,0.893439,0.919151,0.950899,0.906370,0.883411,0.876266,0.934142,0.904944,0.926386,0.867643,0.941478,0.901889,0.866458,0.913486,0.919789,0.902962,0.904916,0.902029,0.939494,0.913311,0.927684,0.919147,0.887455,0.895575,0.940653,0.909712,0.901031,0.904387,0.906514,0.881745,0.903972,0.923189,0.935435,0.882569,0.907726,0.894875,0.920380,0.943906,0.904855,0.919304,0.871235,0.892479,0.927913,0.949488,0.912263,0.970676,0.939091,0.919872,0.919128,1.000000,0.866132,0.919356,0.818031,0.920175,0.914586,0.899056,0.910056,0.899101,0.890874,0.911053,0.873118,0.892210,0.924536,0.864656,0.896809,0.890217,0.905765,0.904848,0.855467,0.928235,0.898118,0.911943,0.917306,0.871187,0.917972,0.950032,0.913243,0.873351,0.902479,0.876645,0.884899,0.882155,0.851904,0.873365,0.930914,0.922620,0.906585,0.896615,0.908563,0.897195,0.876844,0.914236
58,pickup truck,0,0.869416,0.866786,0.886962,0.894982,0.890337,0.898107,0.872332,0.873613,0.925376,0.888793,0.897068,0.893967,0.906017,0.947020,0.876019,0.899344,0.909816,0.867783,0.887800,0.905083,0.877743,0.877101,0.898197,0.879219,0.841187,0.919130,0.886035,0.893915,0.884230,0.888859,0.858385,0.889282,0.912541,0.896575,0.874971,0.884853,0.835280,0.912480,0.887640,0.903610,0.914009,0.929721,0.889487,0.878714,0.889377,0.896109,0.902677,0.904953,0.938524,0.884343,0.869881,0.891818,0.905752,0.862023,0.877476,0.893672,0.903915,0.866132,1.000000,0.911254,0.850529,0.884260,0.839996,0.863471,0.864784,0.876234,0.855815,0.890546,0.900861,0.874875,0.866986,0.846618,0.868248,0.869341,0.872514,0.892974,0.859651,0.881962,0.861575,0.855124,0.882263,0.892641,0.873235,0.875982,0.899155,0.903318,0.902033,0.891988,0.878254,0.915307,0.890517,0.854948,0.873594,0.886862,0.885169,0.867370,0.893281,0.874375,0.846311,0.842925
59,pine tree,0,0.912679,0.908197,0.908609,0.939293,0.943977,0.912983,0.932840,0.919946,0.925790,0.907836,0.931711,0.917801,0.953791,0.919939,0.935440,0.931296,0.920180,0.934081,0.946244,0.925874,0.878421,0.925892,0.928761,0.963921,0.881646,0.931150,0.929891,0.948817,0.922611,0.928484,0.905832,0.931282,0.947870,0.983111,0.920648,0.915264,0.869554,0.956413,0.936687,0.938354,0.945396,0.895039,0.943793,0.918820,0.931198,0.942541,0.929375,0.989313,0.895660,0.960261,0.918709,0.954931,0.991216,0.907387,0.941255,0.943786,0.973458,0.919356,0.911254,1.000000,0.916822,0.912280,0.911729,0.915826,0.919322,0.914042,0.902688,0.945760,0.956779,0.905696,0.925840,0.934566,0.918135,0.911862,0.920815,0.911785,0.904979,0.939243,0.917894,0.912491,0.937982,0.931732,0.944932,0.898774,0.930582,0.901950,0.903557,0.887978,0.912034,0.931047,0.897746,0.891846,0.934320,0.929242,0.923663,0.923448,0.985044,0.927369,0.871464,0.899268
60,plain,1,0.820276,0.814445,0.829542,0.859350,0.859596,0.840544,0.837487,0.833514,0.867049,0.835272,0.845858,0.833650,0.916888,0.863678,0.837488,0.864109,0.846295,0.888341,0.858484,0.864020,0.787743,0.837701,0.857983,0.931577,0.794952,0.855402,0.837941,0.876801,0.841231,0.837278,0.852699,0.865636,0.874745,0.901685,0.839816,0.827784,0.778756,0.886902,0.869898,0.871778,0.859314,0.822902,0.861298,0.839662,0.852147,0.850782,0.853926,0.899540,0.835011,0.929162,0.832671,0.859920,0.910339,0.815424,0.845641,0.869686,0.900134,0.818031,0.850529,0.916822,1.000000,0.836472,0.831328,0.846056,0.827035,0.853928,0.823641,0.872983,0.950316,0.849929,0.839275,0.943506,0.833485,0.845483,0.830241,0.838598,0.865232,0.864033,0.831166,0.827917,0.856391,0.847534,0.858289,0.810642,0.852075,0.839973,0.823080,0.814209,0.830442,0.873061,0.867145,0.813936,0.840659,0.862020,0.846084,0.868993,0.905198,0.830971,0.781342,0.821166
61,plate,1,0.912668,0.902649,0.900056,0.894722,0.905874,0.906473,0.906267,0.900804,0.909947,0.923351,0.976274,0.906981,0.899415,0.883223,0.916609,0.893812,0.943309,0.884311,0.921661,0.888974,0.893628,0.892079,0.951020,0.905907,0.872373,0.930848,0.932422,0.911669,0.958179,0.909276,0.881864,0.881798,0.939519,0.905940,0.884070,0.907379,0.870354,0.898347,0.889525,0.932581,0.955899,0.893392,0.904480,0.892547,0.908435,0.938020,0.909514,0.906380,0.890620,0.894975,0.903737,0.928390,0.901744,0.915753,0.924518,0.912748,0.912283,0.920175,0.884260,0.912280,0.836472,1.000000,0.904679,0.875069,0.889814,0.889239,0.868643,0.917717,0.876520,0.893060,0.916855,0.872700,0.884618,0.887538,0.885302,0.912408,0.858024,0.911622,0.884311,0.896219,0.898474,0.882469,0.910530,0.914134,0.941669,0.884502,0.925305,0.905749,0.891568,0.877430,0.855202,0.875246,0.923171,0.911417,0.923715,0.895604,0.899378,0.895131,0.876295,0.904684
62,poppy,1,0.910949,0.903795,0.878178,0.893334,0.906105,0.853071,0.936350,0.913367,0.871768,0.875678,0.918587,0.880632,0.880193,0.853683,0.933378,0.881258,0.886301,0.869530,0.927620,0.877845,0.829419,0.880746,0.900609,0.915283,0.880111,0.876440,0.920632,0.905787,0.904523,0.892169,0.878701,0.878772,0.916005,0.909874,0.888919,0.887641,0.871995,0.872388,0.886792,0.899092,0.911139,0.847847,0.895702,0.885338,0.900938,0.919755,0.879867,0.914351,0.841037,0.889423,0.904263,0.932193,0.901468,0.911629,0.962683,0.908188,0.903153,0.914586,0.839996,0.911729,0.831328,0.904679,1.000000,0.884977,0.886605,0.895222,0.872248,0.905801,0.873517,0.877889,0.956457,0.874240,0.890312,0.877521,0.886323,0.887511,0.844994,0.913140,0.889730,0.904912,0.886565,0.870877,0.955485,0.896738,0.891234,0.858317,0.869482,0.848194,0.874618,0.866368,0.837155,0.858448,0.966190,0.898062,0.878349,0.889859,0.907957,0.886376,0.855248,0.897353
63,porcupine,1,0.887579,0.921273,0.898102,0.945922,0.964784,0.857287,0.927390,0.926760,0.881173,0.864918,0.899674,0.899773,0.873805,0.858550,0.929750,0.924907,0.882156,0.852134,0.939684,0.918473,0.825965,0.935479,0.882594,0.893665,0.891691,0.876481,0.926783,0.951967,0.873235,0.931593,0.909541,0.928671,0.942572,0.916862,0.945622,0.895056,0.925867,0.874148,0.960472,0.884697,0.894727,0.865136,0.955246,0.931221,0.951176,0.919191,0.890110,0.904575,0.865938,0.886026,0.959580,0.932032,0.902719,0.886177,0.905833,0.960619,0.908175,0.899056,0.863471,0.915826,0.846056,0.875069,0.884977,1.000000,0.957374,0.950238,0.944328,0.929383,0.872134,0.857031,0.893794,0.859476,0.937602,0.918676,0.965312,0.923323,0.824139,0.939358,0.923909,0.913297,0.952508,0.846884,0.894026,0.867795,0.881420,0.872397,0.869033,0.845630,0.918780,0.870850,0.847555,0.902595,0.897659,0.949388,0.859776,0.908909,0.910702,0.932033,0.846031,0.895968
64,possum,1,0.897482,0.938231,0.914950,0.958038,0.973359,0.863552,0.933815,0.937856,0.890281,0.872919,0.914729,0.911970,0.888924,0.865369,0.936879,0.931967,0.894402,0.864819,0.941445,0.927213,0.834068,0.943337,0.899680,0.897566,0.910076,0.885726,0.947215,0.960618,0.888552,0.948412,0.925097,0.934580,0.951452,0.921878,0.959542,0.908244,0.950374,0.881282,0.967155,0.902007,0.909728,0.866377,0.963456,0.939472,0.961776,0.943551,0.911349,0.905037,0.872193,0.898179,0.980844,0.941321,0.901629,0.892377,0.918261,0.969440,0.907783,0.910056,0.864784,0.919322,0.827035,0.889814,0.886605,0.957374,1.000000,0.947890,0.955233,0.950428,0.871772,0.881383,0.899269,0.861849,0.950656,0.940617,0.974376,0.928795,0.849649,0.932913,0.935354,0.928553,0.962132,0.871356,0.902995,0.888212,0.897033,0.877505,0.882876,0.852385,0.939210,0.881916,0.850455,0.899247,0.911658,0.951415,0.868493,0.918050,0.906460,0.960544,0.869300,0.912009
65,rabbit,2,0.891209,0.914650,0.912727,0.948393,0.957116,0.870683,0.918241,0.928239,0.893466,0.878192,0.909259,0.911544,0.886480,0.873384,0.925315,0.926116,0.893800,0.863861,0.936005,0.934407,0.837538,0.926020,0.899730,0.909681,0.898768,0.896296,0.933886,0.950476,0.890356,0.930972,0.902896,0.926346,0.944642,0.912579,0.948451,0.909312,0.941686,0.884987,0.961861,0.904234,0.912515,0.879583,0.946240,0.928556,0.953199,0.927514,0.901764,0.904872,0.873948,0.884007,0.961125,0.926064,0.903693,0.881979,0.913956,0.962577,0.901353,0.899101,0.876234,0.914042,0.853928,0.889239,0.895222,0.950238,0.947890,1.000000,0.939024,0.930848,0.890509,0.864746,0.907823,0.876801,0.935180,0.906079,0.949763,0.952582,0.834846,0.938622,0.909235,0.924590,0.954977,0.868797,0.893136,0.880237,0.897001,0.879421,0.875021,0.861947,0.918547,0.878672,0.855302,0.887125,0.908333,0.936772,0.881082,0.904298,0.902974,0.938446,0.856904,0.910665
66,raccoon,2,0.887361,0.907181,0.892013,0.955843,0.962397,0.845699,0.916207,0.916981,0.871847,0.855092,0.892222,0.900392,0.870310,0.851949,0.906584,0.921058,0.878035,0.841995,0.915148,0.917785,0.810697,0.938401,0.881891,0.890716,0.883840,0.867843,0.928721,0.948615,0.868138,0.927149,0.902040,0.922949,0.931255,0.911080,0.955743,0.894476,0.932506,0.863822,0.954532,0.885630,0.886946,0.849039,0.951563,0.933865,0.938907,0.921227,0.893070,0.888346,0.854287,0.879211,0.956282,0.917695,0.887116,0.874995,0.891545,0.958651,0.888485,0.890874,0.855815,0.902688,0.823641,0.868643,0.872248,0.944328,0.955233,0.939024,1.000000,0.930365,0.864326,0.857521,0.879004,0.858756,0.951893,0.907598,0.952250,0.920974,0.826762,0.921331,0.912493,0.906335,0.946244,0.862751,0.887327,0.865504,0.871050,0.866185,0.857511,0.835809,0.927571,0.879837,0.831743,0.878644,0.884732,0.924895,0.854070,0.901147,0.894046,0.957859,0.857255,0.881455
67,ray,2,0.897688,0.961038,0.920980,0.956846,0.970806,0.890439,0.942821,0.937594,0.915952,0.895642,0.933644,0.927632,0.933266,0.896720,0.951157,0.939679,0.916255,0.896251,0.952910,0.931764,0.857846,0.946200,0.925831,0.946637,0.902390,0.914682,0.961278,0.981849,0.915205,0.954188,0.966910,0.943990,0.977768,0.950816,0.940408,0.923888,0.909460,0.910411,0.947563,0.939824,0.937515,0.882823,0.961439,0.938491,0.963928,0.968291,0.934077,0.928142,0.893308,0.932313,0.956732,0.950313,0.927383,0.900182,0.934245,0.978763,0.941479,0.911053,0.890546,0.945760,0.872983,0.917717,0.905801,0.929383,0.950428,0.930848,0.930365,1.000000,0.910973,0.918343,0.912527,0.922501,0.955008,0.969406,0.951721,0.936111,0.886394,0.945419,0.932420,0.930431,0.949646,0.909054,0.927593,0.895192,0.921170,0.913568,0.906538,0.876829,0.939514,0.920862,0.875277,0.928486,0.925394,0.969958,0.902876,0.966360,0.935695,0.953656,0.892975,0.925350
68,road,2,0.872162,0.863592,0.882615,0.899104,0.900053,0.894040,0.887254,0.877322,0.921026,0.874298,0.892610,0.890815,0.960414,0.926035,0.886919,0.899967,0.892194,0.925058,0.902891,0.899225,0.842937,0.888810,0.906006,0.954797,0.841959,0.908845,0.888950,0.911520,0.885742,0.880714,0.877612,0.899128,0.914642,0.946912,0.881746,0.886096,0.832251,0.943534,0.902641,0.923946,0.912687,0.870942,0.901563,0.880143,0.893592,0.901700,0.904169,0.950657,0.885256,0.942215,0.878088,0.908115,0.955928,0.868364,0.897830,0.906435,0.943164,0.873118,0.900861,0.956779,0.950316,0.876520,0.873517,0.872134,0.871772,0.890509,0.864326,0.910973,1.000000,0.879452,0.889556,0.947839,0.872804,0.879834,0.874716,0.885836,0.901640,0.906232,0.874213,0.875422,0.906579,0.921682,0.907798,0.868594,0.902851,0.877240,0.875800,0.858608,0.872902,0.908699,0.906104,0.844708,0.894138,0.899132,0.897722,0.889833,0.948682,0.877999,0.840057,0.860961
69,rocket,2,0.888958,0.892027,0.884029,0.890739,0.896137,0.857636,0.904375,0.891270,0.890676,0.895809,0.913553,0.891800,0.907563,0.885415,0.897775,0.894952,0.915294,0.878239,0.905508,0.881565,0.842468,0.891631,0.916539,0.924129,0.868847,0.888176,0.902502,0.904925,0.904756,0.904078,0.895377,0.878690,0.917011,0.898119,0.882221,0.884194,0.852193,0.881177,0.887494,0.928945,0.922424,0.875422,0.898754,0.886833,0.896701,0.922173,0.909361,0.895497,0.880958,0.905845,0.888087,0.902632,0.891211,0.885372,0.900528,0.902970,0.902406,0.892210,0.874875,0.905696,0.849929,0.893060,0.877889,0.857031,0.881383,0.864746,0.857521,0.918343,0.879452,1.000000,0.880513,0.878163,0.876265,0.896548,0.872164,0.886997,0.897703,0.884526,0.861035,0.881750,0.886500,0.881350,0.897657,0.888340,0.891513,0.904052,0.898620,0.869353,0.879006,0.894702,0.875221,0.857881,0.898206,0.887589,0.886303,0.911577,0.889259,0.889147,0.858984,0.879919
70,rose,3,0.924061,0.906781,0.915681,0.908346,0.914268,0.887854,0.932633,0.903435,0.899475,0.893158,0.932590,0.915459,0.900655,0.873513,0.940501,0.904873,0.905878,0.888544,0.933517,0.891966,0.863118,0.904787,0.918217,0.924842,0.870156,0.914085,0.926442,0.912073,0.920086,0.904090,0.882176,0.896340,0.928903,0.922284,0.900101,0.924130,0.886229,0.897284,0.903006,0.923947,0.928822,0.873113,0.918180,0.909905,0.911265,0.932317,0.913779,0.928394,0.873485,0.907372,0.910927,0.933187,0.917569,0.918431,0.976327,0.914439,0.926911,0.924536,0.866986,0.925840,0.839275,0.916855,0.956457,0.893794,0.899269,0.907823,0.879004,0.912527,0.889556,0.880513,1.000000,0.886401,0.892444,0.892044,0.899739,0.896616,0.866254,0.911104,0.902984,0.904064,0.912914,0.877581,0.947590,0.918879,0.919502,0.861749,0.891096,0.877590,0.908449,0.862292,0.847647,0.861289,0.978664,0.912477,0.900922,0.884189,0.922374,0.901162,0.890640,0.903243
71,sea,3,0.860093,0.870086,0.870405,0.888080,0.894932,0.868418,0.876882,0.867302,0.885792,0.865370,0.887067,0.876246,0.944093,0.871226,0.881366,0.885042,0.875857,0.902832,0.894812,0.873436,0.820543,0.879862,0.892071,0.968358,0.833929,0.886949,0.889740,0.912522,0.880574,0.871377,0.903872,0.884706,0.915889,0.933378,0.868631,0.874982,0.824811,0.900308,0.887197,0.911548,0.899935,0.835383,0.888835,0.867072,0.886934,0.899701,0.892080,0.918678,0.849250,0.945348,0.872270,0.895167,0.921544,0.859288,0.894075,0.910537,0.931259,0.864656,0.846618,0.934566,0.943506,0.872700,0.874240,0.859476,0.861849,0.876801,0.858756,0.922501,0.947839,0.878163,0.886401,1.000000,0.876486,0.895211,0.863551,0.870484,0.887280,0.893079,0.861041,0.873346,0.895197,0.876437,0.900688,0.847552,0.888419,0.864649,0.850439,0.838453,0.861038,0.876889,0.864978,0.846826,0.891872,0.904117,0.886546,0.912265,0.927197,0.868778,0.838940,0.870011
72,seal,3,0.881167,0.939407,0.901396,0.971049,0.978692,0.858021,0.929639,0.923434,0.880380,0.873462,0.902263,0.910456,0.888133,0.867735,0.928083,0.940563,0.889181,0.854991,0.929131,0.926820,0.830626,0.945270,0.894569,0.903782,0.889308,0.881322,0.944547,0.963162,0.878703,0.949358,0.935243,0.937806,0.951768,0.926424,0.953591,0.905815,0.937396,0.874146,0.948993,0.899939,0.900565,0.863838,0.956577,0.944818,0.946873,0.941696,0.905751,0.903280,0.859551,0.897176,0.956106,0.928403,0.898691,0.878115,0.908378,0.979082,0.906587,0.896809,0.868248,0.918135,0.833485,0.884618,0.890312,0.937602,0.950656,0.935180,0.951893,0.955008,0.872804,0.876265,0.892444,0.876486,1.000000,0.931762,0.953203,0.925194,0.838280,0.923176,0.916938,0.908228,0.942802,0.888543,0.908225,0.869899,0.880605,0.881062,0.876309,0.847243,0.932185,0.900039,0.845315,0.911237,0.900934,0.944936,0.864784,0.942548,0.909385,0.959228,0.870784,0.894245
73,shark,3,0.882583,0.956942,0.902519,0.939487,0.947226,0.860415,0.921504,0.915471,0.891351,0.871242,0.906981,0.904294,0.906352,0.876329,0.932273,0.917263,0.890818,0.868857,0.932844,0.914243,0.842776,0.922274,0.903383,0.911019,0.891055,0.887548,0.931275,0.951809,0.886687,0.935333,0.979346,0.926185,0.954005,0.910818,0.927648,0.899375,0.895553,0.879678,0.934211,0.909146,0.904334,0.865062,0.941553,0.918850,0.945666,0.934171,0.912685,0.896860,0.878005,0.911643,0.936570,0.921751,0.895840,0.885197,0.912756,0.957037,0.918141,0.890217,0.869341,0.911862,0.845483,0.887538,0.877521,0.918676,0.940617,0.906079,0.907598,0.969406,0.879834,0.896548,0.892044,0.895211,0.931762,1.000000,0.932283,0.905349,0.873426,0.899602,0.914857,0.907546,0.934911,0.852336,0.897869,0.880162,0.893878,0.889209,0.885609,0.860050,0.926286,0.874693,0.853481,0.914160,0.911858,0.964080,0.869666,0.959893,0.901034,0.924562,0.872078,0.898322
74,shrew,3,0.892973,0.945884,0.911497,0.957896,0.979702,0.866050,0.940428,0.946899,0.890996,0.870986,0.909571,0.916821,0.888455,0.868127,0.950113,0.927199,0.892990,0.860074,0.952173,0.923389,0.830080,0.949199,0.896010,0.898065,0.907306,0.887325,0.955330,0.970217,0.879788,0.951925,0.919632,0.937127,0.953686,0.935034,0.956869,0.911665,0.942295,0.884132,0.958811,0.900923,0.904563,0.873425,0.962399,0.937024,0.970375,0.952991,0.912324,0.907904,0.878300,0.894454,0.976861,0.945497,0.904802,0.888484,0.918598,0.975363,0.913915,0.905765,0.872514,0.920815,0.830241,0.885302,0.886323,0.965312,0.974376,0.949763,0.952250,0.951721,0.874716,0.872164,0.899739,0.863551,0.953203,0.932283,1.000000,0.937077,0.838573,0.939856,0.945616,0.934546,0.962901,0.881034,0.908513,0.882734,0.890298,0.893283,0.882101,0.851262,0.942899,0.893508,0.851889,0.922439,0.912284,0.953137,0.862667,0.921993,0.914736,0.955830,0.873563,0.913421
75,skunk,4,0.895624,0.916868,0.911694,0.934338,0.948491,0.885698,0.917296,0.933310,0.912453,0.901757,0.926873,0.917330,0.893591,0.883754,0.925344,0.911296,0.922636,0.859697,0.941571,0.913169,0.861240,0.930941,0.919321,0.908413,0.905328,0.914038,0.940491,0.950654,0.909210,0.930383,0.903922,0.914190,0.953495,0.911564,0.919483,0.908013,0.915614,0.890116,0.930524,0.926434,0.936520,0.907444,0.927964,0.907740,0.956514,0.940765,0.908558,0.900589,0.896454,0.882407,0.947746,0.930332,0.897441,0.886324,0.911427,0.959675,0.906551,0.904848,0.892974,0.911785,0.838598,0.912408,0.887511,0.923323,0.928795,0.952582,0.920974,0.936111,0.885836,0.886997,0.896616,0.870484,0.925194,0.905349,0.937077,1.000000,0.841367,0.941359,0.917859,0.921765,0.942483,0.878193,0.891743,0.892177,0.910098,0.892058,0.908889,0.884058,0.901931,0.897611,0.853175,0.900409,0.904150,0.926151,0.897763,0.917868,0.896832,0.922635,0.864782,0.934747
76,skyscraper,4,0.855974,0.847607,0.865778,0.869162,0.860233,0.856870,0.867508,0.850286,0.880071,0.855135,0.881948,0.874767,0.945889,0.888810,0.864862,0.884484,0.875715,0.917260,0.868083,0.869767,0.836652,0.866315,0.897952,0.909435,0.832767,0.881871,0.867008,0.864776,0.876083,0.867346,0.865501,0.869032,0.886274,0.885173,0.850721,0.866840,0.810511,0.905843,0.864685,0.911120,0.898457,0.836376,0.869913,0.853765,0.858554,0.883121,0.908814,0.903747,0.853577,0.910207,0.847389,0.876559,0.904743,0.853382,0.874729,0.866912,0.906586,0.855467,0.859651,0.904979,0.865232,0.858024,0.844994,0.824139,0.849649,0.834846,0.826762,0.886394,0.901640,0.897703,0.866254,0.887280,0.838280,0.873426,0.838573,0.841367,1.000000,0.848568,0.829280,0.850488,0.876625,0.874534,0.882956,0.869132,0.884428,0.858383,0.864433,0.853272,0.860232,0.861683,0.859446,0.797498,0.880344,0.872551,0.879783,0.868328,0.891485,0.847551,0.843942,0.834734
