class_id,class_name,intro_session,0:apple,1:aquarium fish,2:baby,3:bear,4:beaver,5:bed,6:bee,7:beetle,8:bicycle,9:bottle,10:bowl,11:boy,12:bridge,13:bus,14:butterfly,15:camel,16:can,17:castle,18:caterpillar,19:cattle,20:chair,21:chimpanzee,22:clock,23:cloud,24:cockroach,25:couch,26:crab,27:crocodile,28:cup,29:dinosaur,30:dolphin,31:elephant,32:flatfish,33:forest,34:fox,35:girl,36:hamster,37:house,38:kangaroo,39:keyboard,40:lamp,41:lawn mower,42:leopard,43:lion,44:lizard,45:lobster,46:man,47:maple tree,48:motorcycle,49:mountain,50:mouse,51:mushroom,52:oak tree,53:orange,54:orchid,55:otter,56:palm tree,57:pear,58:pickup truck,59:pine tree,60:plain,61:plate,62:poppy,63:porcupine,64:possum,65:rabbit,66:raccoon,67:ray,68:road,69:rocket,70:rose,71:sea,72:seal,73:shark,74:shrew,75:skunk,76:skyscraper,77:snail,78:snake,79:spider,80:squirrel,81:streetcar,82:sunflower,83:sweet pepper,84:table,85:tank,86:telephone,87:television,88:tiger,89:tractor,90:train,91:trout,92:tulip,93:turtle,94:wardrobe,95:whale,96:willow tree,97:wolf,98:woman,99:worm
36,hamster,0,0.181241,0.212234,0.178795,0.289861,0.330288,0.099576,0.194301,0.220369,0.103802,0.087844,0.188512,0.154108,0.072083,0.079900,0.137415,0.107558,0.152669,0.124177,0.159873,0.155765,0.091732,0.233067,0.124228,0.073126,0.208886,0.084590,0.180744,0.190448,0.055996,0.229125,0.084809,0.137898,0.192693,0.109746,0.226602,0.152428,1.000000,0.101383,0.242418,0.116119,0.102173,0.042738,0.219547,0.239009,0.274953,0.193391,0.102070,0.089266,0.109583,0.067106,0.751203,0.188523,0.070354,0.194088,0.127495,0.219933,0.045331,0.210616,0.072313,0.105422,0.072204,0.156923,0.106101,0.328682,0.480073,0.336685,0.205267,0.145516,0.018867,0.137812,0.152238,0.091394,0.134272,0.053431,0.435528,0.238937,0.085961,0.210176,0.151585,0.179038,0.314737,0.053712,0.097434,0.119439,0.053454,0.094233,0.079756,0.083818,0.148357,0.051484,0.045792,0.149795,0.126511,0.182407,0.119644,0.130361,0.070071,0.202230,0.103208,0.161590
37,house,0,0.145987,0.104399,0.258314,0.196182,0.195486,0.209104,0.134692,0.141869,0.301342,0.173371,0.238262,0.367312,0.341415,0.330557,0.187534,0.133697,0.148461,0.474240,0.144156,0.177190,0.187066,0.129153,0.159077,0.389835,0.112174,0.299106,0.158125,0.213332,0.134922,0.203110,0.060614,0.199661,0.201475,0.475242,0.089657,0.359175,0.101383,1.000000,0.204927,0.127647,0.282964,0.228531,0.096882,0.089839,0.171187,0.200551,0.363261,0.589045,0.239621,0.334147,0.125112,0.164299,0.569125,0.122377,0.073358,0.244057,0.441549,0.141606,0.352005,0.601008,0.356189,0.232850,0.095670,0.181322,0.106889,0.178728,0.143408,0.125445,0.462110,0.175985,0.240048,0.317841,0.079515,0.048251,0.137807,0.292618,0.323889,0.136401,0.122253,0.195285,0.195467,0.253970,0.134891,0.107444,0.274722,0.204768,0.086810,0.223483,0.051833,0.281205,0.199945,0.171697,0.112052,0.126892,0.231049,0.152130,0.475673,0.131507,0.203017,0.137530
38,kangaroo,0,0.034162,0.051887,0.138699,0.252993,0.362323,0.064270,0.106934,0.128364,0.165552,0.102772,0.112968,0.185655,0.101587,0.148321,0.145236,0.241338,0.123461,0.204344,0.099803,0.221541,0.081230,0.167176,0.087760,0.134921,0.102421,0.112710,0.152636,0.271739,0.053916,0.348182,0.116106,0.168777,0.165102,0.221547,0.358290,0.174097,0.242418,0.204927,1.000000,0.032523,0.089942,0.101105,0.339907,0.282037,0.216666,0.133594,0.166902,0.162605,0.119646,0.127221,0.349242,0.149054,0.169663,0.036712,0.060751,0.341809,0.166903,0.073623,0.074961,0.206308,0.174569,0.130795,0.026726,0.303390,0.303733,0.442017,0.390658,0.140029,0.148393,0.103563,0.091947,0.104588,0.184872,0.115487,0.314887,0.183999,0.132847,0.130712,0.110769,0.159448,0.355468,0.101239,0.078045,0.074306,0.143850,0.108830,0.080249,0.103704,0.242197,0.126677,0.092476,0.112766,0.070597,0.219395,0.119375,0.150386,0.157633,0.327360,0.122759,0.086406
39,keyboard,0,0.093264,0.052396,0.114530,0.106222,0.085899,0.077634,0.150530,0.135629,0.072528,0.101889,0.165235,0.139357,0.128191,0.123308,0.101963,0.004705,0.138952,0.133043,0.071909,0.097325,0.129565,0.066496,0.152643,0.138407,0.100619,0.119337,0.036162,0.058485,0.134590,0.063225,0.033356,0.084209,0.092811,0.073501,0.020645,0.138322,0.116119,0.127647,0.032523,1.000000,0.156027,0.094552,0.087521,0.061458,0.081025,0.064760,0.175192,0.103722,0.118223,0.077527,0.106470,0.098130,0.103668,0.106278,0.043782,0.099473,0.087054,0.094887,0.071299,0.106236,0.093179,0.137506,0.028495,0.059694,0.047443,0.064459,0.028353,0.036161,0.101973,0.074544,0.110036,0.122850,0.059498,0.028628,0.064797,0.125079,0.154636,0.091856,0.068818,0.121219,0.056053,0.095061,0.067851,0.080362,0.094574,0.098887,0.252534,0.289606,0.090298,0.066924,0.117599,0.102981,0.105301,0.096177,0.107955,0.081446,0.105122,0.047166,0.119822,0.131412
40,lamp,0,0.193300,0.089329,0.218100,0.135892,0.120199,0.268082,0.144653,0.125567,0.229558,0.313851,0.429682,0.272204,0.184703,0.196586,0.198654,0.097946,0.273440,0.201957,0.152779,0.120166,0.314428,0.054233,0.385147,0.294869,0.110834,0.363475,0.167295,0.125614,0.473877,0.171507,0.051519,0.115483,0.183179,0.233771,0.073874,0.261084,0.102173,0.282964,0.089942,0.156027,1.000000,0.177958,0.085748,0.112547,0.155408,0.218450,0.318444,0.277067,0.225955,0.198070,0.087637,0.197431,0.253919,0.183714,0.109980,0.175296,0.205086,0.244600,0.215108,0.298381,0.211749,0.321764,0.045548,0.096613,0.036106,0.141982,0.053838,0.141480,0.185438,0.251391,0.213742,0.246326,0.040258,0.101011,0.059930,0.247914,0.248777,0.153941,0.092567,0.174973,0.095598,0.139136,0.138046,0.114296,0.436356,0.156130,0.256502,0.341728,0.077068,0.129264,0.115397,0.191001,0.145531,0.121963,0.254792,0.138695,0.187902,0.080527,0.236060,0.214786
41,lawn mower,0,0.123691,0.122238,0.181659,0.087282,0.070078,0.119301,0.126138,0.129507,0.190367,0.120706,0.149784,0.198610,0.149884,0.206953,0.089554,0.080049,0.138627,0.163725,0.077541,0.095692,0.160890,0.100854,0.133274,0.095131,0.121598,0.124397,0.134687,0.120601,0.102733,0.098217,0.045009,0.067860,0.080288,0.159373,0.035848,0.163057,0.042738,0.228531,0.101105,0.094552,0.177958,1.000000,0.064814,0.062542,0.104071,0.135281,0.137715,0.120149,0.344596,0.098206,0.040372,0.082689,0.128120,0.087748,0.079825,0.121743,0.132199,0.105760,0.232601,0.167003,0.115774,0.147703,0.066835,0.038885,-0.018126,0.136589,0.047022,0.068908,0.121964,0.066936,0.086766,0.078631,0.083127,0.032415,0.025496,0.158631,0.096516,0.098845,0.052197,0.143976,0.062252,0.142791,0.084897,0.107379,0.148469,0.216214,0.189297,0.147473,0.039475,0.469009,0.149694,0.098040,0.101972,0.105579,0.073238,0.107024,0.129733,0.054119,0.037716,0.049384
42,leopard,0,0.059360,0.122294,0.116076,0.323179,0.357119,0.084473,0.184574,0.187925,0.083584,0.071503,0.102959,0.135430,0.100257,0.100712,0.192177,0.162211,0.102167,0.140461,0.188253,0.166916,0.053031,0.180436,0.097075,0.096924,0.085561,0.105993,0.187151,0.312990,0.057167,0.270819,0.075888,0.178810,0.179712,0.214730,0.309856,0.136129,0.219547,0.096882,0.339907,0.087521,0.085748,0.064814,1.000000,0.503605,0.285086,0.203011,0.130477,0.108730,0.106656,0.106706,0.305860,0.149704,0.102481,0.073105,0.070942,0.316071,0.076770,0.057084,0.094039,0.162366,0.167577,0.120683,0.022277,0.297925,0.258599,0.258793,0.310251,0.154297,0.096514,0.037583,0.110287,0.088330,0.188570,0.094809,0.281753,0.209837,0.124457,0.167442,0.143145,0.104082,0.358205,0.065227,0.114458,0.098848,0.057561,0.138997,0.108364,0.100752,0.677930,0.132785,0.111129,0.121403,0.115825,0.218191,0.038818,0.125615,0.110667,0.353756,0.112755,0.109513
43,lion,0,0.128355,0.142523,0.095308,0.366155,0.330196,0.132666,0.181948,0.166636,0.092891,0.112444,0.141025,0.111889,0.079366,0.094165,0.155665,0.236679,0.127990,0.124106,0.182089,0.296976,0.113233,0.229622,0.181734,0.094815,0.147309,0.121368,0.171445,0.229234,0.090594,0.217124,0.060138,0.226006,0.147651,0.124655,0.254766,0.117746,0.239009,0.089839,0.282037,0.061458,0.112547,0.062542,0.503605,1.000000,0.189113,0.176751,0.134874,0.089321,0.108375,0.087987,0.193275,0.156206,0.107609,0.115263,0.092354,0.272608,0.137750,0.131328,0.165570,0.141029,0.165084,0.152210,0.019738,0.157971,0.172695,0.223038,0.195920,0.129558,0.043534,0.126393,0.140807,0.053057,0.196316,0.084433,0.131218,0.186121,0.065299,0.128353,0.109562,0.116139,0.236744,0.059439,0.163474,0.107216,0.072810,0.156112,0.096359,0.100175,0.375427,0.126927,0.114574,0.176311,0.087074,0.146793,0.062110,0.128486,0.087591,0.245268,0.142352,0.096833
44,lizard,0,0.161721,0.218373,0.198451,0.228235,0.323691,0.076289,0.265084,0.309661,0.197636,0.080582,0.200587,0.218691,0.175145,0.212969,0.248394,0.150853,0.097244,0.230267,0.314813,0.158319,0.066372,0.181647,0.141585,0.169095,0.208726,0.118320,0.298760,0.554333,0.126547,0.463125,0.200184,0.151911,0.255593,0.240275,0.182515,0.206230,0.274953,0.171187,0.216666,0.081025,0.155408,0.104071,0.285086,0.189113,1.000000,0.330946,0.200780,0.156336,0.136286,0.134734,0.363639,0.241686,0.158335,0.106571,0.111309,0.453363,0.152235,0.152055,0.179992,0.200466,0.193442,0.179643,0.078436,0.254930,0.263481,0.198671,0.209462,0.290948,0.163293,0.155291,0.145018,0.170100,0.206189,0.234037,0.331127,0.276573,0.141073,0.333504,0.342253,0.331665,0.299226,0.124547,0.134505,0.132181,0.136311,0.213522,0.081673,0.171437,0.196950,0.146689,0.133445,0.284798,0.088174,0.287008,0.077960,0.195460,0.176229,0.136902,0.174836,0.352436
45,lobster,0,0.204521,0.295694,0.168070,0.164600,0.249012,0.139105,0.276160,0.381717,0.195111,0.162483,0.289037,0.198918,0.189019,0.153937,0.309246,0.154922,0.146036,0.183343,0.283134,0.111713,0.123702,0.138244,0.154246,0.190686,0.315671,0.136602,0.712960,0.307959,0.181511,0.267592,0.127263,0.114218,0.306478,0.219529,0.145468,0.186142,0.193391,0.200551,0.133594,0.064760,0.218450,0.135281,0.203011,0.176751,0.330946,1.000000,0.213786,0.178059,0.245924,0.157856,0.256717,0.211953,0.148599,0.166744,0.123739,0.309438,0.189439,0.191489,0.165463,0.214171,0.168706,0.213646,0.114320,0.158274,0.157746,0.225095,0.138449,0.311525,0.136661,0.130176,0.182125,0.162864,0.161440,0.167687,0.229570,0.244054,0.161278,0.308891,0.219908,0.415089,0.189587,0.122428,0.129767,0.204235,0.183657,0.200481,0.121628,0.154690,0.200555,0.158094,0.113946,0.253613,0.131735,0.305273,0.105947,0.183718,0.157760,0.142091,0.140422,0.311437
46,man,0,0.131847,0.081860,0.474166,0.214108,0.191011,0.210673,0.148041,0.131277,0.280755,0.254007,0.277615,0.707461,0.234953,0.267638,0.188608,0.121603,0.235253,0.294927,0.168635,0.201760,0.195248,0.174142,0.206533,0.330487,0.085005,0.307599,0.158407,0.236957,0.186946,0.221653,0.102196,0.139915,0.308733,0.336524,0.044042,0.686021,0.102070,0.363261,0.166902,0.175192,0.318444,0.137715,0.130477,0.134874,0.200780,0.213786,1.000000,0.328859,0.187380,0.259452,0.121477,0.109633,0.319784,0.144232,0.085984,0.256935,0.237738,0.168382,0.254102,0.381686,0.273216,0.253845,0.070215,0.145180,0.104031,0.204549,0.116350,0.169330,0.256942,0.145813,0.211116,0.267502,0.083283,0.117584,0.117166,0.239893,0.287579,0.093786,0.106817,0.174665,0.131105,0.168883,0.070295,0.122295,0.324535,0.164087,0.148427,0.295459,0.136188,0.179914,0.120801,0.220373,0.105643,0.135791,0.266956,0.159193,0.291114,0.108716,0.616035,0.173919
47,maple tree,0,0.189104,0.100175,0.213750,0.173112,0.163449,0.131612,0.124311,0.159951,0.278290,0.110780,0.236997,0.335886,0.263981,0.284071,0.180190,0.124482,0.127380,0.383101,0.154932,0.211842,0.190878,0.103144,0.135360,0.415105,0.096995,0.227459,0.106623,0.192776,0.154815,0.157463,0.085800,0.202947,0.175800,0.578406,0.074841,0.328378,0.089266,0.589045,0.162605,0.103722,0.277067,0.120149,0.108730,0.089321,0.156336,0.178059,0.328859,1.000000,0.182010,0.312242,0.120487,0.183256,0.876343,0.165759,0.067597,0.192856,0.403043,0.155756,0.300976,0.748466,0.400765,0.196519,0.082733,0.139063,0.088681,0.166659,0.118661,0.102868,0.411855,0.146915,0.237136,0.264987,0.089065,0.026871,0.124124,0.223177,0.323599,0.112251,0.120846,0.151315,0.159070,0.231024,0.107428,0.156354,0.183322,0.167072,0.068998,0.162566,0.048856,0.242289,0.175366,0.166768,0.153794,0.084867,0.175570,0.120668,0.642753,0.107670,0.198319,0.152937
48,motorcycle,0,0.141052,0.125257,0.212140,0.086913,0.116385,0.124812,0.176587,0.195039,0.436219,0.194689,0.220953,0.219706,0.141270,0.318337,0.163008,0.143461,0.195155,0.167379,0.108092,0.117869,0.215332,0.070157,0.215398,0.155129,0.139202,0.214693,0.247211,0.107848,0.131961,0.184769,0.043207,0.094550,0.102694,0.180203,0.081763,0.208267,0.109583,0.239621,0.119646,0.118223,0.225955,0.344596,0.106656,0.108375,0.136286,0.245924,0.187380,0.182010,1.000000,0.129942,0.108038,0.097246,0.152207,0.129146,0.101670,0.166498,0.183628,0.153096,0.327551,0.209278,0.152512,0.178554,0.101358,0.087735,0.047700,0.167120,0.083840,0.074679,0.205207,0.125865,0.137450,0.142476,0.063731,0.036842,0.093276,0.179406,0.140265,0.094869,0.092540,0.146357,0.082416,0.195092,0.132080,0.088128,0.176942,0.237406,0.167564,0.144664,0.097880,0.301621,0.212932,0.139708,0.145883,0.116868,0.118290,0.136674,0.118706,0.116557,0.104049,0.099650
49,mountain,0,0.092071,0.108718,0.157202,0.222662,0.210417,0.099890,0.122549,0.112285,0.144624,0.092075,0.162157,0.220394,0.253580,0.205629,0.186507,0.135254,0.100779,0.306982,0.138527,0.176863,0.056045,0.083738,0.120021,0.577645,0.039292,0.135401,0.132831,0.208851,0.091382,0.151952,0.157049,0.132076,0.197611,0.425325,0.099649,0.223326,0.067106,0.334147,0.127221,0.077527,0.198070,0.098206,0.106706,0.087987,0.134734,0.157856,0.259452,0.312242,0.129942,1.000000,0.101992,0.188173,0.337056,0.086244,0.054879,0.258094,0.298195,0.097994,0.125023,0.496503,0.481716,0.161457,0.098142,0.134814,0.054228,0.120400,0.094003,0.196921,0.346018,0.202348,0.135785,0.433499,0.216354,0.125889,0.152523,0.207077,0.276364,0.130594,0.119693,0.145253,0.145868,0.142804,0.105172,0.044582,0.123321,0.158399,0.059862,0.141432,0.077162,0.228158,0.179804,0.136370,0.098834,0.126044,0.113073,0.313664,0.325376,0.138320,0.168218,0.184630
50,mouse,0,0.167150,0.172172,0.144556,0.258622,0.491527,0.061677,0.212267,0.307371,0.125017,0.085495,0.199606,0.154772,0.108509,0.079469,0.213882,0.138346,0.129077,0.165711,0.230016,0.133109,0.092144,0.226863,0.099609,0.127572,0.278362,0.116755,0.248486,0.296011,0.085798,0.309539,0.135647,0.141571,0.278446,0.183377,0.194868,0.145795,0.751203,0.125112,0.349242,0.106470,0.087637,0.040372,0.305860,0.193275,0.363639,0.256717,0.121477,0.120487,0.108038,0.101992,1.000000,0.253601,0.101471,0.144549,0.110197,0.374734,0.088350,0.211424,0.058654,0.142418,0.113012,0.174953,0.111473,0.459599,0.656367,0.396764,0.320276,0.231028,0.075597,0.118714,0.140500,0.132221,0.202680,0.113572,0.768377,0.269498,0.092844,0.321846,0.218364,0.255247,0.417401,0.099389,0.105030,0.124997,0.083725,0.087724,0.119001,0.054996,0.210494,0.059084,0.078846,0.224184,0.137876,0.226367,0.102440,0.173778,0.118231,0.223809,0.103138,0.281368
51,mushroom,0,0.173295,0.168655,0.092955,0.189199,0.231627,0.095600,0.203151,0.211613,0.098464,0.079925,0.210271,0.134407,0.097870,0.102113,0.240630,0.111889,0.111714,0.142647,0.197412,0.155023,0.089744,0.158052,0.124795,0.125907,0.149508,0.062139,0.264298,0.171356,0.157838,0.164125,0.095248,0.124409,0.206930,0.279399,0.157663,0.119222,0.188523,0.164299,0.149054,0.098130,0.197431,0.082689,0.149704,0.156206,0.241686,0.211953,0.109633,0.183256,0.097246,0.188173,0.253601,1.000000,0.167947,0.168714,0.174396,0.227862,0.164094,0.212073,0.100953,0.218004,0.129563,0.153050,0.128383,0.276565,0.195109,0.194580,0.163544,0.190747,0.127425,0.096985,0.210170,0.141217,0.162440,0.079216,0.344624,0.221920,0.089555,0.329302,0.200409,0.232820,0.165303,0.130153,0.114583,0.129894,0.130857,0.083923,0.077664,0.065894,0.100284,0.071189,0.105544,0.197851,0.176486,0.213862,0.049678,0.113402,0.159978,0.148080,0.070965,0.212605
52,oak tree,0,0.183715,0.039917,0.217143,0.171582,0.152076,0.138286,0.122301,0.166866,0.267771,0.115326,0.215751,0.334612,0.277621,0.269079,0.162201,0.134016,0.122350,0.421240,0.148208,0.209092,0.157915,0.108154,0.106690,0.468164,0.104459,0.221304,0.080745,0.204264,0.117632,0.152261,0.081703,0.206599,0.178355,0.564485,0.071436,0.327679,0.070354,0.569125,0.169663,0.103668,0.253919,0.128120,0.102481,0.107609,0.158335,0.148599,0.319784,0.876343,0.152207,0.337056,0.101471,0.167947,1.000000,0.127380,0.040907,0.188123,0.416036,0.136302,0.273124,0.786008,0.522317,0.189817,0.075214,0.142662,0.069653,0.157028,0.085291,0.096917,0.486442,0.136593,0.220511,0.298333,0.081410,0.025554,0.100611,0.210977,0.275806,0.114961,0.137298,0.140787,0.141489,0.213745,0.101773,0.131563,0.194320,0.177735,0.072960,0.160011,0.050590,0.267743,0.190680,0.116161,0.132643,0.120839,0.170247,0.137140,0.685350,0.061579,0.184386,0.151924
53,orange,0,0.392748,0.166619,0.142112,0.132154,0.102304,0.073237,0.150151,0.079001,0.120694,0.260474,0.308455,0.158820,0.071909,0.100179,0.147783,0.039728,0.193787,0.139658,0.106460,0.096859,0.149889,0.071484,0.171921,0.107814,0.041955,0.101191,0.151621,0.053145,0.199167,0.101928,0.021198,0.033808,0.105739,0.100688,0.123228,0.148858,0.194088,0.122377,0.036712,0.106278,0.183714,0.087748,0.073105,0.115263,0.106571,0.166744,0.144232,0.165759,0.129146,0.086244,0.144549,0.168714,0.127380,1.000000,0.124873,0.082809,0.130983,0.456980,0.130374,0.128717,0.076679,0.219682,0.168987,0.127739,0.042404,0.094906,0.076278,0.091306,0.062990,0.117853,0.233500,0.077965,0.042690,0.034367,0.089602,0.114615,0.125944,0.122833,0.084904,0.085917,0.060084,0.057651,0.213231,0.259600,0.091057,0.039963,0.145646,0.085429,0.084306,0.104082,0.083986,0.156721,0.186733,0.072312,0.084081,0.117833,0.108164,0.088670,0.143321,0.140014
54,orchid,0,0.151456,0.140304,0.081726,0.125804,0.062835,0.095282,0.211561,0.130162,0.097943,0.097070,0.139739,0.074883,0.030801,0.082057,0.229092,0.033885,0.070198,0.098120,0.143690,0.057873,0.093810,0.032382,0.137818,0.052952,0.101901,0.053674,0.167839,0.057227,0.109595,0.118970,0.042020,0.072038,0.105499,0.067470,0.046570,0.079808,0.127495,0.073358,0.060751,0.043782,0.109980,0.079825,0.070942,0.092354,0.111309,0.123739,0.085984,0.067597,0.101670,0.054879,0.110197,0.174396,0.040907,0.124873,1.000000,0.084298,0.078225,0.138965,0.093127,0.086201,0.023742,0.107196,0.163605,0.083297,0.096294,0.054507,0.042327,0.133850,-0.000864,0.100064,0.228511,0.031930,0.045347,0.069888,0.095844,0.131502,0.056278,0.061281,0.086500,0.173816,0.047294,0.067266,0.098624,0.093236,0.091616,0.057220,0.040083,0.088295,0.101725,0.029985,0.010845,0.110221,0.273427,0.148238,0.083417,0.082944,0.028347,0.111985,0.099140,0.087337
55,otter,0,0.141870,0.182826,0.181343,0.455090,0.778023,0.107262,0.213758,0.273512,0.191158,0.164500,0.269336,0.263103,0.261009,0.166435,0.267819,0.273244,0.145083,0.233539,0.268415,0.185100,0.145780,0.268317,0.161902,0.239731,0.174321,0.143673,0.293156,0.588310,0.147960,0.445836,0.328469,0.252701,0.347332,0.316729,0.263699,0.243662,0.219933,0.244057,0.341809,0.099473,0.175296,0.121743,0.316071,0.272608,0.453363,0.309438,0.256935,0.192856,0.166498,0.258094,0.374734,0.227862,0.188123,0.082809,0.084298,1.000000,0.191720,0.202920,0.157093,0.273915,0.196977,0.196241,0.060796,0.428510,0.345458,0.312087,0.358216,0.367291,0.167246,0.142905,0.170990,0.264869,0.620004,0.267219,0.494473,0.400505,0.200030,0.347397,0.243113,0.251178,0.393627,0.107224,0.102616,0.139229,0.183425,0.215053,0.124283,0.162103,0.231805,0.141759,0.119564,0.284367,0.101211,0.348116,0.069213,0.388794,0.283474,0.242246,0.225995,0.296534
56,palm tree,0,0.101301,0.087996,0.153182,0.127267,0.168227,0.132574,0.170204,0.140139,0.196695,0.126694,0.137609,0.234216,0.213198,0.204222,0.163069,0.133365,0.107610,0.288927,0.130061,0.084384,0.147934,0.089663,0.131087,0.367081,0.120513,0.173451,0.160365,0.173017,0.078607,0.186081,0.078447,0.183175,0.153194,0.405649,0.080996,0.241133,0.045331,0.441549,0.166903,0.087054,0.205086,0.132199,0.076770,0.137750,0.152235,0.189439,0.237738,0.403043,0.183628,0.298195,0.088350,0.164094,0.416036,0.130983,0.078225,0.191720,1.000000,0.112393,0.211269,0.513353,0.320666,0.120715,0.068126,0.161680,0.080071,0.152705,0.115005,0.091124,0.286243,0.146126,0.146853,0.303510,0.129527,0.073841,0.109100,0.166052,0.248283,0.120755,0.086936,0.147569,0.115640,0.181124,0.147084,0.082418,0.159458,0.132121,0.068473,0.122967,0.068104,0.197344,0.149139,0.154863,0.108806,0.123997,0.138552,0.158675,0.380322,0.093895,0.209347,0.097491
57,pear,0,0.515971,0.096171,0.160927,0.175476,0.190482,0.088512,0.151669,0.140596,0.169782,0.305356,0.318421,0.168895,0.041123,0.117578,0.169593,0.148061,0.204516,0.126220,0.174924,0.101648,0.189243,0.068619,0.188122,0.114945,0.113407,0.149171,0.176087,0.137114,0.199816,0.178210,0.114092,0.067306,0.227417,0.135152,0.112770,0.166358,0.210616,0.141606,0.073623,0.094887,0.244600,0.105760,0.057084,0.131328,0.152055,0.191489,0.168382,0.155756,0.153096,0.097994,0.211424,0.212073,0.136302,0.456980,0.138965,0.202920,0.112393,1.000000,0.108267,0.213435,0.101962,0.246006,0.068757,0.131043,0.108718,0.140292,0.114757,0.159601,0.091041,0.151786,0.199447,0.102661,0.157048,0.082187,0.162844,0.120039,0.118383,0.187814,0.094630,0.182148,0.116204,0.071314,0.188523,0.304215,0.172868,0.087740,0.159590,0.125146,0.092862,0.067069,0.066830,0.139044,0.190640,0.103752,0.103726,0.163045,0.131176,0.068800,0.188693,0.185065
58,pickup truck,0,0.139721,0.115194,0.175507,0.134246,0.086010,0.201734,0.091118,0.130154,0.290954,0.186246,0.195345,0.241758,0.181962,0.440335,0.128367,0.138007,0.185091,0.224834,0.106042,0.165840,0.215673,0.119761,0.195477,0.160966,0.098789,0.206286,0.171889,0.136180,0.178953,0.136269,0.101866,0.145272,0.136580,0.196563,0.081581,0.232240,0.072313,0.352005,0.074961,0.071299,0.215108,0.232601,0.094039,0.165570,0.179992,0.165463,0.254102,0.300976,0.327551,0.125023,0.058654,0.100953,0.273124,0.130374,0.093127,0.157093,0.211269,0.108267,1.000000,0.284527,0.242213,0.163538,0.102811,0.102585,0.034510,0.127462,0.071590,0.108790,0.271192,0.128311,0.152320,0.140866,0.066200,0.121763,0.063604,0.176459,0.157121,0.091864,0.170507,0.159217,0.103656,0.215209,0.129896,0.130150,0.149203,0.268969,0.130676,0.168186,0.074450,0.343432,0.243398,0.166845,0.134373,0.163193,0.119823,0.161932,0.162989,0.104455,0.119877,0.104739
59,pine tree,0,0.174913,0.097064,0.244418,0.239518,0.223086,0.158981,0.169557,0.214002,0.268767,0.134674,0.256460,0.382757,0.313990,0.270009,0.229470,0.175536,0.159782,0.404676,0.215577,0.184295,0.189360,0.126014,0.136023,0.538106,0.116784,0.244790,0.143833,0.262648,0.154483,0.226875,0.112528,0.211273,0.237229,0.699333,0.101807,0.375053,0.105422,0.601008,0.206308,0.106236,0.298381,0.167003,0.162366,0.141029,0.200466,0.214171,0.381686,0.748466,0.209278,0.496503,0.142418,0.218004,0.786008,0.128717,0.086201,0.273915,0.513353,0.213435,0.284527,1.000000,0.545316,0.223570,0.086092,0.185382,0.092714,0.172407,0.124879,0.152913,0.474884,0.198834,0.233238,0.375317,0.152550,0.051269,0.158684,0.279195,0.317967,0.166263,0.172267,0.186591,0.198022,0.216358,0.146123,0.134010,0.229664,0.219791,0.082927,0.181559,0.085687,0.293260,0.207033,0.180826,0.133728,0.147442,0.196257,0.190277,0.621825,0.149676,0.229623,0.213824
60,plain,1,0.109996,0.066871,0.171514,0.195137,0.154282,0.170567,0.105766,0.171212,0.197000,0.126355,0.173979,0.259346,0.289240,0.217308,0.176453,0.189394,0.110535,0.314026,0.170639,0.235212,0.090996,0.119003,0.115387,0.587195,0.088792,0.240950,0.130721,0.222150,0.078779,0.195065,0.088035,0.202537,0.206868,0.454224,0.086596,0.245369,0.072204,0.356189,0.174569,0.093179,0.211749,0.115774,0.167577,0.165084,0.193442,0.168706,0.273216,0.400765,0.152512,0.481716,0.113012,0.129563,0.522317,0.076679,0.023742,0.196977,0.320666,0.101962,0.242213,0.545316,1.000000,0.152059,0.094641,0.122124,0.049660,0.118586,0.087377,0.164862,0.555279,0.263764,0.139383,0.502351,0.101243,0.095773,0.098158,0.209952,0.253381,0.135184,0.131491,0.165265,0.158325,0.151307,0.106920,0.066767,0.198148,0.217168,0.050567,0.186213,0.100483,0.297762,0.235591,0.146496,0.087597,0.124015,0.117408,0.227103,0.432094,0.089725,0.189271,0.171906
61,plate,1,0.195184,0.124314,0.242662,0.162683,0.154752,0.141486,0.155631,0.158839,0.174757,0.246951,0.712612,0.262975,0.153841,0.163153,0.218918,0.093039,0.305521,0.193844,0.171447,0.095309,0.199627,0.070569,0.390778,0.231021,0.075102,0.246726,0.182617,0.153051,0.405348,0.206223,0.056470,0.076795,0.249258,0.191576,0.090919,0.259176,0.156923,0.232850,0.130795,0.137506,0.321764,0.147703,0.120683,0.152210,0.179643,0.213646,0.253845,0.196519,0.178554,0.161457,0.174953,0.153050,0.189817,0.219682,0.107196,0.196241,0.120715,0.246006,0.163538,0.223570,0.152059,1.000000,0.147682,0.170662,0.089240,0.190902,0.089549,0.198460,0.141822,0.122256,0.268766,0.167203,0.094161,0.071684,0.140148,0.221721,0.149051,0.181535,0.122700,0.176675,0.120321,0.104486,0.171559,0.189228,0.314868,0.118809,0.201692,0.228453,0.108250,0.127340,0.109023,0.181331,0.172923,0.192443,0.162617,0.152755,0.153871,0.100470,0.188464,0.262748
