class_id,class_name,intro_session,0:apple,1:aquarium fish,2:baby,3:bear,4:beaver,5:bed,6:bee,7:beetle,8:bicycle,9:bottle,10:bowl,11:boy,12:bridge,13:bus,14:butterfly,15:camel,16:can,17:castle,18:caterpillar,19:cattle,20:chair,21:chimpanzee,22:clock,23:cloud,24:cockroach,25:couch,26:crab,27:crocodile,28:cup,29:dinosaur,30:dolphin,31:elephant,32:flatfish,33:forest,34:fox,35:girl,36:hamster,37:house,38:kangaroo,39:keyboard,40:lamp,41:lawn mower,42:leopard,43:lion,44:lizard,45:lobster,46:man,47:maple tree,48:motorcycle,49:mountain,50:mouse,51:mushroom,52:oak tree,53:orange,54:orchid,55:otter,56:palm tree,57:pear,58:pickup truck,59:pine tree,60:plain,61:plate,62:poppy,63:porcupine,64:possum,65:rabbit,66:raccoon,67:ray,68:road,69:rocket,70:rose,71:sea,72:seal,73:shark,74:shrew,75:skunk,76:skyscraper,77:snail,78:snake,79:spider,80:squirrel,81:streetcar,82:sunflower,83:sweet pepper,84:table,85:tank,86:telephone,87:television,88:tiger,89:tractor,90:train,91:trout,92:tulip,93:turtle,94:wardrobe,95:whale,96:willow tree,97:wolf,98:woman,99:worm
0,apple,0,1.000000,0.129072,0.141032,0.165125,0.133107,0.083324,0.157145,0.158414,0.185416,0.252115,0.290628,0.167226,0.075644,0.122359,0.139541,0.039914,0.239204,0.136725,0.130699,0.138336,0.167088,0.112030,0.205954,0.107337,0.114867,0.166670,0.167091,0.088932,0.206529,0.111388,0.070906,0.092153,0.096065,0.117309,0.069878,0.159319,0.181241,0.145987,0.034162,0.093264,0.193300,0.123691,0.059360,0.128355,0.161721,0.204521,0.131847,0.189104,0.141052,0.092071,0.167150,0.173295,0.183715,0.392748,0.151456,0.141870,0.101301,0.515971,0.139721,0.174913,0.091853,0.190368,0.110230,0.093533,0.072880,0.082051,0.058096,0.087505,0.115502,0.076594,0.237803,0.061804,0.064709,0.060845,0.091485,0.136532,0.124706,0.183783,0.147084,0.126691,0.036835,0.117613,0.147235,0.303461,0.147173,0.101530,0.138631,0.150537,0.053954,0.078109,0.107268,0.094205,0.198669,0.063531,0.096208,0.139349,0.133691,0.064978,0.118698,0.154271
1,aquarium fish,0,0.129072,1.000000,0.095118,0.139828,0.170479,0.097657,0.194452,0.210359,0.071236,0.084520,0.179620,0.124927,0.053332,0.127743,0.244910,0.045861,0.129329,0.074195,0.183984,0.146639,0.043859,0.061061,0.124827,0.107425,0.166382,0.069831,0.226922,0.149145,0.107844,0.143931,0.176920,0.080213,0.327867,0.115958,0.146870,0.106690,0.212234,0.104399,0.051887,0.052396,0.089329,0.122238,0.122294,0.142523,0.218373,0.295694,0.081860,0.100175,0.125257,0.108718,0.172172,0.168655,0.039917,0.166619,0.140304,0.182826,0.087996,0.096171,0.115194,0.097064,0.073665,0.125476,0.086682,0.173585,0.085795,0.135716,0.039621,0.353030,0.052081,0.124996,0.163384,0.070126,0.142766,0.276860,0.144013,0.111117,0.120920,0.123543,0.089454,0.160154,0.098504,0.104535,0.133332,0.084055,0.048532,0.092341,0.029599,0.080065,0.109438,0.100684,0.101031,0.262865,0.119543,0.229320,0.038256,0.201658,0.059818,0.081345,0.046206,0.139396
2,baby,0,0.141032,0.095118,1.000000,0.147612,0.132371,0.279610,0.094716,0.109281,0.225788,0.159588,0.259579,0.735032,0.134552,0.148624,0.162734,0.075444,0.169015,0.216135,0.114751,0.132520,0.189071,0.136624,0.175539,0.208406,0.054479,0.295852,0.153227,0.168653,0.121539,0.171884,0.065925,0.113335,0.216341,0.259283,0.043294,0.701858,0.178795,0.258314,0.138699,0.114530,0.218100,0.181659,0.116076,0.095308,0.198451,0.168070,0.474166,0.213750,0.212140,0.157202,0.144556,0.092955,0.217143,0.142112,0.081726,0.181343,0.153182,0.160927,0.175507,0.244418,0.147782,0.233183,0.078149,0.134718,0.062465,0.208950,0.057141,0.145026,0.192574,0.048099,0.187385,0.122235,0.050626,0.065710,0.070468,0.287296,0.121798,0.114934,0.064177,0.126633,0.223614,0.121216,0.065098,0.115992,0.241071,0.074751,0.115765,0.190779,0.119593,0.127918,0.073477,0.140414,0.089106,0.154654,0.199488,0.126518,0.202288,0.058979,0.360158,0.102172
3,bear,0,0.165125,0.139828,0.147612,1.000000,0.489043,0.132459,0.189138,0.206800,0.144847,0.149513,0.166157,0.199061,0.144073,0.146923,0.201026,0.213779,0.129380,0.186523,0.197283,0.286491,0.127427,0.417729,0.153319,0.135195,0.161890,0.153571,0.159165,0.286999,0.070872,0.293184,0.171625,0.330059,0.224371,0.275670,0.311182,0.192510,0.289861,0.196182,0.252993,0.106222,0.135892,0.087282,0.323179,0.366155,0.228235,0.164600,0.214108,0.173112,0.086913,0.222662,0.258622,0.189199,0.171582,0.132154,0.125804,0.455090,0.127267,0.175476,0.134246,0.239518,0.180077,0.168960,0.043029,0.383837,0.260730,0.292349,0.343880,0.177415,0.123438,0.105198,0.139846,0.135956,0.387394,0.141085,0.281793,0.321179,0.130038,0.161527,0.120457,0.112032,0.305264,0.113397,0.120617,0.119676,0.095599,0.165904,0.123980,0.120042,0.180326,0.143612,0.102301,0.223208,0.077349,0.235113,0.056533,0.279082,0.193692,0.277127,0.171013,0.133457
4,beaver,0,0.133107,0.170479,0.132371,0.489043,1.000000,0.082085,0.202904,0.250851,0.142292,0.122117,0.196295,0.195816,0.188747,0.098280,0.249901,0.241734,0.105033,0.155118,0.210077,0.215417,0.124834,0.268280,0.104711,0.155257,0.195528,0.122301,0.237582,0.439420,0.074448,0.345576,0.176331,0.233877,0.319260,0.298878,0.257930,0.192164,0.330288,0.195486,0.362323,0.085899,0.120199,0.070078,0.357119,0.330196,0.323691,0.249012,0.191011,0.163449,0.116385,0.210417,0.491527,0.231627,0.152076,0.102304,0.062835,0.778023,0.168227,0.190482,0.086010,0.223086,0.128525,0.148995,0.030762,0.546311,0.364629,0.423706,0.351567,0.282289,0.125003,0.140134,0.139196,0.165056,0.469449,0.147668,0.522785,0.301516,0.151168,0.337361,0.177612,0.182610,0.405048,0.059584,0.107403,0.120993,0.122671,0.167135,0.088133,0.110509,0.171764,0.117954,0.074541,0.237321,0.056004,0.270621,0.029247,0.305100,0.258228,0.232977,0.146203,0.239945
5,bed,0,0.083324,0.097657,0.279610,0.132459,0.082085,1.000000,0.104626,0.059816,0.137019,0.150787,0.149854,0.224516,0.164146,0.146975,0.089363,0.106700,0.106914,0.164435,0.070256,0.080800,0.267630,0.069529,0.115449,0.112008,0.060831,0.369741,0.093739,0.118982,0.089473,0.106485,0.043413,0.122433,0.127514,0.129844,0.069967,0.224304,0.099576,0.209104,0.064270,0.077634,0.268082,0.119301,0.084473,0.132666,0.076289,0.139105,0.210673,0.131612,0.124812,0.099890,0.061677,0.095600,0.138286,0.073237,0.095282,0.107262,0.132574,0.088512,0.201734,0.158981,0.165078,0.124404,-0.025860,0.067572,0.011907,0.121283,0.044951,0.113792,0.124620,0.107732,0.096406,0.115694,0.056335,0.074715,0.013118,0.216358,0.061902,0.061582,0.059768,0.040472,0.044141,0.077685,0.049155,0.053177,0.271485,0.123719,0.108138,0.174036,0.107933,0.102089,0.075499,0.110945,0.028848,0.107784,0.351140,0.116429,0.050328,0.069450,0.125709,0.028324
6,bee,0,0.157145,0.194452,0.094716,0.189138,0.202904,0.104626,1.000000,0.438445,0.135536,0.135086,0.201078,0.143069,0.093174,0.152326,0.447293,0.156109,0.139904,0.164702,0.355806,0.095264,0.120197,0.139872,0.121068,0.166644,0.323918,0.054607,0.252175,0.188196,0.105724,0.192654,0.119446,0.094591,0.140739,0.117741,0.139255,0.147960,0.194301,0.134692,0.106934,0.150530,0.144653,0.126138,0.184574,0.181948,0.265084,0.276160,0.148041,0.124311,0.176587,0.122549,0.212267,0.203151,0.122301,0.150151,0.211561,0.213758,0.170204,0.151669,0.091118,0.169557,0.086508,0.143873,0.200838,0.202830,0.151517,0.136369,0.121272,0.162245,0.082077,0.135858,0.243129,0.099496,0.119158,0.136071,0.172746,0.189014,0.088093,0.220742,0.099053,0.236094,0.151564,0.095177,0.279528,0.108593,0.120601,0.153344,0.074360,0.152937,0.157560,0.148599,0.082214,0.167035,0.184609,0.184831,0.029467,0.184354,0.136040,0.096360,0.105684,0.180915
7,beetle,0,0.158414,0.210359,0.109281,0.206800,0.250851,0.059816,0.438445,1.000000,0.166246,0.139528,0.214673,0.165180,0.131488,0.164437,0.394645,0.126296,0.146047,0.146008,0.388619,0.129122,0.132158,0.170942,0.122206,0.155473,0.634806,0.058173,0.357430,0.245033,0.095487,0.195750,0.132392,0.080295,0.253694,0.203995,0.085029,0.137393,0.220369,0.141869,0.128364,0.135629,0.125567,0.129507,0.187925,0.166636,0.309661,0.381717,0.131277,0.159951,0.195039,0.112285,0.307371,0.211613,0.166866,0.079001,0.130162,0.273512,0.140139,0.140596,0.130154,0.214002,0.153899,0.142186,0.112062,0.182248,0.198042,0.247008,0.156282,0.221124,0.141303,0.116893,0.196735,0.083260,0.150098,0.101767,0.259278,0.275180,0.122987,0.349756,0.225672,0.449606,0.171030,0.163114,0.121927,0.136482,0.085828,0.166809,0.144664,0.109401,0.137195,0.143316,0.080196,0.188555,0.173543,0.244128,0.059398,0.208134,0.161138,0.094925,0.096915,0.285403
8,bicycle,0,0.185416,0.071236,0.225788,0.144847,0.142292,0.137019,0.135536,0.166246,1.000000,0.213207,0.216365,0.304284,0.185096,0.286031,0.238212,0.103406,0.150812,0.234164,0.118568,0.139528,0.211329,0.035041,0.227687,0.184748,0.137607,0.191593,0.206961,0.139037,0.129400,0.201904,0.026069,0.111933,0.133298,0.228507,0.127066,0.293300,0.103802,0.301342,0.165552,0.072528,0.229558,0.190367,0.083584,0.092891,0.197636,0.195111,0.280755,0.278290,0.436219,0.144624,0.125017,0.098464,0.267771,0.120694,0.097943,0.191158,0.196695,0.169782,0.290954,0.268767,0.185115,0.151235,0.041908,0.084678,0.045657,0.135919,0.083141,0.090120,0.244001,0.122743,0.164059,0.120161,0.035216,0.036358,0.129791,0.193104,0.163586,0.101576,0.143551,0.228559,0.103257,0.197576,0.105013,0.104510,0.197019,0.149870,0.139343,0.214827,0.069388,0.210095,0.114283,0.102418,0.062469,0.099534,0.142947,0.105792,0.204296,0.139165,0.162911,0.142406
9,bottle,0,0.252115,0.084520,0.159588,0.149513,0.122117,0.150787,0.135086,0.139528,0.213207,1.000000,0.325065,0.205094,0.131776,0.162988,0.163061,0.082107,0.503186,0.149330,0.136030,0.056744,0.246113,0.083391,0.227172,0.156862,0.107792,0.183938,0.139091,0.107506,0.286260,0.146816,0.073684,0.074295,0.140004,0.109569,0.086390,0.188137,0.087844,0.173371,0.102772,0.101889,0.313851,0.120706,0.071503,0.112444,0.080582,0.162483,0.254007,0.110780,0.194689,0.092075,0.085495,0.079925,0.115326,0.260474,0.097070,0.164500,0.126694,0.305356,0.186246,0.134674,0.110954,0.214742,0.042919,0.088015,0.007556,0.153156,0.086715,0.112014,0.110737,0.204594,0.186100,0.134821,0.047239,0.063991,0.051166,0.165136,0.160701,0.076966,0.112594,0.121849,0.097116,0.097479,0.121299,0.221202,0.168309,0.120207,0.187648,0.202572,0.068702,0.111852,0.107060,0.147218,0.078358,0.066244,0.139066,0.172167,0.077306,0.115648,0.177168,0.106596
10,bowl,0,0.290628,0.179620,0.259579,0.166157,0.196295,0.149854,0.201078,0.214673,0.216365,0.325065,1.000000,0.297394,0.142671,0.150596,0.249381,0.113473,0.356025,0.206117,0.186532,0.131511,0.254116,0.083489,0.334088,0.235498,0.134314,0.271129,0.266245,0.189547,0.645663,0.232011,0.085110,0.090261,0.273529,0.210538,0.088366,0.278249,0.188512,0.238262,0.112968,0.165235,0.429682,0.149784,0.102959,0.141025,0.200587,0.289037,0.277615,0.236997,0.220953,0.162157,0.199606,0.210271,0.215751,0.308455,0.139739,0.269336,0.137609,0.318421,0.195345,0.256460,0.147390,0.670871,0.123167,0.224971,0.093620,0.197017,0.067852,0.222788,0.146253,0.109458,0.299958,0.179229,0.113777,0.073080,0.161860,0.278278,0.134596,0.211667,0.109187,0.247863,0.112623,0.095255,0.165633,0.222083,0.330243,0.178790,0.199741,0.227957,0.094755,0.138666,0.110572,0.181837,0.170811,0.170894,0.149013,0.224736,0.175676,0.077760,0.209373,0.260232
11,boy,0,0.167226,0.124927,0.735032,0.199061,0.195816,0.224516,0.143069,0.165180,0.304284,0.205094,0.297394,1.000000,0.211116,0.239916,0.215274,0.124137,0.225345,0.283142,0.169323,0.186796,0.211345,0.148677,0.188453,0.288776,0.099601,0.304399,0.151627,0.225305,0.146957,0.224752,0.098805,0.147328,0.285891,0.369291,0.069347,0.958614,0.154108,0.367312,0.185655,0.139357,0.272204,0.198610,0.135430,0.111889,0.218691,0.198918,0.707461,0.335886,0.219706,0.220394,0.154772,0.134407,0.334612,0.158820,0.074883,0.263103,0.234216,0.168895,0.241758,0.382757,0.217818,0.249943,0.046349,0.168846,0.078043,0.271257,0.106130,0.182806,0.257584,0.076957,0.209304,0.181319,0.065217,0.100356,0.117136,0.327719,0.197295,0.141720,0.083789,0.169127,0.211434,0.181982,0.058802,0.150695,0.282636,0.131217,0.113197,0.221750,0.120654,0.177652,0.099810,0.194561,0.089375,0.166841,0.208550,0.169147,0.300346,0.091866,0.495820,0.115145
12,bridge,0,0.075644,0.053332,0.134552,0.144073,0.188747,0.164146,0.093174,0.131488,0.185096,0.131776,0.142671,0.211116,1.000000,0.229168,0.138198,0.085365,0.116298,0.398079,0.173398,0.131442,0.101472,0.060679,0.111588,0.316720,0.092834,0.159592,0.132002,0.200474,0.081495,0.157092,0.058607,0.126253,0.161936,0.340254,0.066177,0.206422,0.072083,0.341415,0.101587,0.128191,0.184703,0.149884,0.100257,0.079366,0.175145,0.189019,0.234953,0.263981,0.141270,0.253580,0.108509,0.097870,0.277621,0.071909,0.030801,0.261009,0.213198,0.041123,0.181962,0.313990,0.302997,0.150963,0.005544,0.097706,0.039593,0.151098,0.064943,0.116773,0.392125,0.141169,0.102769,0.307259,0.126199,0.065154,0.091679,0.212830,0.316440,0.106380,0.094392,0.108036,0.133052,0.203548,0.074381,0.066991,0.189885,0.166383,0.106988,0.146912,0.039692,0.219811,0.195677,0.158982,0.060481,0.134317,0.117661,0.172535,0.355147,0.056989,0.068104,0.132719
13,bus,0,0.122359,0.127743,0.148624,0.146923,0.098280,0.146975,0.152326,0.164437,0.286031,0.162988,0.150596,0.239916,0.229168,1.000000,0.188439,0.113925,0.192751,0.316575,0.144357,0.195211,0.148094,0.064888,0.179374,0.202957,0.095211,0.202125,0.102834,0.148934,0.133724,0.201114,0.075072,0.162116,0.131374,0.216739,0.098564,0.239677,0.079900,0.330557,0.148321,0.123308,0.196586,0.206953,0.100712,0.094165,0.212969,0.153937,0.267638,0.284071,0.318337,0.205629,0.079469,0.102113,0.269079,0.100179,0.082057,0.166435,0.204222,0.117578,0.440335,0.270009,0.210472,0.154239,0.081571,0.103308,0.043348,0.143823,0.072808,0.095550,0.280887,0.108712,0.127685,0.161648,0.082687,0.056973,0.079899,0.228923,0.222981,0.070187,0.118698,0.126847,0.086808,0.548913,0.148612,0.101896,0.125830,0.239699,0.192885,0.201411,0.056392,0.279562,0.364473,0.105887,0.054463,0.099589,0.125476,0.164688,0.166288,0.085285,0.111863,0.106424
14,butterfly,0,0.139541,0.244910,0.162734,0.201026,0.249901,0.089363,0.447293,0.394645,0.238212,0.163061,0.249381,0.215274,0.138198,0.188439,1.000000,0.123503,0.155436,0.206552,0.436835,0.128303,0.104582,0.104753,0.183570,0.186152,0.217008,0.124985,0.249889,0.189591,0.119434,0.195207,0.117326,0.086951,0.243605,0.221386,0.145465,0.210617,0.137415,0.187534,0.145236,0.101963,0.198654,0.089554,0.192177,0.155665,0.248394,0.309246,0.188608,0.180190,0.163008,0.186507,0.213882,0.240630,0.162201,0.147783,0.229092,0.267819,0.163069,0.169593,0.128367,0.229470,0.155528,0.189588,0.118467,0.235450,0.131889,0.255957,0.121558,0.268826,0.148791,0.113718,0.256313,0.109155,0.149079,0.082556,0.221817,0.296946,0.173447,0.256453,0.196867,0.278573,0.171324,0.136108,0.236159,0.112674,0.134544,0.148247,0.134014,0.163818,0.141377,0.136286,0.106221,0.189407,0.195434,0.198322,0.038473,0.222862,0.144034,0.122943,0.136689,0.260902
15,camel,0,0.039914,0.045861,0.075444,0.213779,0.241734,0.106700,0.156109,0.126296,0.103406,0.082107,0.113473,0.124137,0.085365,0.113925,0.123503,1.000000,0.067727,0.129254,0.107723,0.173311,0.092119,0.168827,0.097522,0.095781,0.091477,0.091447,0.118348,0.196598,0.047682,0.352562,0.137509,0.242321,0.121994,0.111566,0.093477,0.128838,0.107558,0.133697,0.241338,0.004705,0.097946,0.080049,0.162211,0.236679,0.150853,0.154922,0.121603,0.124482,0.143461,0.135254,0.138346,0.111889,0.134016,0.039728,0.033885,0.273244,0.133365,0.148061,0.138007,0.175536,0.180494,0.083186,0.015587,0.174150,0.116860,0.133285,0.142454,0.149182,0.087522,0.068728,0.070498,0.068094,0.174471,0.093709,0.085413,0.145070,0.072213,0.089279,0.045312,0.108542,0.168480,0.065247,0.088567,0.115974,0.107120,0.127449,0.080524,-0.007052,0.064098,0.133058,0.092738,0.109651,0.046516,0.158163,0.059681,0.125736,0.077241,0.101708,0.082189,0.073165
16,can,0,0.239204,0.129329,0.169015,0.129380,0.105033,0.106914,0.139904,0.146047,0.150812,0.503186,0.356025,0.225345,0.116298,0.192751,0.155436,0.067727,1.000000,0.171887,0.108049,0.102997,0.130714,0.063426,0.216077,0.159758,0.137288,0.132701,0.108631,0.082416,0.267966,0.101668,0.097128,0.043004,0.148565,0.157844,0.106859,0.209213,0.152669,0.148461,0.123461,0.138952,0.273440,0.138627,0.102167,0.127990,0.097244,0.146036,0.235253,0.127380,0.195155,0.100779,0.129077,0.111714,0.122350,0.193787,0.070198,0.145083,0.107610,0.204516,0.185091,0.159782,0.092346,0.281249,0.060077,0.114717,0.032639,0.137970,0.111377,0.129884,0.074749,0.174673,0.166878,0.114289,0.077455,0.064777,0.072090,0.197250,0.148385,0.143268,0.093887,0.139280,0.115839,0.162105,0.140567,0.151863,0.178553,0.119609,0.155892,0.165854,0.092477,0.104958,0.131069,0.143463,0.101289,0.127394,0.127992,0.172688,0.083573,0.102010,0.158372,0.095994
17,castle,0,0.136725,0.074195,0.216135,0.186523,0.155118,0.164435,0.164702,0.146008,0.234164,0.149330,0.206117,0.283142,0.398079,0.316575,0.206552,0.129254,0.171887,1.000000,0.153490,0.175418,0.092687,0.165022,0.178045,0.338078,0.109923,0.199952,0.136630,0.236431,0.134954,0.183260,0.070310,0.155924,0.157123,0.355763,0.129612,0.284200,0.124177,0.474240,0.204344,0.133043,0.201957,0.163725,0.140461,0.124106,0.230267,0.183343,0.294927,0.383101,0.167379,0.306982,0.165711,0.142647,0.421240,0.139658,0.098120,0.233539,0.288927,0.126220,0.224834,0.404676,0.273717,0.193671,0.032584,0.121504,0.109209,0.179435,0.095401,0.121892,0.347363,0.121584,0.181446,0.220678,0.142308,0.047079,0.118923,0.249681,0.299405,0.143315,0.126253,0.125087,0.210617,0.271367,0.095706,0.101331,0.163372,0.169320,0.124447,0.176608,0.077168,0.221643,0.196737,0.157183,0.112675,0.144084,0.141309,0.166190,0.365604,0.144011,0.141790,0.100953
18,caterpillar,0,0.130699,0.183984,0.114751,0.197283,0.210077,0.070256,0.355806,0.388619,0.118568,0.136030,0.186532,0.169323,0.173398,0.144357,0.436835,0.107723,0.108049,0.153490,1.000000,0.065664,0.081530,0.136959,0.143689,0.177836,0.217586,0.086668,0.201306,0.245942,0.064536,0.214133,0.110651,0.113239,0.197922,0.220961,0.087363,0.156911,0.159873,0.144156,0.099803,0.071909,0.152779,0.077541,0.188253,0.182089,0.314813,0.283134,0.168635,0.154932,0.108092,0.138527,0.230016,0.197412,0.148208,0.106460,0.143690,0.268415,0.130061,0.174924,0.106042,0.215577,0.151757,0.148597,0.130341,0.223890,0.175697,0.204385,0.081636,0.247422,0.152931,0.097417,0.162246,0.120887,0.166273,0.092686,0.205970,0.267787,0.123829,0.281866,0.269872,0.259052,0.202687,0.110468,0.173599,0.172792,0.124597,0.185507,0.107093,0.090199,0.163202,0.137649,0.118667,0.181037,0.152465,0.182227,0.039918,0.162951,0.166808,0.071408,0.094455,0.373730
19,cattle,0,0.138336,0.146639,0.132520,0.286491,0.215417,0.080800,0.095264,0.129122,0.139528,0.056744,0.131511,0.186796,0.131442,0.195211,0.128303,0.173311,0.102997,0.175418,0.065664,1.000000,0.121897,0.188104,0.104680,0.154066,0.156867,0.150332,0.126569,0.183344,0.105371,0.218577,0.076458,0.216411,0.177411,0.197727,0.145907,0.168243,0.155765,0.177190,0.221541,0.097325,0.120166,0.095692,0.166916,0.296976,0.158319,0.111713,0.201760,0.211842,0.117869,0.176863,0.133109,0.155023,0.209092,0.096859,0.057873,0.185100,0.084384,0.101648,0.165840,0.184295,0.181862,0.091677,0.054608,0.148768,0.079264,0.184665,0.171520,0.099011,0.148882,0.079736,0.125794,0.087978,0.096685,0.057407,0.097951,0.173735,0.083734,0.087810,0.106284,0.106523,0.120309,0.102995,0.069736,0.112986,0.069945,0.118605,0.072809,0.071925,0.121291,0.170844,0.092543,0.143618,0.060233,0.167845,0.030723,0.142731,0.165802,0.127185,0.127289,0.093024
20,chair,0,0.167088,0.043859,0.189071,0.127427,0.124834,0.267630,0.120197,0.132158,0.211329,0.246113,0.254116,0.211345,0.101472,0.148094,0.104582,0.092119,0.130714,0.092687,0.081530,0.121897,1.000000,0.073089,0.231169,0.116447,0.138087,0.464882,0.162066,0.064903,0.216014,0.140489,0.077026,0.085813,0.081397,0.126680,0.102184,0.203505,0.091732,0.187066,0.081230,0.129565,0.314428,0.160890,0.053031,0.113233,0.066372,0.123702,0.195248,0.190878,0.215332,0.056045,0.092144,0.089744,0.157915,0.149889,0.093810,0.145780,0.147934,0.189243,0.215673,0.189360,0.071775,0.172657,0.008457,0.114040,0.000214,0.082936,0.079236,0.070846,0.024253,0.062909,0.148096,0.091580,0.070743,0.052775,0.086932,0.143361,0.123546,0.022090,0.093584,0.166276,0.062059,0.055568,0.076684,0.137763,0.302586,0.106601,0.233062,0.292747,0.061817,0.088261,0.019100,0.099481,0.088937,0.040002,0.273036,0.158617,0.098565,0.070482,0.144819,0.085340
21,chimpanzee,0,0.112030,0.061061,0.136624,0.417729,0.268280,0.069529,0.139872,0.170942,0.035041,0.083391,0.083489,0.148677,0.060679,0.064888,0.104753,0.168827,0.063426,0.165022,0.136959,0.188104,0.073089,1.000000,0.072604,0.086069,0.154038,0.033094,0.106014,0.232320,0.008948,0.241178,0.112704,0.266427,0.083301,0.164788,0.083709,0.140792,0.233067,0.129153,0.167176,0.066496,0.054233,0.100854,0.180436,0.229622,0.181647,0.138244,0.174142,0.103144,0.070157,0.083738,0.226863,0.158052,0.108154,0.071484,0.032382,0.268317,0.089663,0.068619,0.119761,0.126014,0.107189,0.064426,0.055951,0.225217,0.225329,0.187213,0.175697,0.117861,0.099279,0.083879,0.097163,-0.001858,0.142521,0.093645,0.214864,0.205926,0.074862,0.166953,0.124459,0.042833,0.210578,0.035087,0.038461,0.067553,0.067022,0.120713,0.075982,0.066583,0.145770,0.129005,0.066702,0.107686,0.021613,0.176685,0.022067,0.174936,0.105516,0.101002,0.160071,0.047275
22,clock,0,0.205954,0.124827,0.175539,0.153319,0.104711,0.115449,0.121068,0.122206,0.227687,0.227172,0.334088,0.188453,0.111588,0.179374,0.183570,0.097522,0.216077,0.178045,0.143689,0.104680,0.231169,0.072604,1.000000,0.147986,0.072791,0.190690,0.205600,0.091222,0.249599,0.149992,0.063173,0.079986,0.180533,0.100379,0.094568,0.182911,0.124228,0.159077,0.087760,0.152643,0.385147,0.133274,0.097075,0.181734,0.141585,0.154246,0.206533,0.135360,0.215398,0.120021,0.099609,0.124795,0.106690,0.171921,0.137818,0.161902,0.131087,0.188122,0.195477,0.136023,0.119054,0.349442,0.033039,0.061220,0.036701,0.097141,0.044788,0.150929,0.111338,0.108771,0.228721,0.117986,0.083696,0.072364,0.051842,0.197010,0.144914,0.115137,0.125994,0.154162,0.088964,0.134126,0.198068,0.164705,0.193395,0.119768,0.239882,0.301298,0.093481,0.138861,0.128982,0.175364,0.207389,0.082667,0.180716,0.143926,0.027210,0.129569,0.131242,0.192287
23,cloud,0,0.107337,0.107425,0.208406,0.135195,0.155257,0.112008,0.166644,0.155473,0.184748,0.156862,0.235498,0.288776,0.316720,0.202957,0.186152,0.095781,0.159758,0.338078,0.177836,0.154066,0.116447,0.086069,0.147986,1.000000,0.073246,0.188314,0.144370,0.210603,0.168838,0.166111,0.139637,0.123108,0.201526,0.449081,0.040685,0.287190,0.073126,0.389835,0.134921,0.138407,0.294869,0.095131,0.096924,0.094815,0.169095,0.190686,0.330487,0.415105,0.155129,0.577645,0.127572,0.125907,0.468164,0.107814,0.052952,0.239731,0.367081,0.114945,0.160966,0.538106,0.530270,0.210106,0.057857,0.120286,0.071056,0.167589,0.094616,0.260245,0.411619,0.288889,0.154554,0.597923,0.121154,0.137108,0.116453,0.242298,0.359815,0.156763,0.095069,0.205884,0.168749,0.193389,0.132727,0.059471,0.173142,0.153482,0.059268,0.191230,0.051536,0.228224,0.186478,0.181486,0.053651,0.126324,0.080185,0.273741,0.386870,0.090294,0.261187,0.232889
24,cockroach,0,0.114867,0.166382,0.054479,0.161890,0.195528,0.060831,0.323918,0.634806,0.137607,0.107792,0.134314,0.099601,0.092834,0.095211,0.217008,0.091477,0.137288,0.109923,0.217586,0.156867,0.138087,0.154038,0.072791,0.073246,1.000000,0.033693,0.269084,0.130771,0.106233,0.137804,0.129843,0.057940,0.216040,0.100927,0.066723,0.075008,0.208886,0.112174,0.102421,0.100619,0.110834,0.121598,0.085561,0.147309,0.208726,0.315671,0.085005,0.096995,0.139202,0.039292,0.278362,0.149508,0.104459,0.041955,0.101901,0.174321,0.120513,0.113407,0.098789,0.116784,0.072472,0.062299,0.079038,0.121506,0.150407,0.173753,0.127251,0.129565,0.121070,0.099255,0.111845,0.049512,0.091683,0.078786,0.138663,0.168760,0.072989,0.198841,0.156597,0.441652,0.110718,0.084133,0.085201,0.014464,0.073888,0.128448,0.100186,0.089632,0.076983,0.113918,0.042230,0.155526,0.122688,0.161194,0.076311,0.167924,0.060919,0.063443,0.062833,0.231754
25,couch,0,0.166670,0.069831,0.295852,0.153571,0.122301,0.369741,0.054607,0.058173,0.191593,0.183938,0.271129,0.304399,0.159592,0.202125,0.124985,0.091447,0.132701,0.199952,0.086668,0.150332,0.464882,0.033094,0.190690,0.188314,0.033693,1.000000,0.087479,0.129132,0.171873,0.134280,0.044805,0.082956,0.128495,0.222615,0.094439,0.294027,0.084590,0.299106,0.112710,0.119337,0.363475,0.124397,0.105993,0.121368,0.118320,0.136602,0.307599,0.227459,0.214693,0.135401,0.116755,0.062139,0.221304,0.101191,0.053674,0.143673,0.173451,0.149171,0.206286,0.244790,0.226727,0.216897,0.038835,0.100419,0.063429,0.152432,0.104820,0.106098,0.174326,0.057243,0.147395,0.202412,0.042904,0.100940,0.089921,0.215641,0.130962,0.048602,0.073439,0.087914,0.137542,0.136726,0.063411,0.109384,0.282873,0.135802,0.166402,0.233167,0.114694,0.126550,0.088960,0.097846,0.057450,0.067007,0.287020,0.122352,0.159755,0.096205,0.185474,0.101524
